Time:,20.04.2020 22:29:46,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
WO2013184688,PCT/US2013/044124,04.06.2013,WO/2013/184688,12.12.2013,WO,STOCHASTIC APPARATUS AND METHODS FOR IMPLEMENTING GENERALIZED LEARNING RULES,"Generalized learning rules may be implemented. A framework may be used to enable adaptive signal processing system to flexibly combine different learning rules (supervised, unsupervised, reinforcement learning) with different methods (online or batch learning). The generalized learning framework may employ time-averaged performance function as the learning measure thereby enabling modular architecture where learning tasks are separated from control tasks, so that changes in one of the modules do not necessitate changes within the other. The generalized learning apparatus may be capable of implementing several learning rules concurrently based on the desired control application and without requiring users to explicitly identify the required learning rule composition for that application.",G06N 3/02,BRAIN CORPORATION,"SINYAVSKIY, Oleg; COENEN, Olivier","13/487,499 04.06.2012 US",
WO2019104003,PCT/US2018/061946,20.11.2018,WO/2019/104003,31.05.2019,WO,SYSTEMS AND METHODS FOR AUTOMATICALLY INTERPRETING IMAGES OF MICROBIOLOGICAL SAMPLES,"In accordance with some embodiments of the disclosed subject matter, provided herein are mechanisms (which can, for example, include systems, methods, and media) for automatically interpreting and classifying images of Gram-stained biological samples.",G06K 9/00; G06N 3/02; G06N 3/06,"BETH ISRAEL DEACONESS MEDICAL CENTER, INC","KIRBY, James E.; SMITH, Kenneth P.; KANG, Anthony","62/589,246 21.11.2017 US",
WO2019217281,PCT/US2019/030859,06.05.2019,WO/2019/217281,14.11.2019,WO,VIDEO OBJECT TRACKING,"A technique is disclosed for automating tracking of annotated objects and improves the throughput and efficiency of existing methods while maintaining a degree of accuracy comparable to a human annotator. In particular, the disclosed technique provides an automated annotated object tracking tool that allows machine-learning teams to annotate an object within a frame and have that annotation persist across frames as the annotated object is tracked within a series of frames, still ensuring that every frame is accurately reviewed by a human where high quality annotation is required. This technique incorporates human feedback via a user adjustment that allows the tool to adapt and improve its accuracy in tracking an annotated object across a sequence of frames.",G06T 7/20; G06T 7/70,"FIGURE EIGHT TECHNOLOGIES, INC.","VAJAPEY, Kiran; MUNRO, Robert; CLOUGHLEY, Joseph, Richard; GORDON, Matthew, Allen; IRSHAD, Humayun; CHEN, Monchu; MIRSHARIF, Seyyedeh, Qazale; XIAO, Caiqun","62/669,259 09.05.2018 US; 16/228,579 20.12.2018 US",
WO2020037055,PCT/US2019/046524,14.08.2019,WO/2020/037055,20.02.2020,WO,CONTROL METHODS AND SYSTEMS USING EXTERNAL 3D MODELING AND NEURAL NETWORKS,A system for controlling tinting of one or more zones of windows in a building based on predictions of future environmental conditions.,E06B 3/67; E06B 9/24; G02F 1/163; G05B 13/02; G05B 15/02,"VIEW, INC.","RASMUS-VORRATH, Jack; ZEDLITZ, Jason David; DUTTA, Ranojoy; YING, Yuyang; KLAWUHN, Erich R.; SHRIVASTAVA, Dhairya","62/764,821 15.08.2018 US; 62/745,920 15.10.2018 US; 62/805,841 14.02.2019 US",
WO2019224823,PCT/IL2019/050582,22.05.2019,WO/2019/224823,28.11.2019,WO,METHOD AND SYSTEM FOR IMAGING AND IMAGE PROCESSING,"A method of designing an element for the manipulation of waves, comprises: accessing a computer readable medium storing a machine learning procedure, having a plurality of learnable weight parameters. A first plurality of the weight parameters corresponds to the element, and a second plurality of the weight parameters correspond to an image processing. The method comprises accessing a computer readable medium storing training imaging data, and training the machine learning procedure on the training imaging data, so as to obtain values for at least the first plurality of the weight parameters.",G06N 3/02; G06K 9/46; G06T 5/00,RAMOT AT TEL-AVIV UNIVERSITY LTD.,"ELMALEM, Shay; GIRYES, Raja; HAIM, Harel; BRONSTEIN, Alexander; MAROM, Emanuel","62/674,724 22.05.2018 US",
WO2020046445,PCT/US2019/038443,21.06.2019,WO/2020/046445,05.03.2020,WO,A MULTISTAGE CURRICULUM TRAINING FRAMEWORK FOR ACOUSTIC-TO-WORD SPEECH RECOGNITION,"Methods and apparatuses are provided for performing acoustic to word (A2W) speech recognition training performed by at least one processor. The method includes initializing, by the at least one processor, one or more first layers of a neural network with phone based Connectionist Temporal Classification (CTC), initializing, by the at least one processor, one or more second layers of the neural network with grapheme based CTC, acquiring, by the at least one processor, training data and performing, by the at least one processor, A2W speech recognition training based the initialized one or more first layers and one or more second layers of the neural network using the training data.",G10L 15/02; G10L 15/04; G10L 15/08; G10L 15/16; G10L 15/187; G10L 15/20; G06N 3/02; G06N 3/04; G06N 3/08,"YU, Chengzhu; WENG, Chao; CUI, Jia; YU, Dong","YU, Chengzhu; WENG, Chao; CUI, Jia; YU, Dong","16/117,373 30.08.2018 US",
WO2019034328,PCT/EP2018/068345,06.07.2018,WO/2019/034328,21.02.2019,WO,IDENTIFYING THE QUALITY OF THE CELL IMAGES ACQUIRED WITH DIGITAL HOLOGRAPHIC MICROSCOPY USING CONVOLUTIONAL NEURAL NETWORKS,"A system for performing adaptive focusing of a microscopy device comprises a microscopy device configured to acquire microscopy images depicting cells and one or more processors executing instructions for performing a method that includes extracting pixels from the microscopy images. Each set of pixels corresponds to an independent cell. The method further includes using a trained classifier to assign one of a plurality of image quality labels to each set of pixels indicating the degree to which the independent cell is in focus. If the image quality labels corresponding to the sets of pixels indicate that the cells are out of focus, a focal length adjustment for adjusting focus of the microscopy device is determined using a trained machine learning model. Then, executable instructions are sent to the microscopy device to perform the focal length adjustment.",G02B 21/24; G03H 1/00; G06K 9/00,SIEMENS HEALTHCARE GMBH,"EL-ZEHIRY, Noha Youssry; KAMEN, Ali; RAPAKA, Saikiran","62/545,517 15.08.2017 US",EP-2018748860
WO2020006263,PCT/US2019/039554,27.06.2019,WO/2020/006263,02.01.2020,WO,SYSTEM AND METHODS FOR BRAIN HEALTH MONITORING AND SEIZURE DETECTION AND PREDICTION,"The present disclosure provides for monitoring brain health and predicting and detecting seizures via a wearable head apparatus. An exemplary method provides for receiving EEG data output by a plurality of sensors attached to a wearable head apparatus. For example, the wearable head apparatus is worn by a user. The method then provides for storing the EEG data in a memory device and processing the EEG data using a machine learning model to identify a time window of a subset of the EEG data representing a seizure. The method then provides for tagging the time window of the subset of the EEG data as seizure data. The method then provides for outputting a representation of the time window of the subset of the EEG data. The representation includes a tag of the time window as seizure data. The method then provides for training the machine learning model based on the subset of the EEG data and the tag as seizure data.",A61B 5/0478; A61B 5/04; A61B 5/0402; A61B 5/0408; A61B 5/0476,CORTEXXUS INC.,"ALVES, David; RAZAVI, Babak; DE JESUS ALVES, Ana Margarida","62/690,520 27.06.2018 US; 62/800,194 01.02.2019 US",
WO2019220393,PCT/IB2019/054072,16.05.2019,WO/2019/220393,21.11.2019,WO,METHOD FOR ESTIMATING MEASURABLE PROPERTIES IN A THREE-DIMENSIONAL VOLUME OF MATERIAL,"Method for estimating measurable properties in a three-dimensional volume of material, in particular, the present method providing for the estimation of physical, chemical, biological and/or statistical properties of a volume of material, be it solid, liquid or gaseous; wherein a two-dimensional digital image is obtained, representing a single projection of said volume, which is obtained from a single view position in transmissive or partially reflective mode and wherein said two-dimensional digital image is subjected to analysis by means of machine learning algorithms in supervised mode.",G06T 7/00,BIORETICS S.R.L.,"ROFFILLI, Matteo",102018000005488 18.05.2018 IT,
EP241674976,18198500,03.10.2018,3477555,01.05.2019,EP,MULTI-TASK FEATURE SELECTION NEURAL NETWORKS,"The present approach relates to feature ranking within deep neural networks 50, 116 in a multi-task and/or multi-label setting. Approaches are described to identify features that are task-specific as well as features that are shared across multiple tasks. In addition to facilitating interpretability, the selected subset of features can be used to make efficient models leading to better stability and regularization along with reduced computation and memory.",G06N 3/04; G06N 5/02,GEN ELECTRIC,RAVISHANKAR HARIHARAN; SUNDAR BHARATH RAM; SUDHAKAR PRASAD; VENKATARAMANI RAHUL; VAIDYA VIVEK,201715799698 31.10.2017 US,
WO2014205231,PCT/US2014/043206,19.06.2014,WO/2014/205231,24.12.2014,WO,DEEP LEARNING FRAMEWORK FOR GENERIC OBJECT DETECTION,"Object detection remains a fundamental problem and bottleneck to be addressed for making vision algorithms practical. Despite the promise, deep learning methods have not been extensively investigated on object detection problems. In this disclosure, deep learning approaches are developed for object detection problems. Specifically, learning algorithms are developed that learn hierarchical features (e.g., object parts) that can provide useful discriminative information for object detection tasks. In addition, algorithms are developed to improve invariance and discriminative power of the learned features.",G06T 7/20; G06K 9/00,THE REGENTS OF THE UNIVERSITY OF MICHIGAN,"LEE, Honglak; SOHN, Kihyuk","61/836,845 19.06.2013 US",
WO2020025932,PCT/GB2019/052080,25.07.2019,WO/2020/025932,06.02.2020,WO,"SYSTEM, METHOD AND APPARATUS FOR NEURAL NETWORKS","An system, apparatus and method for utilizing software and hardware portions of a neural network to fix, or hardwire,certain portions while modifying other portions. A first set of weights for layers of the first neural network are established, and selected weights are modified to generate a second set of weights, based on a second dataset. The second set of weights is then used to train a second neural network.",G06F 1/3234; G06N 3/08; G06N 3/04; G06N 3/063,ARM LIMITED,"WHATMOUGH, Paul Nicholas; MATTINA, Matthew; BEU, Jesse Garrett","16/054,358 03.08.2018 US",
WO2019234291,PCT/FI2019/050393,21.05.2019,WO/2019/234291,12.12.2019,WO,"AN APPARATUS, A METHOD AND A COMPUTER PROGRAM FOR SELECTING A NEURAL NETWORK","There is provided an apparatus comprising means for receiving data to be processed by one of a plurality of main neural networks (210). The apparatus comprises means for providing the data and signalling information associated with the data to a plurality of devices each comprising a main neural network and an auxiliary neural network, the auxiliary neural network comprising a subset of layers of the main neural network, wherein the signalling information comprises an identifier of an auxiliary task to be performed on the data by the auxiliary neural networks at the plurality of devices (220). The apparatus comprises means for receiving, from the plurality of devices, indications of performance of the auxiliary neural networks for performing the auxiliary task (230). The apparatus comprises means for selecting, based on the indications of performance of the auxiliary neural networks, one of the plurality of main neural networks for performing a main task on the data (240).",G06N 3/04; G06N 3/08; H04L 29/08; G06F 9/50; G06T 9/00; G06T 5/00,NOKIA TECHNOLOGIES OY,"CRICRI, Francesco; AYTEKIN, Caglar",20185527 08.06.2018 FI,
WO2019169042,PCT/US2019/019905,27.02.2019,WO/2019/169042,06.09.2019,WO,ULTRA-SENSITIVE DETECTION OF CIRCULATING TUMOR DNA THROUGH GENOME-WIDE INTEGRATION,"The disclosure relates to systems, software and methods for diagnosing tumor diseases in a patient.",C12Q 1/68; C12Q 1/6809; C12Q 1/6886; G06F 19/24,"CORNELL UNIVERSITY; NEW YORK GENOME CENTER; LANDAU, Dan Avi; ZVIRAN, Asaf; KOTHEN-HILL, Steven","LANDAU, Dan Avi; ZVIRAN, Asaf","62/636,135 27.02.2018 US",
WO2016070034,PCT/US2015/058300,30.10.2015,WO/2016/070034,06.05.2016,WO,TRANSFER LEARNING FOR BILINGUAL CONTENT CLASSIFICATION,"This disclosure provides systems and methods for determining a classification model for a secondary language different from a primary language. A social networking server is configured to obtain primary language content written in a first spoken language and secondary language content written in a second spoken language. The social networking server further obtains a machine translation of the primary language content. The social networking server then determines an initial language model from the machine translation. The social networking further determines a language model perturbation using the initial language model, where the language model perturbation accounts for a difference between the machine translation and the secondary language content. The social networking server also determines a classification model from the initial language model and the language model perturbation, which is then applied to a plurality of comments associated with an item of interest provided by a social networking service.",G06Q 50/00; G06F 17/27,LINKEDIN CORPORATION,"AMIN, Mohammad Shafkat; YAN, Baoshi; MARTELL, Craig; MARKMAN, Vita; BHASIN, Anmol","62/073,556 31.10.2014 US",
WO2019202073,PCT/EP2019/060070,18.04.2019,WO/2019/202073,24.10.2019,WO,NEURAL NETWORKS FOR SCALABLE CONTINUAL LEARNING IN DOMAINS WITH SEQUENTIALLY LEARNED TASKS,"Methods, systems, and apparatus, including computer programs encoded on computer storage media, for scalable continual learning using neural networks. One of the methods includes receiving new training data for a new machine learning task; training an active subnetwork on the new training data to determine trained values of the active network parameters from initial values of the active network parameters while holding current values of the knowledge parameters fixed; and training a knowledge subnetwork on the new training data to determine updated values of the knowledge parameters from the current values of the knowledge parameters by training the knowledge subnetwork to generate knowledge outputs for the new training inputs that match active outputs generated by the trained active subnetwork for the new training inputs.",G06N 3/04; G06N 3/08,DEEPMIND TECHNOLOGIES LIMITED,"SCHWARZ, Jonathan; PASCANU, Razvan; HADSELL, Raia Thais; CZARNECKI, Wojciech; THE, Yee Whye; LUKETINA, Jelena","62/659,610 18.04.2018 US",
WO2018015414,PCT/EP2017/068181,19.07.2017,WO/2018/015414,25.01.2018,WO,METHOD AND SYSTEM FOR ARTIFICIAL INTELLIGENCE BASED MEDICAL IMAGE SEGMENTATION,"Methods and systems for artificial intelligence based medical image segmentation are disclosed. In a method for autonomous artificial intelligence based medical image segmentation, a medical image of a patient is received. A current segmentation context is automatically determined based on the medical image and at least one segmentation algorithm is automatically selected from a plurality of segmentation algorithms based on the current segmentation context. A target anatomical structure is segmented in the medical image using the selected at least one segmentation algorithm.",G06K 9/00; G06K 9/46,SIEMENS HEALTHCARE GMBH,"ZHOU, Shaohua Kevin; CHEN, Mingqing; DING, Hui; GEORGESCU, Bogdan; GULSUN, Mehmet Akif; KIM, Tae Soo; KIRALY, Atilla Peter; LU, Xiaoguang; PARK, Jin-hyeong; SHARMA, Puneet; SUN, Shanhui; XU, Daguang; XU, Zhoubing; ZHENG, Yefeng","62/365,032 21.07.2016 US; 62/414,913 31.10.2016 US",EP-2017751267; CN-201780045106.5
WO2019226051,PCT/NL2019/050301,24.05.2019,WO/2019/226051,28.11.2019,WO,"MONITORING AND ANALYZING BODY LANGUAGE WITH MACHINE LEARNING, USING ARTIFICIAL INTELLIGENCE SYSTEMS FOR IMPROVING INTERACTION BETWEEN HUMANS, AND HUMANS AND ROBOTS","There is provided a body language system for determining a body language message of a living being in a context, said system comprising an artificial intelligence (AI) system, said AI system running a computer program that: - retrieves at least one image of said living being showing body language; - labels said living being in said at least one image, resulting in a labeled living being; - determines said context from said at least one image using a trained machine learning model; - determines a baseline body language of said labeled living being from said at least one image using a trained machine learning model; - adapts a trained machine learning model of said AI system using said baseline body language and said context; - applies the adapted trained machine learning model of said AI system to at least one of said at least one image for categorizing said body language resulting in a category, and applying said category for determining said body language message.",G06K 9/00,KEPLER VISION TECHNOLOGIES B.V.,"STOKMAN, Henricus Meinardus Gerardus; VAN OLDENBORGH, Marc Jean Baptist; ALNAJAR, Fares",2020989 25.05.2018 NL; 2020996 28.05.2018 NL,EP-2019743015
WO2018071392,PCT/US2017/055894,10.10.2017,WO/2018/071392,19.04.2018,WO,NEURAL NETWORKS FOR SELECTING ACTIONS TO BE PERFORMED BY A ROBOTIC AGENT,"A system includes a neural network system implemented by one or more computers. The neural network system is configured to receive an observation characterizing a current state of a real-world environment being interacted with by a robotic agent to perform a robotic task and to process the observation to generate a policy output that defines an action to be performed by the robotic agent in response to the observation. The neural network system includes: (i) a sequence of deep neural networks (DNNs), in which the sequence of DNNs includes a simulation-trained DNN that has been trained on interactions of a simulated version of the robotic agent with a simulated version of the real-world environment to perform a simulated version of the robotic task, and (ii) a first robot-trained DNN that is configured to receive the observation and to process the observation to generate the policy output.",G06N 3/04; G06N 3/00; G06N 3/08,DEEPMIND TECHNOLOGIES LIMITED,"PASCANU, Razvan; HADSELL, Raia Thais; VECERIK, Mel; ROTHORL, Thomas; RUSU, Andrei-Alexandru; HEESS, Nicolas Manfred Otto","62/406,363 10.10.2016 US",CN-201780074261.X; EP-2017788409; JP-2019519210
WO2019194980,PCT/US2019/023381,21.03.2019,WO/2019/194980,10.10.2019,WO,SYSTEMS AND METHODS FOR RESPONDING TO HEALTHCARE INQUIRIES,"Techniques for responding to a healthcare inquiry from a user are disclosed. In one particular embodiment, the techniques may be realized as a method for responding to a healthcare inquiry from a user, according to a set of instructions stored on a memory of a computing device and executed by a processor of the computing device, the method comprising the steps of: classifying an intent of the user based on the healthcare inquiry; identifying the intent as a need to obtain a dermatological diagnosis or treatment; soliciting, from the user and via the computing device, an image of the user's skin area to be diagnosed or treated; instantiating an image classification system to identify a dermatological disease from the image; and presenting one or more medical recommendations to the user based on the identified dermatological disease.",G06F 16/20; G06F 17/27; G06Q 50/22; G06Q 50/24; G06T 7/00,"CURAI, INC.","KANNAN, Anitha; RAVURI, Murali; RODRIGUES, Vitor; VENKATARAMAN, Vignesh; TSO, Geoffrey; KHOSLA, Neal; HUNT, Neil; AMATRIAIN, Xavier; CHABLANI, Manish; SONTAG, David; UDAY, Viraj","16/265,799 01.02.2019 US; 16/266,784 04.02.2019 US; 62/654,111 06.04.2018 US",
WO2018208939,PCT/US2018/031833,09.05.2018,WO/2018/208939,15.11.2018,WO,"SYSTEMS AND METHODS TO ENABLE CONTINUAL, MEMORY-BOUNDED LEARNING IN ARTIFICIAL INTELLIGENCE AND DEEP LEARNING CONTINUOUSLY OPERATING APPLICATIONS ACROSS NETWORKED COMPUTE EDGES","Lifelong Deep Neural Network (L-DNN) technology revolutionizes Deep Learning by enabling fast, post-deployment learning without extensive training, heavy computing resources, or massive data storage. It uses a representation-rich, DNN-based subsystem (Module A) with a fast-learning subsystem (Module B) to learn new features quickly without forgetting previously learned features. Compared to a conventional DNN, L-DNN uses much less data to build robust networks, dramatically shorter training time, and learning on-device instead of on servers. It can add new knowledge without re-training or storing data. As a result, an edge device with L-DNN can learn continuously after deployment, eliminating massive costs in data collection and annotation, memory and data storage, and compute power. This fast, local, on-device learning can be used for security, supply chain monitoring, disaster and emergency response, and drone-based inspection of infrastructure and properties, among other applications.",G06K 9/46; G06K 9/62; G06K 9/00; G06K 9/36; G06K 9/48,"NEURALA, INC.","LUCIW, Matthew; OLIVERA, Santiago; GORSHECHNIKOV, Anatoly; WURBS, Jeremy; VERSACE, Heather Ames; VERSACE, Massimiliano","62/503,639 09.05.2017 US; 62/612,529 31.12.2017 US",CA-3061767; KR-1020197035963; EP-2018799281
WO2019153094,PCT/CA2019/050172,11.02.2019,WO/2019/153094,15.08.2019,WO,SYSTEM AND METHOD FOR INTERFACING WITH BIOLOGICAL TISSUE,"There is provided a system and method for interfacing with biological tissue. The system includes: a feature extraction module to implement an extraction approach to extract one or more features from the one or more physiological recording signals; a machine learning module to apply a machine learning model based on input data to detect a physiological event or condition for classification, the input data including the extracted features, the machine learning model trained using a training set including feature vectors of time-series data labelled with known occurrences of the physiological event or condition; and an output module to output the classification of the machine learning module.",A61B 5/04; A61B 5/00; A61B 5/0476; G06F 3/01; G06F 3/05; G06K 9/62; G06N 20/00; G06N 20/10,THE GOVERNING COUNCIL OF THE UNIVERSITY OF TORONTO,"GENOV, Roman; O'LEARY, Gerard","62/629,001 10.02.2018 US; 16/214,374 10.12.2018 US",
WO2018209608,PCT/CN2017/084755,17.05.2017,WO/2018/209608,22.11.2018,WO,METHOD AND SYSTEM FOR ROBUST LANGUAGE IDENTIFICATION,"A method and system for robust and efficient language identification. The method includes: receiving the speech signal (301); partitioning the speech signal into a plurality of audio frames (305); extracting features of the plurality of audio frames (307); determining, using a neural network, a variable associated with the language identity and one or more auxiliary attributes of the speech signal, for each of the plurality of audio frames (309); determining scores of the plurality of audio frames based on the extracted features (311); and determining the language identity of the speech signal based on the variables and scores determined for the plurality of audio frames (315).",G10L 15/00,"BEIJING DIDI INFINITY TECHNOLOGY AND DEVELOPMENT CO., LTD.","FU, Tianxiao",,CN-201780034751.7
WO2018165753,PCT/CA2018/050304,14.03.2018,WO/2018/165753,20.09.2018,WO,STRUCTURE DEFECT DETECTION USING MACHINE LEARNING ALGORITHMS,"Structure defect detection is performed using computer-implemented arrangements employing machine learning algorithms in the form of neural networks. In one arrangement, a convolutional neural network is trained using a database of images formed to optimize accuracy of the convolutional neural network to detect, for example, a crack in a concrete surface. A two-stage scanning process each performing a plurality of scans of a test image is incorporated in the foregoing arrangement of convolutional neural network, with the two-stages forming overlapping capture areas to reduce likelihood of a crack lying on a boundary of the individual scans going undetected. Also, region-based convolutional neural networks are trained to detect various types of defects.",G01N 21/88; G06N 3/02; G06N 3/08,UNIVERSITY OF MANITOBA,"CHA, Young Jin; CHOI, Wooram","62/471,090 14.03.2017 US; 62/551,510 29.08.2017 US",CA-3056498; EP-2018766855
WO2018076122,PCT/CA2017/051293,31.10.2017,WO/2018/076122,03.05.2018,WO,SYSTEM AND METHOD FOR IMPROVING THE PREDICTION ACCURACY OF A NEURAL NETWORK,"A system and method for improving the prediction accuracy of a neural network is proposed. Prediction tasks derived from labeled video data are used to regularize the feature space of the neural network so that it encodes constraints of the physical world while also learning to solve the original task at hand. The videos are generated by instructing humans to perform actions according to predefined labels or descriptions, so that a wide variety of physically relevant motion patterns are available to regularize the network.",G06N 3/08,TWENTY BILLION NEURONS GMBH,"MEMISEVIC, Roland; YIANILOS, Peter; SOBTI, Sumeet","62/414,949 31.10.2016 US; 15/608,059 30.05.2017 US",CN-201780081578.6; CA-3041726; EP-2017864131
EP177122858,15191549,27.10.2015,3059699,24.08.2016,EP,NEURAL NETWORK TRAINING METHOD AND RECOGNITION APPARATUS,"Disclosed is a neural network training method and apparatus, and recognition method and apparatus. The neural network training apparatus receives data and train a neural network based on remaining hidden nodes obtained by excluding a reference hidden node from hidden nodes included in the neural network, wherein the reference hidden node maintains a value in a previous time interval until a subsequent time interval.",G06N 3/04; G06N 3/08; G10L 15/16; G10L 25/30,SAMSUNG ELECTRONICS CO LTD,YOO SANG HYUN; MOON TAESUP,20150025077 23.02.2015 KR,
WO2020070519,PCT/GB2019/052819,07.10.2019,WO/2020/070519,09.04.2020,WO,METHOD FOR DETECTING ADVERSE CARDIAC EVENTS,"A method (1) is described for training a machine learning model (2) to receive as input a time-resolved three-dimensional model (4) of a heart or a portion of a heart, and to output (3) a predicted time-to-event or a measure of risk for an adverse cardiac event. The method includes receiving a training set (5). The training set (5) includes a number of time-resolved three-dimensional models (41,..., 4N) of a heart or a portion of a heart. The training set (5) also includes, for each time-resolved three-dimensional model (41,..., 4N), corresponding outcome data (71,..., 7N) associated with the time- resolved three-dimensional model (41,..., 4N). The method (1) of training a machine learning model (2) also includes, using the training set (5) as input, training the machine learning model (2) to recognise latent representations (12) of cardiac motion which are predictive of an adverse cardiac event. The method (1) of training a machine learning model (2) also includes storing the trained machine learning model (2).",G16H 50/20; G16H 30/40; G06N 3/04; G06N 3/08; G06N 20/00,"IMPERIAL COLLEGE OF SCIENCE, TECHNOLOGY AND MEDICINE","BELLO, Ghalib A.; BIFFI, Carlo; DUAN, Jinming; DAWES, Timothy J.W.; RUECKERT, Daniel; O'REGAN, Declan P.",1816281.8 05.10.2018 GB,
WO2019232435,PCT/US2019/034994,31.05.2019,WO/2019/232435,05.12.2019,WO,CONVOLUTIONAL NEURAL NETWORK SYSTEMS AND METHODS FOR DATA CLASSIFICATION,"Classification of cancer condition, in a plurality of different cancer conditions, for a species, is provided in which, for each training subject in a plurality of training subjects, there is obtained a cancer condition and a genotypic data construct including genotypic information for the respective training subject. Genotypic constructs are formatted into corresponding vector sets comprising one or more vectors. Vector sets are provided to a network architecture including a convolutional neural network path comprising at least a first convolutional layer associated with a first filter that comprise a first set of filter weights and a scorer. Scores, corresponding to the input of vector sets into the network architecture, are obtained from the scorer. Comparison of respective scores to the corresponding cancer condition of the corresponding training subjects is used to adjust the filter weights thereby training the network architecture to classify cancer condition.",A61K 45/00; A61P 35/00; C40B 30/04; C40B 60/12; G06N 3/12; G06N 7/00,"GRAIL, INC.","NICULA, Virgil; VALOUEV, Anton; FILIPPOVA, Darya; LARSON, Matthew, H.; MAHER, M., Cyrus; PORTELA DOS SANTOS PIMENTEL, Monica; CALEF, Robert Abe Paine; MELTON, Collin","62/679,746 01.06.2018 US",
WO2020027732,PCT/SG2019/050378,30.07.2019,WO/2020/027732,06.02.2020,WO,METHOD AND SYSTEM FOR ASSESSING FIBROSIS IN A TISSUE SAMPLE,"There is provided a method of assessing fibrosis in a tissue sample. The method includes: obtaining a stained image of a stained tissue sample, the stained tissue sample being stained in relation to collagen therein; producing a plurality of different types of collagen images based on the stained image, the plurality of different types of collagen images corresponding to a plurality of different types of collagen, respectively; determining a plurality of different types of collagen parameters based on the plurality of different types of collagen images using a deep neural network; and determining a degree of fibrosis in the stained tissue sample based on the plurality of different types of collagen parameters. The plurality of different types of collagen comprises portal collagen, fibrillary collagen and septal collagen. The different types of collagen images are produced by determining if the collagen satisfies a predetermined size condition or a predetermined distance condition with respect to a boundary of the portal tracts and central veins.",G16H 50/20; G06T 7/60,"AGENCY FOR SCIENCE, TECHNOLOGY AND RESEARCH","YU, Hanry; YU, Yang",10201806494Y 30.07.2018 SG,
WO2019191554,PCT/US2019/024777,29.03.2019,WO/2019/191554,03.10.2019,WO,ADAPTIVE PERMUTATION INVARIANT TRAINING WITH AUXILIARY INFORMATION FOR MONAURAL MULTI-TALKER SPEECH RECOGNITION,"Provided are a speech recognition training processing method and an apparatus including the same. The speech recognition training processing method includes acquiring a stream of speech data from one or more speakers, extracting an auxiliary feature corresponding to a speech characteristic of the one or more speaker and updating an acoustic model by performing permutation invariant training (PIT) model training based on the auxiliary feature.",G10L 15/00; G10L 15/06,TENCENT TECHNOLOGY (SHENZHEN) COMPANY LIMITED,"YU, Dong; QIAN, Yanmin","15/940,246 29.03.2018 US",
WO2018029028,PCT/EP2017/069365,01.08.2017,WO/2018/029028,15.02.2018,WO,ELECTRONIC CLINICAL DECISION SUPPORT DEVICE BASED ON HOSPITAL DEMOGRAPHICS,An electronic clinical decision support (CDS) device (10) employs a trained CDS algorithm (30) that operates on values of a set of covariates to output a prediction of a medical condition. The CDS algorithm was trained on a training data set (22). The CDS device includes a computer (12) that is programmed to provide a user interface (62) for completing clinical survey questions using the display and the one or more user input devices. Marginal probability distributions (42) for the covariates of the set of covariates are generated from the completed clinical survey questions. The trained CDS algorithm is adjusted for covariate shift using the marginal probability distributions. A prediction of the medical condition is generated for a medical subject using the trained CDS algorithm adjusted for covariate shift (50) operating on values for the medical subject of the covariates of the set of covariates.,G06F 19/00,KONINKLIJKE PHILIPS N.V.,"CONROY, Bryan; POTES BLANDON, Cristhian Mauricio; XU, Minnan",62/371886 08.08.2016 US,JP-2019506358; EP-2017748455; CN-201780048722.6
WO2018107128,PCT/US2017/065475,08.12.2017,WO/2018/107128,14.06.2018,WO,SYSTEMS AND METHODS FOR AUTOMATING DATA SCIENCE MACHINE LEARNING ANALYTICAL WORKFLOWS,Systems and methods for automating data science machine learning using analytical workflows are disclosed that provide for user interaction and iterative analysis including automated suggestions based on at least one analysis of a dataset.,G06F 15/18; G06Q 10/06; G06N 5/00,"U2 SCIENCE LABS, INC.","MINKIN, Andrew M.; MCNALLY, Mark; KNIGHT, William; MAJOR, Stephane; LAMOREAUX, Richard; HERNANDEZ, Leandro","62/432,558 09.12.2016 US",
WO2018200072,PCT/US2018/020101,28.02.2018,WO/2018/200072,01.11.2018,WO,CYCLIC GENERATIVE ADVERSARIAL NETWORK FOR UNSUPERVISED CROSS-DOMAIN IMAGE GENERATION,A system is provided for unsupervised cross-domain image generation relative to a first and second image domain that each include real images. A first generator generates synthetic images similar to real images in the second domain while including a semantic content of real images in the first domain. A second generator generates synthetic images similar to real images in the first domain while including a semantic content of real images in the second domain. A first discriminator discriminates real images in the first domain against synthetic images generated by the second generator. A second discriminator discriminates real images in the second domain against synthetic images generated by the first generator. The discriminators and generators are deep neural networks and respectively form a generative network and a discriminative network in a cyclic GAN framework configured to increase an error rate of the discriminative network to improve synthetic image quality.,G06K 9/62; G06N 3/02,"NEC LABORATORIES AMERICA, INC.","CHOI, Wongun; SCHULTER, Samuel; SOHN, Kihyuk; CHANDRAKER, Manmohan","62/489,529 25.04.2017 US; 15/906,710 27.02.2018 US",JP-2019546011; DE-112018002166
