Time:,20.04.2020 21:59:57,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
WO2018118099,PCT/US2016/068605,25.12.2016,WO/2018/118099,28.06.2018,WO,SHAPE PREDICTION FOR FACE ALIGNMENT,"A face tracking system generates a model for extracting a set of facial anchor points on a face within a portion of a face image based a multiple-level cascade of decision trees. The face tracking system identifies a mesh shape adjusted to an image of a face. For each decision tree, the face tracking system identifies an adjustment vector for the mesh shape relative to the image of the face. For each cascade level, the face tracking system combines the identified adjustment for each decision tree to determine a combined adjustment vector for the cascade level. The face tracking system modifies adjustment of the mesh shape to the face in the image based on the combined adjustment vector. The face tracking system reduces the model to a dictionary and atom weights using a learned dictionary. The model may be more easily transmitted to devices and stored on devices.",G06K 9/00; G06K 9/46,"FACEBOOK, INC.","ZATEPYAKIN, Evgeny",,CN-201680090476.6
WO2019010379,PCT/US2018/041029,06.07.2018,WO/2019/010379,10.01.2019,WO,SYSTEM AND METHOD FOR EVALUATING THE TRUE REACH OF SOCIAL MEDIA INFLUENCERS,"A non-transitory computer readable storage media having computer-executable instructions, when executed by a processor, performs a method for evaluating a reach of a social media influencer. The method provides for receiving a plurality of influencers at a server, wherein a data set is associated with each of the plurality of influencers; parsing the data set into quantitative data readable by a machine learning algorithm at the server; receiving, inputting, or both, a type of product or service at the server; classifying the type of product or service into at least one class of goods or services; training a node using the machine learning algorithm using the date set an input; and executing the machine learning algorithm to determine a score of each influencer for each class of goods or services. Systems for evaluating the reach of a social media influencer as it relates to advertisers and content is also disclosed herein.",G06Q 30/02; G06N 5/04,"DION SULLIVAN, Dion; JOSHUA HEENAN, Joshua; ROMAN AKULSHIN, Roman; ERIC CROOK, Eric","DION SULLIVAN, Dion; JOSHUA HEENAN, Joshua; ROMAN AKULSHIN, Roman; ERIC CROOK, Eric","62/529,985 07.07.2017 US; 15/886,523 11.03.2018 US",AU-2018297166; EP-2018828714
WO2017156628,PCT/CA2017/050334,14.03.2017,WO/2017/156628,21.09.2017,WO,SYSTEM AND METHOD FOR TRAINING OBJECT CLASSIFIER BY MACHINE LEARNING,"A system and method for training a computer-implemented object classifier includes detecting a foreground visual object within a sub-region of a scene, determining a background model of the sub-region of the scene, the background model representing the sub-region when any foreground visual object is absent from that sub-region, and training the object classifier by computer-implemented machine learning using the background model of the sub-region as a negative training example.",G06F 15/18; G06K 9/46; G06K 9/62; G06K 9/80; G06T 7/194,AVIGILON CORPORATION,"SHRIVASTAVA, Ashish","62/309,777 17.03.2016 US",JP-2018568468; IL-261696; AU-2017233723; SE-1851266-5; CN-201780018741.4; CA-3017027; DE-112017001311; KR-1020187029424; GB-1816451.7
WO2008138654,PCT/EP2008/052608,04.03.2008,WO/2008/138654,20.11.2008,WO,A CONSISTENT METHOD SYSTEM AND COMPUTER PROGRAM FOR DEVELOPING SOFTWARE ASSET BASED SOLUTIONS,"A method, computer program and system for consuming reusable software assets, said assets being described with elements and attributes, said assets containing at least one variable element (VPs) themselves containing at least one variant. The user executes a program on a computer by first choosing the asset to be consumed. A decision tree corresponding to the asset is traversed, each decision point corresponding to a variable element. The decision point is processed by asking the user inputs to modify the variants of the corresponding variable elements. The modified variable elements are stored. The dependency of the decision point is indicated by a dependency attribute in the variable element. The program can stop at the initiative of the user or when the decision tree is completely traversed. When the decision tree has been partially traversed, the program can be restart after the last decision point processed starting from the partially modified corresponding variable element.",G06F 9/44,"INTERNATIONAL BUSINESS MACHINES CORPORATION; COMPAGNIE IBM FRANCE; COQUERET, Regis; PORTIER, Bertrand","COQUERET, Regis; PORTIER, Bertrand",07301047.2 16.05.2007 EP,KR-1020097018829; EP-2008709277; CN-200880015938.3; JP-2010507861
EP222892881,17196601,16.10.2017,3340109,27.06.2018,EP,SHAPE PREDICTION FOR FACE ALIGNMENT,"A face tracking system generates a model for extracting a set of facial anchor points on a face within a portion of a face image based a multiple-level cascade of decision trees. The face tracking system identifies a mesh shape adjusted to an image of a face. For each decision tree, the face tracking system identifies an adjustment vector for the mesh shape relative to the image of the face. For each cascade level, the face tracking system combines the identified adjustment for each decision tree to determine a combined adjustment vector for the cascade level. The face tracking system modifies adjustment of the mesh shape to the face in the image based on the combined adjustment vector. The face tracking system reduces the model to a dictionary and atom weights using a learned dictionary. The model may be more easily transmitted to devices and stored on devices.",G06K 9/00; G06K 9/46; G06T 7/73,FACEBOOK INC,ZATEPYAKIN EVGENY,2016068605 25.12.2016 US; 201615390522 25.12.2016 US,
WO2014081497,PCT/US2013/059213,11.09.2013,WO/2014/081497,30.05.2014,WO,GENERATING OPTIMIZED CONFIGURATIONS FOR A SOLAR POWER SYSTEM,"A configuration engine traverses sequential levels of a decision tree in order to iteratively refine a configuration for a solar power system. At each level of the decision tree, the configuration engine determines the outcome of a design decision based on computing the result of a value function. The configuration engine explores configurations that optimize the value function result compared to other configurations, and may also discard less optimal configurations. When a current configuration is considered less optimal than a previous configuration generated at a previous level, the configuration engine discards the current configuration and re-traverses the decision tree starting with the previous configuration.",G06F 17/50,"SUNRUN, INC.","HINNERS, Billy; WAYNE, Gary","13/685,526 26.11.2012 US",
WO2019149562,PCT/EP2019/051424,22.01.2019,WO/2019/149562,08.08.2019,WO,METHOD TO LABEL SUBSTRATES BASED ON PROCESS PARAMETERS,"Substrates to be processed (402) are partitioned based on pre-processing data (404) that is associated with substrates before a process step. The data is partitioned using a partition rule (410, 412, 414) and the substrates are partitioned into subsets (G1-G4) in accordance with subsets of the data obtained by the partitioning. Corrections (COR1-COR4) are applied, specific to each subset. The partition rule is obtained (Fig 5) using decision tree analysis on a training set of substrates (502). The decision tree analysis uses pre-processing data (256, 260) associated with the training substrates before they were processed, and post-processing data (262) associated with the training substrates after being subject to the process step. The partition rule (506) that defines the decision tree is selected from a plurality of partition rules (512) based on a characteristic of subsets of the post-processing data. The associated corrections (508) are obtained implicitly at the same time.",G06N 5/00; G03F 7/20,ASML NETHERLANDS B.V.,"BASTANI, Vahid; YPMA, Alexander; SONNTAG, Dag; MOS, Everhardus, Cornelis; CEKLI, Hakki, Ergun; LIN, Chenxi","62/624,537 31.01.2018 US; 62/663,840 27.04.2018 US",DE-112019000022
EP189846279,16160845,17.03.2016,3107009,21.12.2016,EP,SELF-LEARNING BASED CRAWLING AND RULE-BASED DATA MINING FOR AUTOMATIC INFORMATION EXTRACTION,"Methods and Systems for automatic information extraction by performing self-learning crawling and rule-based data mining is provided. The method determines existence of crawl policy within input information and performs at least one of front-end crawling, assisted crawling and recursive crawling. Downloaded data set is pre-processed to remove noisy data and subjected to classification rules and decision tree based data mining to extract meaningful information. Performing crawling techniques leads to smaller relevant datasets pertaining to a specific domain from multi-dimensional datasets available in online and offline sources.",G06F 17/30,TATA CONSULTANCY SERVICES LTD,A V ARUN KUMAR; RATH HEMANT KUMAR; NADAF SHAMEEMRAJ M; SIMHA ANANTHA,2345MU2015 19.06.2015 IN,
WO2020077163,PCT/US2019/055747,10.10.2019,WO/2020/077163,16.04.2020,WO,GENERATION OF SIMULATED PATIENT DATA FOR TRAINING PREDICTED MEDICAL OUTCOME ANALYSIS ENGINE,"A system receives feature parameters, each identifying possible values for one of a set of features. The system, receives outcomes corresponding to the feature parameters. The system generates a simulated patient population dataset with multiple simulated patient datasets, each simulated patient dataset associated with the outcomes and including feature values falling within the possible values identified by the feature parameters. The system may train a machine learning engine based on the simulated patient population dataset and optionally additional simulated patient population datasets. The machine learning engine generates predicted outcomes based on the training in response to queries identifying feature values.",G09B 23/28; G06F 19/00; G06G 7/48; G06G 7/60,"KILJANEK, Lukasz, R.","KILJANEK, Lukasz, R.","62/743,789 10.10.2018 US",
WO2014177220,PCT/EP2013/059187,02.05.2013,WO/2014/177220,06.11.2014,WO,DETECTION OF PRESENCE OF A BAR CODE IN IMAGE DATA,"A method of detecting a bar code in image data, the method comprising the steps of calculating a plurality of characteristic figures from the image data; evaluating a decision tree built for the plurality of characteristic figures; and making a determination of whether or not a bar code is present in the image data based on the evaluating of the decision tree, wherein the plurality of characteristic figures indicate a probability of whether or not a bar code is present in the image data.",G06K 7/14,SICPA HOLDING SA,"BEGARD, Julien; SAITTA, Sandro",,
WO2009026270,PCT/US2008/073563,19.08.2008,WO/2009/026270,26.02.2009,WO,HMM-BASED BILINGUAL (MANDARIN-ENGLISH) TTS TECHNIQUES,"An exemplary method for generating speech based on text in one or more languages includes providing a phone set for two or more languages, training multilingual HMMs where the HMMs include state level sharing across languages, receiving text in one or more of the languages of the multilingual HMMs and generating speech, for the received text, based at least in part on the multilingual HMMs. Other exemplary techniques include mapping between a decision tree for a first language and a decision tree for a second language, and optionally vice versa, and Kullback-Leibler divergence analysis for a multilingual text-to-speech system.",G10L 13/00,MICROSOFT CORPORATION,"QIAN, Yao; SOONG, Frank Kao-Pingk","11/841,637 20.08.2007 US",CN-200880103469.0
EP210568774,17163889,30.03.2017,3272280,24.01.2018,EP,APPARATUS AND METHOD FOR ESTIMATING BLOOD SUGAR BASED ON HETEROGENEOUS SPECTRUMS,"An apparatus and a method for determining blood sugar based on heterogeneous spectrums are provided. The blood sugar model generation apparatus includes a data obtainer (710) configured to obtain blood sugar profile data of a user based on a first type spectrum-blood sugar profile relationship model, a second type spectrum measurer (720) configured to measure training second type spectrum data for the skin of the user, and a processor (730) configured to generate an individualized blood sugar model based on the obtained blood sugar profile data and the measured training second type spectrum data.",A61B 5/00; A61B 5/145; A61B 5/1455; G16H 50/50,SAMSUNG ELECTRONICS CO LTD; UNIV KOREA RES & BUS FOUND,LEE WOO CHANG; KIM YOUNG HOON; PARK JIN YOUNG; SHIN EUI-SEOK; CHOI WOO SIK; KIM SEOUNG BUM,20160091622 19.07.2016 KR,
WO2000041714,PCT/US2000/001274,19.01.2000,WO/2000/041714,20.07.2000,WO,METHOD FOR DETERMINING CARE AND PREVENTION PATHWAYS FOR CLINICAL MANAGEMENT OF WOUNDS,"The present invention relates to methods for consistently designating appropriate treatment (13A) controls for patients, particularly protocols involving wounds or wound prevention (16). Specifically, the invention relates to methods wherein a patient condition such as a wound is assessed against defined scales for classifying and grading (13i), which assessment is used in a visual decision tree device to identify one or more components of a treatment protocol (figure 4).",A61B 19/00; A61B 5/00; A61G 12/00; G06F 19/00,BRISTOL-MYERS SQUIBB COMPANY,"SHANNON, Ronald, J.","60/116,349 19.01.1999 US",CA-2360247; JP-2000593324; NZ-513074; AU-29681/00; EP-2000908306
WO2009068838,PCT/GB2007/050719,27.11.2007,WO/2009/068838,04.06.2009,WO,VIRTUAL HUMAN INTERACTION SYSTEM,"A virtual human interaction system is described for use on a web-enabled computer which facilitates the training and education of medical services practitioners such as doctors, nurses, pharmacists and the like by allowing them to virtually interact with a virtual patient delivered by the system and displayed on the computer screen. The system embodies a plurality of cases, and for each case, there are a number of possible outcomes, depending on the choices made by the medical services practitioner at each stage in a particular case. Such choices are made in the form of user input to the system through the computer, and each case consists of a decision tree element consisting of branch elements from which the decision tree may branch in one or more directions toward further branch elements or tree termini, the user input cause the system to move through the decision tree of the case.",G06F 19/00; G06Q 50/00,"KEELE UNIVERSITY; CHAPMAN, Stephen; BRACEGIRDLE, Luke","CHAPMAN, Stephen; BRACEGIRDLE, Luke",,AU-2007361697
WO2015063725,PCT/IB2014/065725,30.10.2014,WO/2015/063725,07.05.2015,WO,METHOD AND COMPUTING DEVICE FOR PACKET CLASSIFICATION,"The invention relates to a method for packet classification and a computing device for executing the method. The method comprises the steps of analysing packet classification rules to obtain a plurality of categories of rules. The method comprises building a plurality of decision trees, one for each category of rules. The method comprises adding pre-processing information in a header of each leaf of the plurality of decision trees for use in relation with at least one field of a header of a packet, for selecting at least one rule for classification of the packet. The pre-processing information comprises at least one sub-rule for matching against a selected field of a packet header. The method further comprises steps for leaf traversal.",H04L 12/721; H04L 12/741; H04L 12/753; H04L 12/851,"TELEFONAKTIEBOLAGET LM ERICSSON (PUBL); STIMPFLING, Thibaut","STIMPFLING, Thibaut","14/067,239 30.10.2013 US",
WO2007024736,PCT/US2006/032446,21.08.2006,WO/2007/024736,01.03.2007,WO,SYSTEM AND METHOD FOR RECOMMENDING ITEMS OF INTEREST TO A USER,"A system and method is disclosed for recommending items to individual users using a combination of clustering decision trees and frequency-based term mapping. The system and method of the present invention is configured to receive data based on user action, such as television remote control activity, or computer keyboard entry, and when a new item data is made available from sources such as television program guides, movie databases, deliverers of advertising data, on-line auction web sites, and electronic mail servers, the system and method analytically breaks down the new item data, compares it to ascertained attributes of item data that a user liked in the past, and produces numeric ranking of the new item data dynamically, and without subsequent user input, or data manipulation by item data deliverers, and is tailored to each individual user. A embodiment is disclosed for learning user interests based on user actions and then applying the learned knowledge to rank, recommend, and/or filter items, such as e-mail spam, based on the level of interest to a user. The embodiment may be used for automated personalized information learning, recommendation, and/or filtering systems in applications such as television programming, web-based auctions, targeted advertising, and electronic mail filtering. The embodiment may be structured to generate item descriptions, learn items of interest, learn terms that effectively describe the items, cluster similar items in a compact data structure, and then use the structure to rank new offerings. Embodiments of the present invention include, by way of non-limiting example: allowing the assignment of rank scores to candidate items so one can be recommended over another, building decision trees incrementally using unsupervised learning to cluster examples into categories automatically, consistency with 'edge' (thick client) computing whereby certain data structures and most of the processing are localized to the set-top box or local PC, the ability to learn content attributes automatically on-the-fly, and the ability to store user preferences in opaque local data structures and are not easily traceable to individual users.",G06F 15/16,"BIAP SYSTEMS, INC.; SLOTHOUBER, Louis, P.; JOHNSTON, Jeffrey, William","SLOTHOUBER, Louis, P.; JOHNSTON, Jeffrey, William","60/709,420 19.08.2005 US",AU-2006283553; CA-2619773; JP-2008527187; EP-2006801915; DE-null
EP14870812,07015351,06.08.2007,1887744,13.02.2008,EP,Method for finding the most prominent group of vertices in complex data communication networks,"Searching process for finding the most prominent group of vertices in a graph representing a data communication network, according to the Group Betweenness Centrality (GBC) of the group by searching a decision tree for that group. Each node C in the decision tree maintains one group of vertices  (GM(C))  and an ordered list of candidate vertices  (CL(C)) . Each vertex may be added to  GM(C)  during the search process. The most prominent group comprises a predetermined number of vertices  k  that can inspect or modify most of the information flow in the network.",H04L 12/70; H04L 12/24,DEUTSCHE TELEKOM AG,PUZIS RAMI; ELOVICI YUVAL; DOLEV SHLOMO,17743006 10.08.2006 IL; 18257907 16.04.2007 IL,
WO2006013453,PCT/IB2005/002285,02.08.2005,WO/2006/013453,09.02.2006,WO,PREDICTING TONE PATTERN INFORMATION FOR TEXTUAL INFORMATION USED IN TELECOMMUNICATION SYSTEMS,"The techniques described include generating tonal information from a textual entry and, further, applying this tonal information to PINYIN sequences using decision trees. For example, a method of predicting tone pattern information for textual information used in telecommunication systems includes parsing a textual entry into segments and identifying tonal information for the textual entry using the parsed segments. The tonal information can be generated with a decision tree. The method can also be implemented in a distributed system where the conversion is done at a back-end server and the information is sent to a communication device after a request.",G10L 13/08; G10L 15/18,"NOKIA CORPORATION; NOKIA, INC.; FENG, Ding; CAO, Yang","FENG, Ding; CAO, Yang","10/909,462 02.08.2004 US",CN-200580033278.8
EP238739223,17788700,20.04.2017,3451250,06.03.2019,EP,"METHOD AND DEVICE FOR PRESENTING PREDICTION MODEL, AND METHOD AND DEVICE FOR ADJUSTING PREDICTION MODEL","A method and device for presenting a prediction model, and a method and device for adjusting a prediction model. The method for presenting a prediction model comprises: obtaining at least one prediction result of a prediction model for at least one prediction sample; obtaining at least one decision-making tree training sample for training a decision-making tree model according to the at least one prediction sample and the at least one prediction result, the decision-making tree model being used for fitting the prediction model; training the decision-making tree model by using at least one decision-making tree training sample; and visually presenting the trained decision-making tree model. By means of the method, a prediction model hard to understand can be approximated to a decision-making tree model, and the approximated decision-making tree model is presented, so that a user better understands the prediction model according to the presented decision-making tree model.",G06Q 10/04; G06N 3/08; G06Q 10/06,THE FOURTH PARADIGM BEIJING TECH CO LTD,BAI YANG; CHEN YUQIANG; DAI WENYUAN,201610269127 27.04.2016 CN; 2017081192 20.04.2017 CN,
WO2007099484,PCT/IB2007/050594,24.02.2007,WO/2007/099484,07.09.2007,WO,OPTIMISED PROFILE-DRIVEN COMPILATION METHOD FOR CONDITIONAL CODE FOR A PROCESSOR WITH PREDICATED EXECUTION,"The present invention discloses a compilation method of a program code in a digital device in a profile driven compilation. An approach for optimizing the execution of program code by providing additional intelligence to the compiler is provided, where the compiler decides whether to have single decision tree with guarded operations or multiple decision trees. The method of this invention is helpful, in reducing the overhead of conditional code branching to have an optimised program code, both in compiler driven optimisations and in manual optimisations by the programmer.",G06F 9/45,"NXP B.V.; GEORGE, Tomson; THOMAS, Bijo","GEORGE, Tomson; THOMAS, Bijo","60/778,835 02.03.2006 US",EP-2007713174; US-12281371; CN-200780007426.8; JP-2008556892
EP221780142,17208409,19.12.2017,3336713,20.06.2018,EP,PREDICTIVE DATABASE FOR COMPUTER PROCESSES,"Systems, methods, and computer program products for implementing a predictive database that improves the success rate of computer processes. Historic input data including user-entered data objects for each of several computer processes is received. Several relationships are determined based on the historic input data, where each of the relationships includes a data object entered for one of the success computer processes linked to another data object entered for the successful computer process. A decision tree is generated and filtered based on the relationships and an optimization threshold. Several rules are generated based on the filtered decision tree and are stored in the predictive database. Thereafter, in response to receiving partial input data entered by a user in relation to a requested computer process, additional input data is determined and supplied to the requested computer process based on the rules and the partial input data.",G06F 17/24; G06F 17/27; G06F 21/00; G06Q 20/00,AMADEUS SAS,TROISVALLETS FABIEN; ORLINSKI ANAEL,1662721 19.12.2016 FR; 201615383059 19.12.2016 US,
WO2020046448,PCT/US2019/038805,25.06.2019,WO/2020/046448,05.03.2020,WO,DATA CLASSIFICATION USING DATA FLOW ANALYSIS,"Described herein is a system and method for utilizing data flow analysis to perform data classification with respect to a source dataset and a generated derived dataset. A flow confidence for a field is calculated using an adaptive algorithm in accordance with the action performed and the derived dataset. An associated derived confidence for a particular tag is calculated in accordance with an associated confidence and the flow confidence. When the associated derived confidence is greater than or equal to a first threshold, the particular tag is copied to the derived dataset. In some embodiments, when the associated derived confidence is less than or equal to a second threshold, the particular tag is not copied to the derived dataset. Otherwise an action to be taken is identified. A response to the action is received and the adaptive algorithm is modified in accordance with the received response.",G06F 16/00; G06K 9/62,"MICROSOFT TECHNOLOGY LICENSING, LLC","GUHA, Saikat; HAO, Guoyu; HERBERT, Steven, Peter; ASIPOV, Boris","16/117,050 30.08.2018 US",
WO2007130343,PCT/US2007/010422,30.04.2007,WO/2007/130343,15.11.2007,WO,METHODS AND APPARATUS FOR CLUSTERING TEMPLATES IN NON-METRIC SIMILARITY SPACES,"Clustering biometric templates is performed by determining fiduciary templates and cluster seed templates, both from a gallery of biometric templates. Similarity vectors are formed by comparing members of the cluster seed templates to the fiduciary templates. The gallery is then partitioned into clusters based upon the similarity vectors, and the clusters are populated from the remainder of the gallery. Partitioning may be performed by a classifier that implements a supervised machine learning algorithm that is trained with the similarity vectors, such as a multi-decision tree classification system. Matching may be accommodated by accessing a probe template, determining a cluster neighborhood for the probe template, and searching the cluster neighborhood to determine whether the gallery includes a match corresponding to the probe template. The same similarity metric is used both to partition a gallery into clusters, and in matching a probe template to the so-clustered gallery.",G06K 9/00; G06K 9/62,UNISYS CORPORATION,"BECKER, Glenn, C.","11/416,503 01.05.2006 US",EP-2007794423; CN-200780015845.6; CA-2649342; IN-5943/CHENP/2008
EP14871903,07252733,06.07.2007,1879142,16.01.2008,EP,Virtual human interaction system,"A virtual human interaction system is described for use on a PC or web-enabled computer which facilitates the training and education of medical services practitioners such as doctors, nurses, pharmacists and the like by allowing them to virtually interact with a virtual patient delivered by the system and displayed on the computer screen. The system embodies a plurality of cases, and for each case, there are a number of possible outcomes, depending on the choices made by the medical services practitioner at each stage in a particular case. Such choices are made in the form of user input to the system through the computer, and each case consists of a decision tree element consisting of branch elements from which the decision tree may branch in one or more directions toward further branch elements or tree termini, the user input cause the system to move through the decision tree of the case. Each branch element and terminus includes descriptors of a particular condition of the virtual human at that time in the specific case, and these are displayed to the user at each specific stage in the case to provide the user with a current indication of the well being of the virtual patient. Together with the virtual patient displayed by the system, also incorporated into the system are a plurality of appearance descriptors which can be applied to the virtual patient by the system so as to cause a change in the appearance thereof, said descriptors being based on real-life human conditions which affect the physical appearance of humans generally and which are thus mimicked in the virtual patient. In accordance with the invention, the system causes the appearance of the virtual patient to change by applying one or more of said appearance descriptors to said virtual patient as the system moves through the decision tree in response to user input. The resulting effect is to provide users with an almost real-time indication of their actions on patients.",G06F 19/00; G06Q 50/00,UNIV KEELE,CHAPMAN STEPHEN; BRACEGIRDLE LUKE,0613832 12.07.2006 GB,
EP12005363,89307074,12.07.1989,0352011,24.01.1990,EP,Method for establishing pixel colour probabilities for use in OCR logic,"A method of creating a decision tree to enable a character recognition device to recognise characters in a new unknown font includes scanning a document printed in the unknown font to generate an array of pixels, with each pixel having a neighbourhood state based on the colours of the surrounding pixels. A plurality of clusters of pixels, each representing a printed character, are identified. A pixel in one cluster is selected, and its neighbourhood state determined. The neighbourhood state is used to address a memory that has stored in it a probability table providing the probability, in a second font different from the new font being taught, that a pixel is black as a function of its neighbourhood state. The stored probability of black associated with the neighbourhood state of the select pixel is read from the memory and assigned as the probability of the selected pixel. The decision tree for the new font is generated using that assigned probability of black.",G06K 9/62; G06K 9/70; G06K 9/68,IBM,CASEY RICHARD GEORGE; MOHIUDDIN KOTTAPPURAM MOHAMEDA,22116488 19.07.1988 US,
WO2019195156,PCT/US2019/025162,01.04.2019,WO/2019/195156,10.10.2019,WO,SYSTEMS AND METHODS FOR DETECTING FLOW OF BIOLOGICAL FLUIDS,"A system and computer-implemented method for detecting flow of biological fluid, and facilitating the diagnosis of stenosis or other pathology of a hepatic artery or other non-carotid vasculature by using machine learning to analyze a spectral Doppler ultrasound waveform of blood flow or flow of other biological fluids. A region of interest is identified in a sonogram, a waveform envelope is generated for a waveform within the region of interest, an extracted waveform is generated based on the waveform envelope, a Fourier transform is performed on the extracted waveform, and a Fourier spectrum is generated. Machine learning is used to determine a likelihood of pathology based on waveform parameters, including the Fourier spectrum, and to determine a pathology prediction value. Additional patient information may be accessed and used in determining the likelihood of the pathology.",A61B 5/02; A61B 8/06; A61B 8/08,THE CHILDREN' S MERCY HOSPITAL,"CHAN, Sherwin S.; BARABOO, Justin","62/651,833 03.04.2018 US",
WO2018049376,PCT/US2017/051106,12.09.2017,WO/2018/049376,15.03.2018,WO,COMPUTATIONAL SYSTEMS AND METHODS FOR IMPROVING THE ACCURACY OF DRUG TOXICITY PREDICTIONS,"In some implementations, the present solution can determine a first structural vector of a first chemical based on a chemical structure of the first chemical. The system can also determine first target vector of the first chemical based on at least one gene target for the first chemical. The system can use the structural vector and the target vector to generate a toxicity predictor score for the first chemical.",G06F 17/30,CORNELL UNIVERSITY,"ELEMENTO, Olivier; GAYVERT, Kaitlyn; MADHUKAR, Neel","62/393,481 12.09.2016 US",EP-2017849757
WO2017185318,PCT/CN2016/080624,29.04.2016,WO/2017/185318,02.11.2017,WO,ENSEMBLE PREDICTOR,"Techniques for configuring and training an ensemble predictor for click probability of content on search engine results pages. In an aspect, a first stage machine learning algorithm, such as a neural network, is trained using a first training data set. The output of the trained first stage algorithm may be coupled to a second stage machine learning algorithm to form an ensemble predictor. In another aspect, the ensemble predictor is trained using a second training data set, using the output of the first stage algorithm to initialize a priori settings of the second stage algorithm.",G06F 17/30; H04L 12/24,"MICROSOFT TECHNOLOGY LICENSING, LLC","DENG, Weiwei; LING, Xiaoliang; SUN, Feng",,EP-2016899831; CN-201680085068.1; US-16090269
WO2019199723,PCT/US2019/026456,09.04.2019,WO/2019/199723,17.10.2019,WO,PREDICTIONS IN UNCONVENTIONAL PLAYS USING MACHINE LEARNING,"A method for planning a new well (58) in an unconventional play (50) comprises obtaining data values for a plurality of parameters from a plurality of wells (54) that are within a distance of a target location of the new well; identifying a subset of parameters among the plurality of parameters using the data values and a machine learning algorithm, the subset of parameters including production parameters and those of the plurality of parameters with influence on the one or more production parameters that exceeds a threshold. The method also comprises producing a model by applying the data values corresponding to the subset of parameters to the algorithm, the model describing relationships between parameters in the subset. The method further includes predicting production of the new well using the model and drilling the new well at the target location or at another location based on the predicted production.",E21B 41/00,TOTAL SA,"BERTONCELLO, Antoine; AQUILANTI, Pierre-Yves; KASHANI, Nommie; MERRITT, Robert; FOULON, David","62/656,893 12.04.2018 US",
WO2018002861,PCT/IB2017/053901,29.06.2017,WO/2018/002861,04.01.2018,WO,THERMOGRAPHY-BASED BREAST CANCER SCREENING USING A MEASURE OF SYMMETRY,"What is disclosed is a system and method for breast cancer screening which determines whether hot spots, as seen in a thermal image of both breasts, can be classified as possibly malignant based on a measure of symmetry. A thermographic image of both breasts of a patient is received and analyzed to determine whether there exists, in each of a left breast and a right breast, a hot spot comprising a patch of pixels with an elevated temperature with respect to surrounding tissue. If a hot spot has been identified in each breast then a measure of symmetry comprising a ratio of an area of a smaller hot spot to an area of a larger hot spot is extracted from the thermographic image. The measure of symmetry is provided to a classifier system trained to classify an unclassified hot spot as malignant or non-malignant based on a measure of symmetry.",A61B 5/01; A61B 8/08; G06T 7/00; G01N 33/574,NIRAMAI HEALTH ANALYTIX PVT. LTD.,"VENKATARAMANI, Krithika; JABBIREDDY, Susmija; J. MADHU, Himanshu; TEJA KAKILETI, Siva; V. RAMPRAKASH, Hadonahalli","62/356,176 29.06.2016 US",
EP173662520,15178864,29.07.2015,3023910,25.05.2016,EP,METHOD AND SYSTEM FOR LEARNING PIXEL VISUAL CONTEXT FROM OBJECT CHARACTERISTICS TO GENERATE RICH SEMANTIC IMAGES,"Both object-oriented analysis and the faster pixel-oriented analysis are used to recognize patterns in an image of stained tissue. Object-oriented image analysis is used to segment a small portion of the image into object classes. Then the object class to which each pixel in the remainder of the image most probably belongs is determined using decision trees with pixelwise descriptors. The pixels in the remaining image are assigned object classes without segmenting the remainder of the image into objects. After the small portion is segmented into object classes, characteristics of object classes are determined. The pixelwise descriptors describe which pixels are associated with particular object classes by matching the characteristics of object classes to the comparison between pixels at predetermined offsets. A pixel heat map is generated by giving each pixel the color assigned to the object class that the pixelwise descriptors indicate is most probably associated with that pixel.",G06K 9/00; G06K 9/46; G06K 9/62,DEFINIENS AG,PAULY OLIVIER; BRIEU NICOLAS; SCHMIDT GÜNTER; ZIMMERMANN JOHANNES; BINNIG GERD,201414473096 29.08.2014 US,
WO2014074841,PCT/US2013/069183,08.11.2013,WO/2014/074841,15.05.2014,WO,DETERMINING PREFERENTIAL DEVICE BEHAVIOR,"Systems, methods and computer program products are disclosed for machine learning to determine preferential device behavior. In some implementations, a server receives inputs, including attributes from a client device, crowd-sourced data from a number of other devices and a priori knowledge. The server includes a concept engine that applies machine-learning process to the inputs. The output of the machine learning process is transported to the client device. At the client device, a client engine associates attributes observed at the device to the machine learning output to determine a user profile. Applications may access the user profile to determine preferential device behavior, such as provide targeted information to the user or take action on the device that is personalized to the user of the device.",G06N 99/00,APPLE INC.,"MARTI, Lukas M.; HUANG, Ronald Keryuan; MA, Shannon M.","61/724,861 09.11.2012 US; 13/783,195 01.03.2013 US",
WO2015148302,PCT/US2015/021740,20.03.2015,WO/2015/148302,01.10.2015,WO,USING MACHINE LEARNING TO PREDICT BEHAVIOR BASED ON LOCAL CONDITIONS,"Using machine learning to predict behavior based on local conditions. In one example embodiment, a method for using machine learning to predict behavior based on local conditions may include identifying a lead, identifying a target behavior for the lead, identifying a locality associated with the lead, identifying a current local condition of the locality, and employing a machine learning classifier to generate a prediction of a likelihood of the lead exhibiting the target behavior. In this example embodiment, the machine learning classifier may base the prediction on the target behavior, the locality, and the current local condition.",G06F 15/18,"INSIDESALES.COM, INC.","ZENG, Xinchuan; ELKINGTON, David; BERRY, Jeffrey","61/969,828 25.03.2014 US; 14/530,248 31.10.2014 US",
