Time:,21.04.2020 01:27:34,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
EP236491069,18184708,20.07.2018,3432172,23.01.2019,EP,PREDICTING USER DESIRABILITY OF A CONSTRUCTIONAL CONNECTION IN A BUILDING INFORMATION MODEL,"The current invention concerns a computer-implemented method, a computer system, and a computer program product for predicting user desirability of a constructional connection in a building information model. A constructional connection in relation to a first and a second construction element in a building information model is modeled, accepted or declined via user input. Each of the first and the second construction element comprises at least one geometrical property and both comprise at least one relative geometrical property. A computer-implemented machine learning module is trained with at least one further property of the building information model and a binary desirability of the constructional connection. A pair of construction elements is identified in a building information model, comprising said geometrical properties and said at least one relative geometrical property. The computer-implemented machine learning module is used to predict user desirability of a constructional connection between the pair.",G06F 17/50; G06N 99/00,BRICSYS NV,DE KEYSER ERIK; GAUDERIS TJERK; DE BATSELIER LUC,17182328 20.07.2017 EP,
WO2012078284,PCT/US2011/059686,08.11.2011,WO/2012/078284,14.06.2012,WO,OPTIMIZED INTEGRATED CONTROLS FOR OXY-FUEL COMBUSTION POWER PLANT,A control system for optimizing an oxy-fuel power plant comprises an optimizer in communication with the oxy-fuel power plant; the oxy-fuel power plant being operative to recycle carbon dioxide from a flue gas stream to a boiler; a control platform; the control platform being operative to control the oxy-fuel power plant; and a simulator; the simulator being operative to simulate performance of the oxy-fuel power plant.,F23C 9/00; F23L 7/00; G05B 13/04,"ALSTOM TECHNOLOGY LTD; LOU, Xinsheng","LOU, Xinsheng","12/962,368 07.12.2010 US",KR-1020137017619; EP-2011782519; CA-2820216; AU-2011338906; RU-2013130996
WO2018111428,PCT/US2017/059490,01.11.2017,WO/2018/111428,21.06.2018,WO,USING HEARTRATE INFORMATION TO CLASSIFY PTSD,"Systems, methods, and computer-readable media for classifying a PTSD status. In an embodiment, an example method for using a classifier can comprise receiving information from electrocardiography performed on an individual; determining features from the information; comparing the features to the a logistic regression classifier trained using features determined from median quiescent segments of RR interval information from individuals with and without PTSD, wherein the median quiescent segments are non-overlapping time periods of lowest median HR for each individual, and the features include one or more of the following: deceleration capacity (DC), low frequency (LF) power, very low frequency (VLF) power, and standard deviation of all normal RR intervals (SDNN); and determining a posttraumatic stress disorder (PTSD) status of the individual based on the comparison of the features to the classifier, wherein the PTSD status is a severity of PTSD based on a probability of PTSD.",A61B 5/0205; A61B 5/11,EMORY UNIVERSTITY,"CLIFFORD, Gari; REINERTSEN, Erik; SHAH, Amit; NEMATI, Shamim","62/433,066 12.12.2016 US",
EP13072093,98303453,01.05.1998,0877309,11.11.1998,EP,Virtual vehicle sensors based on neural networks trained using data generated by simulation models,"A virtual vehicle sensor includes a neural network which produces a sensor output based on a linear combination of non-linear physical signals generated by conventional physical sensors. Instead of determining an output directly, the neural network determines the polynomial coefficients as functions of the physical signals indicative of other engine operating parameters. The sensor is manufactured using relatively limited data collection to calibrate a simulation model. The output of the simulation model is used for model-based mapping to generate more comprehensive maps used for training the neural network. The trained neural network is embedded in a controller and acts as the virtual sensor to monitor engine parameters which are difficult to measure or for which conventional physical sensors do not currently exist. The virtual sensor may be used to sense parameters such as in-cylinder residual mass fraction, emission levels, in-cylinder pressure rise during combustion, and exhaust gas temperature. <IMAGE>",F02D 41/14; G05B 13/02; G05B 23/02,FORD GLOBAL TECH INC,CHENG JIE; LACROSSE STEPHANIE MARY; TASCILLO ANYA LYNN; NEWMAN CHARLES EDWARD JR; DAVIS GEORGE CARVER,85282997 07.05.1997 US,
WO2020037266,PCT/US2019/046917,16.08.2019,WO/2020/037266,20.02.2020,WO,"AUTOMATED ULTRASOUND VIDEO INTERPRETATION OF A BODY PART, SUCH AS A LUNG, WITH ONE OR MORE CONVOLUTIONAL NEURAL NETWORKS SUCH AS A SINGLE-SHOT-DETECTOR CONVOLUTIONAL NEURAL NETWORK","In an embodiment, an intelligent system includes an electronic circuit configured to execute a neural network, to detect at least one feature in an image of a body portion while executing the neural network, and to determine a respective position and a respective class of each of the detected at least one feature while executing the neural network. For example, such a system can execute a neural network to detect at least one feature in an image of a lung, to determine a respective position within the image of each detected feature, and to classify each of the detected features as one of the following: A-line, B-line, pleural line, consolidation, and pleural effusion.",G16H 30/20; A61B 5/00; G06N 3/08; G06N 3/04,"INVENTIVE GOVERNMENT SOLUTIONS, LLC","KULHARE, Sourabh; MEHANIAN, Courosh; WILSON, Benjamin K.; ZHENG, Xinliang","62/719,429 17.08.2018 US; 16/540,759 14.08.2019 US",
WO2014210368,PCT/US2014/044421,26.06.2014,WO/2014/210368,31.12.2014,WO,SYSTEMS AND METHODS FOR QUANTUM PROCESSING OF DATA,"Systems, methods and aspects, and embodiments thereof relate to unsupervised or semi-supervised features learning using a quantum processor. To achieve unsupervised or semi-supervised features learning, the quantum processor is programmed to achieve Hierarchal Deep Learning (referred to as HDL) over one or more data sets. Systems and methods search for, parse, and detect maximally repeating patterns in one or more data sets or across data or data sets. Embodiments and aspects regard using sparse coding to detect maximally repeating patterns in or across data. Examples of sparse coding include L0 and L1 sparse coding. Some implementations may involve appending, incorporating or attaching labels to dictionary elements, or constituent elements of one or more dictionaries. There may be a logical association between label and the element labeled such that the process of unsupervised or semi-supervised feature learning spans both the elements and the incorporated, attached or appended label.",G06N 99/00,D-WAVE SYSTEMS INC.,"ROSE, Geordie; GILDERT, Suzanne; MACREADY, William, G.; WALLIMAN, Dominic, Christoph","61/841,129 28.06.2013 US; 61/873,303 03.09.2013 US",CN-201480047692.3; EP-2014817299; JP-2016524211
EP12469504,93105888,08.04.1993,0575716,29.12.1993,EP,A neural network and signal processing units.,"A special purpose programmable neural network processor, for wide spectrum of optimization and matrix algebra computing problems, which parallel processes of analog or digital input data. The neural network processor comprises: preprocessing circuits, at least one processing unit (artificial neuron) with adaptive synaptic weights for outputing signals in response to preprocessed input signals, and switching circuits interfaced with the adaptive synaptic processors for routing signals between the synaptic weights and the processing unit and/or preprocessing circuits. The neural network processor of the invention can be programmed by switching circuits and by preselecting the suitable shape of a activation function to perform different configurations and to realize various learning algorithm. <IMAGE>",G06F 15/80; G06N 3/063,CICHOCKI ANDRZEJ; MAZUREK JANUSZ; WELLER ROLAND; SCHUCKERT FRED,MASUREK JANUSZ; CICHOCKI ANDRZEJ,93105888 08.04.1993 EP,
EP277550974,18174351,25.05.2018,3572982,27.11.2019,EP,MACHINE LEARNING SYSTEM,,G06N 3/00; G06N 3/04,BOSCH GMBH ROBERT,VAN HOOF HERKE; WELLING MAX; SHANG WENLING; VAN DER WAL DOUWE,18174351 25.05.2018 EP,
EP12136537,90308595,03.08.1990,0413485,20.02.1991,EP,Performance improvement tool for rule based expert systems,"A monitoring system monitors an expert system application while such application executes for a period of time. The monitoring system records selected performance data relative to the operating efficiency of the expert system, and writes such data into a database for later use. After a test run of the expert system is completed, the monitoring system can select a small number of candidate rules for revision by a user, and display data to the user which allows the user to determine what types of changes need to be made to the candidate rules and to the working memory data organization.",G06F 9/44; G06F 11/34; G06F 17/30; G06N 5/02; G06N 5/04,IBM,YUE PO C,39352689 14.08.1989 US,
WO1991010196,PCT/GB1990/002006,21.12.1990,WO/1991/010196,11.07.1991,WO,NEURAL NETWORKS,"A neural net in which new nodes and connections are created in both input and intermediate layers during training, which is by punishment, reward and teaching. This can use a small increase in memory requirement to preclude the necessity for long training times applicable problems in speech and natural language processing, video recognition and simple logic functions.",G06N 3/08,"BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY; NIGHTINGALE, Charles; WYARD, Peter, Joseph","NIGHTINGALE, Charles; WYARD, Peter, Joseph",8929146.2 22.12.1989 GB,EP-1991900886; CA-2070677
WO2008035286,PCT/IB2007/053776,18.09.2007,WO/2008/035286,27.03.2008,WO,ADVANCED COMPUTER-AIDED DIAGNOSIS OF LUNG NODULES,"Methods are herein provided for decision support in diagnosis of a disease in a subject, and for extracting features from a multi-slice data set. Systems for computer- aided diagnosis are provided. The systems take as input a plurality of medical data and produces as output a diagnosis based upon this data. The inputs may consist of a combination of image data and clinical data. Diagnosis is performed through feature selection and the use of one or more classifier algorithms.",G06T 7/00,"KONINKLIJKE PHILIPS ELECTRONICS N.V.; BOROCZKY, Lilla; AGNIHOTRI, Lalitha A.; ZHAO, Luyin; LEE, Michael C.C.; POWELL, Charles; BORCZUK, Alain; KAWUT, Steven","BOROCZKY, Lilla; AGNIHOTRI, Lalitha A.; ZHAO, Luyin; LEE, Michael C.C.; POWELL, Charles; BORCZUK, Alain; KAWUT, Steven","60/826,602 22.09.2006 US; 60/884,234 10.01.2007 US",CN-200780035051.6; IN-2052/CHENP/2009; EP-2007826435; JP-2009528839; US-12441950
WO2018222299,PCT/US2018/029201,24.04.2018,WO/2018/222299,06.12.2018,WO,DYNAMIC TASK ALLOCATION FOR NEURAL NETWORKS,"The subject technology provides for dynamic task allocation for neural network models. The subject technology determines an operation performed at a node of a neural network model. The subject technology assigns an annotation to indicate whether the operation is better performed on a CPU or a GPU based at least in part on hardware capabilities of a target platform. The subject technology determines whether the neural network model includes a second layer. The subject technology, in response to determining that the neural network model includes a second layer, for each node of the second layer of the neural network model, determines a second operation performed at the node. Further the subject technology assigns a second annotation to indicate whether the second operation is better performed on the CPU or the GPU based at least in part on the hardware capabilities of the target platform.",G06F 9/50; G06N 3/063,APPLE INC.,"ROSSI, Francesco; KAPOOR, Gaurav; SIRACUSA, Michael R.; MARCH, William B.","62/514,779 03.06.2017 US; 15/721,716 29.09.2017 US",EP-2018723333; CN-201880035228.0
WO2015073977,PCT/US2014/065974,17.11.2014,WO/2015/073977,21.05.2015,WO,SYSTEMS AND METHODS OF ASSESSING RISK OF SUDDEN CARDIAC DEATH,"A computer-implemented method, medical imaging system and non-transitory computer-readable storage medium for determining risk of sudden cardiac death in a patient, including receiving imaging data of said patient's heart; constructing a three-dimensional geometrical representation of at least a portion of said patient's heart using said imaging data; calculating, using at least one data processor, a shape metric for each of a plurality of segmented myocardial wall regions of said patient's heart using said three-dimensional geometrical representation to provide a plurality of shape-metric values; and calculating, using the at least one data processor, a risk factor corresponding to a risk for sudden cardiac death in said patient based on said plurality of shape-metric values.",A61B 5/055; A61B 6/03; A61B 5/02; G06F 19/12,THE JOHNS HOPKINS UNIVERSITY,"VADAKKUMPADAN, Fijoy; WU, Katherine; TRAYANOVA, Natalia A.; YOUNES, Laurent","61/905,009 15.11.2013 US",
WO2019217743,PCT/US2019/031611,09.05.2019,WO/2019/217743,14.11.2019,WO,SYSTEM AND METHOD FOR GENERATING PRIVACY DATA CONTAINMENT AND REPORTING,"Aspects of the present disclosure involve, a customizable system and infrastructure which can receive privacy data from varying data sources for privacy scanning, containment, and reporting. In one embodiment, data received is scanned for privacy data extraction using various data connectors and decryption techniques. In another embodiment, the data extracted is transferred to a privacy scanning container where the data is analyzed by various deep learning models for the correct classification of the data. In some instances, the data extracted may be unstructured data deriving form emails, case memos, surveys, social media posts, and the like. Once the data is classified, the data may be stored or contained according to the classification of the data. Still in another embodiment, the classified data may be retrieved by an analytics container for use in reporting.",G06F 21/60; G06F 21/62; G06F 3/00; G06N 3/08; G06N 20/00,"PAYPAL, INC.","YOUSSEFI, Amir Hossein; RETINENI, Ravi; PICOS, Alejandro; WANG, Gaoyuan; CAO, Li; MADHAVAN, Deepa; SELVARAJ, Srinivasabharathi","201841017790 11.05.2018 IN; 16/023,819 29.06.2018 US",
WO2013135814,PCT/EP2013/055238,14.03.2013,WO/2013/135814,19.09.2013,WO,"AN INNOVATION EXPERT SYSTEM, IES, AND ITS PTR DATA STRUCTURE, PTR-DS","The claimed Innovation Expert System, IES, and for a given innovation/invention the claimed Data Structure DS – structurally being the same for any innovation/invention – meet two kinds of functional requirements. They support: (I) determining all the innovation's/invention's technical/legal relations to given prior art information, (II) instantly recognizing and answering any reasonable query about any such relation alias fact. Functionality (I) enables generating/providing functionality (II) –jointly implemented by IES and DS, also usable by other expert systems. DS results from screening the innovation for technical/legal informal fundamental facts, transforming them into technical/legal formal fundamental facts, these into technical/legal primary facts, these into technical/legal secondary semantic/creative/inventive and pragmatic facts, and these into argument chains being the final technical/ legal facts. All facts use the number and kinds of independent creative/inventive concepts alias thoughts needed for finding/qualifying the invention over prior art, as induced by HIGHEST COURTS of Germany and recently the US.",G06N 5/02; G06N 5/04,SIGRAM SCHINDLER BETEILIGUNGSGESELLSCHAFT MBH,"SCHINDLER, Sigram","61/610,656 14.03.2012 US; 61/614,827 23.03.2012 US; 61/622,653 11.04.2012 US; 61/624,554 16.04.2012 US; 61/639,270 27.04.2012 US; 61/656,286 06.06.2012 US; 61/671,977 16.07.2012 US; 61/673,525 19.07.2012 US; 61/680,420 07.08.2012 US; 61/683,377 15.08.2012 US; 61/684,899 20.08.2012 US; 61/697,593 06.09.2012 US; 61/704,848 24.09.2012 US; 61/708,253 01.10.2012 US; 61/710,219 05.10.2012 US; 61/717,706 24.10.2012 US; 61/736,715 13.12.2012 US; 61/750,084 08.01.2013 US; 13/743,917 17.01.2013 US; 13/777,416 26.02.2013 US",EP-2013715903
WO2010025216,PCT/US2009/055144,27.08.2009,WO/2010/025216,04.03.2010,WO,SYSTEM AND METHODS FOR MEASURING BIOMARKER PROFILES,The present invention relates to methods and systems for diagnosing patients with affective disorders. The methods are also useful for predicting the susceptibility for an affective disorder in a subject.,C12Q 1/68; G01N 33/53; G01N 33/68; G06F 19/24,"H. LUNDBECK A/S; ANTONIJEVIC, Irina; TAMM, Joseph; ARTYMYSHYN, Roman; GERALD, Christophe, P.G.; VISTISEN, Jan, Bastholm","ANTONIJEVIC, Irina; TAMM, Joseph; ARTYMYSHYN, Roman; GERALD, Christophe, P.G.; VISTISEN, Jan, Bastholm","61/092,270 27.08.2008 US",JP-2011525187; EP-2009810557; CA-2728171; CN-200980142889.4; US-13000405; IN-8122/CHENP/2010; KR-1020117007024; EA-201071324; AU-2009285766
WO2016135661,PCT/IB2016/051028,25.02.2016,WO/2016/135661,01.09.2016,WO,METHOD OF AND SYSTEM FOR PROCESSING SIGNALS SENSED FROM A USER,"A system for and a method of processing signals sensed from a user. The method comprises accessing positions of a line of sight of the user over a time frame, a first set of data associated with a first physiological signal and a second physiological signal. The method further comprises executing, by a processor, for at least one position of the positions of the line of sight of the user, identifying a first subset of data from the first set of data, identifying a second subset of data from the second set of data, associating the at least one position with the first subset of data and the second subset of data and causing to generate, by a machine- learning algorithm, a predicted value reflective of a pattern associated with the user. The method also comprises storing the predicted value associated with the at least one position.",G06F 19/00; A61B 3/113; A61B 5/16; G06F 15/18; G06F 3/01,"VALORISATION-RECHERCHE, LIMITED PARTNERSHIP; VALORISATION GESTION, LIMITED PARTNERSHIP","COURTEMANCHE, François; FREDETTE, Marc; SÉNÉCAL, Sylvain; LÉGER, Pierre-Majorique; DUFRESNE, Aude; GEORGES, Vanessa; LABONTÉ-LEMOYNE, Élise","62/121,552 27.02.2015 US",US-15552788; CA-2977429; EP-2016754848
WO2019241307,PCT/US2019/036634,11.06.2019,WO/2019/241307,19.12.2019,WO,AUTOMATED CRUISE CONTROL SYSTEM TO AUTOMATICALLY DECREASE AN OVERALL GROUND VEHICLE ENERGY CONSUMPTION,"An automated cruise control system is disclosed. Sensors detect driving parameters associated with the ground vehicle as the ground vehicle maneuvers along a segment of the roadway, A ground vehicle control detector detects ground vehicle control inputs associated with an operation of the ground vehicle. The ground vehicle control inputs are generated from a longitudinal operation of the ground vehicle. A energy consumption cruise controller automatically adjusts the operation of the ground vehicle as the ground vehicle maneuvers along the segment of the roadway to maintain the operation of the ground vehicle within an operation threshold based on the detected driving parameters and ground vehicle control inputs. The operation threshold is the operation of the ground vehicle that decreases an amount of overall energy consumed by the ground vehicle and maintains a longitudinal speed of the ground vehicle within a. longitudinal speed threshold.",B60W 30/14; B60W 30/18; B60W 50/00,"TRAXEN, INC.","MALEKI, Ali; MAKOWSKI, Michael; ALI, Syed; DHANSRI, Naren Reddy; KARIMI, Mahmood; HIRZALLAH, Nabil H K; TUZI, Gerti; ZAMANZAD GAVIDEL, Saeed","16/289,635 28.02.2019 US; 16/212,108 06.12.2018 US; 62/683,188 11.06.2018 US; 16/289,638 28.02.2019 US; 16/355,657 15.03.2019 US; 16/355,641 15.03.2019 US",
WO2017059523,PCT/CA2016/000253,07.10.2016,WO/2017/059523,13.04.2017,WO,COLLABORATIVE NETWORKED TRANSACTION-BUILDING TOOL,"Systems, devices, and stored, machine-interpretable instruction sets for the secure, collaborative, efficient, and convenient processing of transaction data, and methods of using them. The invention may be particularly useful for building data sets useful in the purchase, sale, leasing, or other transfer of rights in products, services, and real and intangible properties. Through the use of specifically-assigned persistent resource locators, users are enabled to build individual and group transaction data sets that may be associated with variable levels of access to group and non-group members. When users have established desired transaction data sets, they can optionally execute simultaneously one or more related transactions. Data generated by such processes can be used in conjunction with predictive analytics processes in order to improve transaction building processes and user experiences.",G06Q 10/10; G06F 17/00,SNOWSTORM TECHNOLOGIES INC.,"PISANI, Riaz","62/238,376 07.10.2015 US; 62/323,331 15.04.2016 US; 62/329,093 28.04.2016 US",
WO1989003092,PCT/US1988/003360,30.09.1988,WO/1989/003092,06.04.1989,WO,EXPERT SYSTEM WITH PROCESS CONTROL,"An expert system wherein the rules are of three classes: 1) retrieval rules (210), which each associate one of several attributes to an object in accordance with the values of inputs; 2) analysis rules (220), which selectively associate an attribute with an object, and which are somewhat analogous to the natural-language inference rules which would be used in communications between domain experts; and 3) action rules (230), which selectively carry out the output and control actuation options, based on the attributes associated with objects by the other rules. This system permits certain rules to be revised at any time without requiring the specialized skills of a ""knowledge engineer"". The expert system can be used in conjunction with an integrated system for process control (150), which itself can exist as a separate, discrete entity. This integrated system for process control contains a process supervisor procedure (130) (which is preferably the top-level procedure) which can define parameters for one or more controller systems (or control procedures). The supervisor procedure can also be configured as a modular software structure with modules which can be revised by a user at any time, without significantly interrupting the operation of the process supervisor. Users can define or redefine modules by editing highly constrained templates (115, 812).",G05B 13/02; G06N 5/04,E.I. DU PONT DE NEMOURS AND COMPANY,"SKEIRIK, Richard, D.; DE CARIA, Frank, O.","102,832 30.09.1987 US; 103,014 30.09.1987 US; 103,047 30.09.1987 US; 103,050 30.09.1987 US; 103,118 30.09.1987 US; 103,124 30.09.1987 US",EP-1988909446
WO2008000044,PCT/AU2007/000912,29.06.2007,WO/2008/000044,03.01.2008,WO,CYBERPERSONALITIES IN ARTIFICIAL REALITY,"The invention concerns cyberpersonalities, including their and varied use in artificial reality. A cyberpersonality is comprised of a base personality (12). The base personality (12) is selected from a set of base personalities, each one representing the personality of a theoretical person. The cyberpersonality also includes a dynamic personality (14) that reflects the actual person (real or company) that the cyberpersonality is meant to represent and is able to learn. Information contained in the base (12) and dynamic (14) personality can be used to allow the person that the cyberpersonality mimics to interact in the artificial reality without direct control. The cybersonality can chat with third parties, including asking questions and answering questions, so as to learn more about each other. Other uses are related to searching, advertising and direct marketing.",G06N 5/02; G06N 7/00; G09B 5/00,"RELEVANCENOW PTY LIMITED; BEILBY, Liesl, Jane; ZAKOS, John","BEILBY, Liesl, Jane; ZAKOS, John","2006903497 29.06.2006 AU; US60/830,502 13.07.2006 US",AU-2007264420; US-12306563
WO2017102937,PCT/EP2016/081174,15.12.2016,WO/2017/102937,22.06.2017,WO,METHODS AND SYSTEMS FOR VALIDATING AN AUTONOMOUS SYSTEM THAT INCLUDES A DYNAMIC-CODE MODULE AND A STATIC-CODE MODULE,"Disclosed herein are methods and systems for validating an autonomous system that comprises a static-code module and a dynamic-code module, the method including the steps of performing a code-integrity-validation process on the static-code module and performing a behavior-integrity-validation process on the dynamic-code module. In some embodiments, performing the code-integrity-validation process on the static-code module includes performing a signature-verification process on the static-code module. In some embodiments, performing the behavior-integrity-validation process on the dynamic-code module includes using an encrypted-and-signed test vector. In some embodiments, performing the behavior-integrity-validation process on the dynamic-code module includes selecting a test vector from among a plurality of test vectors, generating a modified test vector at least in part by modifying the selected test vector, and performing the behavior-integrity-validation process on the dynamic-code module using the modified test vector.",G06F 21/51; G06F 21/57; G06N 99/00,NAGRAVISION S.A.,"JANTZ, Scott; SELTZER, Steven","14/970,167 15.12.2015 US",
EP206521564,17171187,15.05.2017,3246855,22.11.2017,EP,KNOWLEDGE PROCESS MODELING AND AUTOMATION,"A method for automating knowledge-based processes and operations includes a computer receiving an information dataset comprising knowledge and organizing the information dataset into a plurality of information elements. The computer maps the plurality of information elements into knowledge processes expressed in a knowledge process modeling language. Then, the computer converts the knowledge processes into a knowledge process executable language. Alternatively (or additionally), the computer translates the knowledge processes in a business process model language and converts the translated knowledge processes into a business process executable language.",G06N 5/02; G06N 99/00,AHUJA-COGNY SHRUTI,AHUJA-COGNY SHRUTI; COGNY ADRIEN,201615155033 15.05.2016 US,
WO2015021404,PCT/US2014/050381,08.08.2014,WO/2015/021404,12.02.2015,WO,METHOD FOR KNOWLEDGE EXTRACTION THROUGH DATA MINING,"The disclosed embodiments relate to data mining methods for determining economically valuable cause effect relationships between objects and properties associated with objects using co-occurrence frequency measurements of semantic terms characterizing observations of properties., effects or behaviors of objects in different environments and using these measurements as object descriptors in calculations determining object similarities. Specifically, these methods may be used to identify new indications of medicines, identify biomarkers associated with disease, identify biomarkers associated with drug effects, quantify disease diagnosis, identify novel drug targets, identify pharmacologic equivalencies of medicines, identify pharmacologic equivalencies between medicines and traditional medicines, identify pharmacologic equivalencies between medicines and Natural products, identify equivalencies between alternate medical procedures, identify risk benefit profiles of medicine combinations, identify targets for antibodies, identify synergies between medicines, identify Side effects of medicines, identify risks of experimental medicines, identify functions of biological networks.",G06F 17/00,SYSTAMEDIC INC.,"FLIRI, Anton, F.; LOGING, William, T.; VOLKMANN, Robert, A.","61/863,721 08.08.2013 US",US-15022808
WO2016012903,PCT/IB2015/055343,15.07.2015,WO/2016/012903,28.01.2016,WO,A SYSTEM FOR QUERYING HETEROGENEOUS DATA SOURCES AND A METHOD THEREOF,"A system (100) and a method for querying heterogeneous data sources have been disclosed. The system (100) based on machine learning and classification rules, predicts a best route for querying at least one data source from the heterogeneous data sources. The system (100) minimizes inefficient use of hardware resources and obtains near real time response from the data source selected through the predicted route for executing the query.",G06F 17/30,MIMOS BERHAD,"SINGH, Keeratpal; KARUPPIAH, Ettikan Kandasamy; MAT NOR, Fazli",PI2014002164 23.07.2014 MY,
WO2014068567,PCT/IL2013/050892,31.10.2013,WO/2014/068567,08.05.2014,WO,"METHOD AND SYSTEM FOR PREDICTING PERSONALITY TRAITS, CAPABILITIES AND SUGGESTED INTERACTIONS FROM IMAGES OF A PERSON","The present invention relates to a method of predicting personality characteristic from at least one image of a subject person, in particular images of the person's face, comprising: a) collecting training images of multiple persons for training propose, wherein each of said training images is associated with metadata characteristics of human personality; b) grouping said collected training images into training groups according to said associated metadata, either according to same metadata or similar metadata; c) training at least one image-based classifier to predict at least one characteristics of human personality from at least one image of a second person; and d) applying said at least one image-based classifier to at least one image of said subject person for outputting a prediction of at least one human personality characteristic of said subject person.",G06K 9/46,"WILF, Itzhak; SHOR, Yael; GILBOA, Shai; GAVRIEL, David; BECHAR, Gilad","WILF, Itzhak; SHOR, Yael; GILBOA, Shai; GAVRIEL, David; BECHAR, Gilad","61/721,571 02.11.2012 US; 61/858,686 26.07.2013 US",IL-238574; EP-2013850336
WO2016149808,PCT/CA2016/050310,18.03.2016,WO/2016/149808,29.09.2016,WO,METABOLOMICS PROFILING OF CENTRAL NERVOUS SYSTEM INJURY,"A method of diagnosing central nervous system injuries such as acquired brain injury (ABI) and/or acquired spinal cord injury (ASI), including mild TBI (concussion or blast wave), mild ASI (contusion, stretch or partial cord transection), non-TBI brain injury and/or non-TSI spinal cord injury in a subject (animal or human). The method includes (a) obtaining a biological test sample from the subject, identifying metabolites in the subject's sample using metabolomics thereby obtaining a subject's metabolite matrix and generating a subject's profile using the patient's metabolite matrix; and (b) using multivariate statistical analysis and machine learning to compare the subject's profile with predetermined set of profiles of CNS injuries and a predetermined set of profiles of controls to determine if the subject has a CNS injury.",G01N 33/48; A61B 5/00; G01N 33/483; G06F 15/18; G06F 19/00,LONDON HEALTH SCIENCES CENTRE RESEARCH INC.,"FRASER, Douglas Dale; BARTHA, Robert; BROWN, Arthur; STEWART, Tanya Charyk; DALEY, Mark; DEKABAN, Greg A.; DOHERTY, Timothy; FISCHER, Lisa; HOLMES, Jeff; MENON, Ravi; RUPAR, Tony; SHOEMAKER, J. Kevin","62/135,886 20.03.2015 US",CA-2980376; US-15560056; EP-2016767575; CN-201680029055.2
WO2014203042,PCT/IB2013/055112,21.06.2013,WO/2014/203042,24.12.2014,WO,METHOD FOR PSEUDO-RECURRENT PROCESSING OF DATA USING A FEEDFORWARD NEURAL NETWORK ARCHITECTURE,"Recurrent neural networks are powerful tools for handling incomplete data problems in machine learning thanks to their significant generative capabilities. However, the computational demand for algorithms to work in real time applications requires specialized hardware and software solutions. We disclose a method for adding recurrent processing capabilities into a feedforward network without sacrificing much from computational efficiency. We assume a mixture model and generate samples of the last hidden layer according to the class decisions of the output layer, modify the hidden layer activity using the samples, and propagate to lower layers. For an incomplete data problem, the iterative procedure emulates feedforward-feedback loop, filling-in the missing hidden layer activity with meaningful representations.",G06N 3/04,ASELSAN ELEKTRONIK SANAYI VE TICARET ANONIM SIRKETI,"YILMAZ, Ozgur; OZKAN, Huseyin",,TR-2015/14432; US-14900177
WO2019071361,PCT/CA2018/051295,15.10.2018,WO/2019/071361,18.04.2019,WO,"SYSTEM, CONTROLLER, AND METHOD FOR DECORTICATION PROCESSING","A system, controller, and method for decortication processing on one or more input units of hemp into one or more resultant products. The method includes: analyzing one or more characteristics of the input units; cutting the input units into a predetermined size; opening the cut input units; performing decortication on the opened input units to separate the hemp into components, the components including bast, fibre, and hurd; densifying the fibre into bales; pulverizing the hurd and bast; combining the pulverized hurd and bast with thermoplastic polymers into a resultant product; receiving analyzer data from at least one of the decortication, the densifying, the pulverizing, and the combining; training a machine learning model based on the analyzer data; using the trained machine learning model to adjust one or more aspects to achieve a desired resultant product.",D01B 1/14; A01B 76/00; A01F 15/04; A01F 15/08; A01F 29/09; D01B 1/00; G05B 13/04,"CZINNER, Robert","CZINNER, Robert; CHUTE, Wade","62/572,031 13.10.2017 US",
EP11636140,85114858,22.11.1985,0184087,20.04.1988,EP,RULE ACQUISITION FOR EXPERT SYSTEMS,,G06F 15/18; G06F 9/44; G06F 9/45; G06F 11/25; G06F 17/27; G06N 5/02; G06N 5/04; G06N 99/00; G06Q 10/00,"TEKTRONIX, INC.","ALEXANDER, JAMES H.; FREILING, MICHAEL J.; PHILLIPS, BRIAN; MESSICK, STEVEN L.",67819384 04.12.1984 US,
EP11221240,09179260,15.12.2009,2259214,08.12.2010,EP,Implementing a neural associative memory based on non-linear learning of discrete synapses,"This invention is in the field of machine learning and neural associative memory. In particular the invention discloses a neural associative memory structure for storing and maintaining associations between memory address patterns and memory content patterns using a neural network, as well as methods for retrieving such associations. A method for a non-linear synaptic learning of discrete synapses is disclosed and its application on neural networks is laid out.",G06N 3/04; G06N 3/08,HONDA RES INST EUROPE GMBH,KNOBLAUCH ANDREAS,09161923 04.06.2009 EP; 09179260 15.12.2009 EP,
WO2009061390,PCT/US2008/012441,04.11.2008,WO/2009/061390,14.05.2009,WO,MACHINE LEARNING SYSTEMS AND METHODS FOR IMPROVED NATURAL LANGUAGE PROCESSING,"Disclosed is a method to generate at least one new set of concepts to be used to perform natural language processing (NLP) on data. The method includes receiving one or more sources of input data, and determining, based on the one or more sources of input data and on at least one initial set of concepts, at least one attribute representative of a type of information detail to be included in the at least one new set of concepts.",G06F 17/28,"ENHANCED MEDICAL DECISIONS, INC.; BEGGELMAN, Marlene, J.; SMYCHKOVICH, Yuri","BEGGELMAN, Marlene, J.; SMYCHKOVICH, Yuri","60/985,402 05.11.2007 US",
