Time:,21.04.2020 10:43:13,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
WO2019006091,PCT/US2018/039947,28.06.2018,WO/2019/006091,03.01.2019,WO,MACHINE LEARNING METHODS AND APPARATUS FOR SEMANTIC ROBOTIC GRASPING,"Deep machine learning methods and apparatus related to semantic robotic grasping are provided. Some implementations relate to training a training a grasp neural network, a semantic neural network, and a joint neural network of a semantic grasping model. In some of those implementations, the joint network is a deep neural network and can be trained based on both: grasp losses generated based on grasp predictions generated over a grasp neural network, and semantic losses generated based on semantic predictions generated over the semantic neural network. Some implementations are directed to utilization of the trained semantic grasping model to servo, or control, a grasping end effector of a robot to achieve a successful grasp of an object having desired semantic feature(s).",B25J 9/16; G06N 3/04; G06N 3/08,GOOGLE LLC,"JANG, Eric; VIJAYANARASIMHAN, Sudheendra; PASTOR SAMPEDRO, Peter; IBARZ, Julian; LEVINE, Sergey","62/526,211 28.06.2017 US",EP-2018743264; CN-201880039073.8
WO2019018434,PCT/US2018/042546,17.07.2018,WO/2019/018434,24.01.2019,WO,ACTOR/PERSON CENTRIC AUTO THUMBNAIL,"Approaches, techniques, and mechanisms are disclosed for generating thumbnails. According to one embodiment, a subset of images each depicting character face(s) is identified from a collection of images. An unsupervised learning method is applied to automatically cluster the subset of images into image clusters. Top image clusters are selected from the image clusters based at least in part on weighted scores of images clustered within the image clusters. Thumbnail(s) are generated from images in the top image clusters.",G06K 9/00; G06N 20/00,PCCW VUCLIP (SINGAPORE) PTE. LTD.,"PACHAURI, Kulbhushan","15/656,417 21.07.2017 US",SG-11202000564S
WO2019173202,PCT/US2019/020522,04.03.2019,WO/2019/173202,12.09.2019,WO,SYSTEMS AND METHODS FOR DECISION TREE ENSEMBLES FOR SELECTING ACTIONS,"Various embodiments provide systems and methods for an ensemble of decision trees that assists in selection of a predicted action to achieve a desired outcome based on an input comprising a set of feature values, such as an input feature vector for a particular instance. The predicted action may represent an optimal or best action, from the plurality of possible actions, for achieving the desired outcome.",G06N 5/02; G06K 9/62,GENERAL ELECTRIC COMPANY,"BAINES, Paul David; RICHARDS, Joseph William; EADS, Damian Ryan","15/914,325 07.03.2018 US",
WO2018057978,PCT/US2017/053086,22.09.2017,WO/2018/057978,29.03.2018,WO,DECISION MAKING FOR AUTONOMOUS VEHICLE MOTION CONTROL,"A behavior planner for a vehicle generates a plurality of conditional action sequences of the vehicle using a tree search algorithm and heuristics obtained from one or more machine learning models. Each sequence corresponds to a sequence of anticipated states of the vehicle. At least some of the action sequences are provided to a motion selector of the vehicle. The motion selector generates motion-control directives based on the received conditional action sequences and on data received from one or more sensors of the vehicle, and transmits the directives to control subsystems of the vehicle.",G05D 1/02; G06N 3/02; G05B 13/00; G05D 1/00; G06N 7/00,APPLE INC.,"REDDING, Joshua D.; JOHNSON, Luke B.; LEVIHN, Martin; MEULEAU, Nicolas F.; BRECHTEL, Sebastian","62/398,938 23.09.2016 US",CN-201780058418.X; EP-2017777762
WO2018147905,PCT/US2017/054418,29.09.2017,WO/2018/147905,16.08.2018,WO,CANDIDATE SEARCH RESULT GENERATION,"A trained search system can be configured to retrieve a candidate subset of results, where the trained search system uses data extracted from a machine learning scheme. The machine learning scheme can be trained to identify results that are ranked by a computationally expensive algorithm, such as a ranking algorithm. When a query is received, the trained search system can be used to retrieve results instead of applying the computationally expensive ranking algorithm.",G06F 15/18; G06N 99/00; G06F 19/00,"MICROSOFT TECHNOLOGY LICENSING, LLC","VENKATARAMAN, Ganesh; ARYA, Dhruv; GROVER, Aman; ZHANG, Liang","15/430,839 13.02.2017 US",
WO2018064401,PCT/US2017/054140,28.09.2017,WO/2018/064401,05.04.2018,WO,DYNAMICALLY IDENTIFYING CRITICALITY OF SERVICES AND DATA SOURCES,"A method, a computer-readable medium, and a device for dynamically identifying criticality of services and data sources. Service-related metrics are received from all IoT network elements in a network. The service-related metrics are parsed to extrapolate a network topology. From the topology, a set of critical service delivery points are determined based on data extracted from the service-related metrics. The critical service delivery points may be monitored for service interruptions and alerts may be generated in response to interruptions. Additionally the extrapolated network topology may be compared to a previously recorded topology of the network, and based on the delta, alerts may be generated when the delta meets a threshold.",H04L 12/24; H04L 12/26,"MCAFEE, INC.","MACIEIRA, Thiago, J.; SMITH, Ned, M.; ZHANG, Zheng; TEDDY, John; ZEIGLER, Arthur, S.","15/278,275 28.09.2016 US",CN-201780067909.0; EP-2017785090
WO2018154494,PCT/IB2018/051128,23.02.2018,WO/2018/154494,30.08.2018,WO,ACCELERATED DEEP LEARNING,"Techniques in advanced deep learning provide improvements in one or more of accuracy, performance, and energy efficiency, such as accuracy of learning, accuracy of prediction, speed of learning, performance of learning, and energy efficiency of learning. An array of processing elements performs flow-based computations on wavelets of data. Each processing element has a respective compute element and a respective routing element. Each compute element has processing resources and memory resources. Each router enables communication via wavelets with at least nearest neighbors in a 2D mesh. Stochastic gradient descent, mini-batch gradient descent, and continuous propagation gradient descent are techniques usable to train weights of a neural network modeled by the processing elements. Reverse checkpoint is usable to reduce memory usage during the training.",G06N 3/08; G06N 3/04,CEREBRAS SYSTEMS INC.,"LIE, Sean; MORRISON, Michael; JAMES, Michael Edwin; LAUTERBACH, Gary R.; AREKAPUDI, Srikanth","62/462,640 23.02.2017 US; 62/486,372 17.04.2017 US; 62/517,949 11.06.2017 US; 62/520,433 15.06.2017 US; 62/522,065 19.06.2017 US; 62/522,081 19.06.2017 US; 62/542,645 08.08.2017 US; 62/542,657 08.08.2017 US; 62/580,207 01.11.2017 US; 62/628,773 09.02.2018 US; 62/628,784 09.02.2018 US",EP-2018756971; JP-2019546879; CA-3051990
WO2019090072,PCT/US2018/058953,02.11.2018,WO/2019/090072,09.05.2019,WO,"METHODS AND APPARATUS FOR AUTOMATICALLY DEFINING COMPUTER-AIDED DESIGN FILES USING MACHINE LEARNING, IMAGE ANALYTICS, AND/OR COMPUTER VISION","A non-transitory processor-readable medium includes code to cause a processor to receive aerial data having a plurality of points arranged in a pattern. An indication associated with each point is provided as an input to a machine learning model to classify each point into a category from a plurality of categories. For each point, a set of points (1) adjacent to that point and (2) having a common category is identified to define a shape from a plurality of shapes. A polyline boundary of each shape is defined by analyzing with respect to a criterion, a position of each point associated with a border of that shape relative to at least one other point. A layer for each category including each shape associated with that category is defined and a computer-aided design file is generated using the polyline boundary of each shape and the layer for each category.",G06F 3/01; G06F 17/50; G06K 9/00; G06K 9/66,"AIRWORKS SOLUTIONS, INC.","MORCZINEK, David; KERSNOWSKI, Adam; PETKOVA, Mirela; SHINDAY, Nikhil; DOUBENSKI, Maxim","62/580,933 02.11.2017 US",
WO2019133654,PCT/US2018/067592,27.12.2018,WO/2019/133654,04.07.2019,WO,BED HAVING SNORE DETECTION FEATURE,"A first bed that includes a first mattress, a first pressure sensor, a first acoustic sensor, and a first controller in data communication with the first pressure sensor and the first acoustic sensor. The first controller is configured to receive first pressure readings and first acoustic readings. The first controller is further configured to transmit the first pressure readings and the first acoustic readings to a remote server. A second controller is configured to receive the one or more snore classifiers. The second controller is further configured to run the received snore classifiers on second pressure readings and on second acoustic readings in order to collect one or more snore votes from the running snore classifiers. The second controller is further configured to determine a snore state of a user on the second bed and operate the bed system according to the determined snore state.",A47C 27/08; G06N 20/00; A61B 5/00; A61F 5/56,"SLEEP NUMBER CORPORATION; SAYADI, Omid; DEMIRLI, Ramazan; BARR, Shawn; YOUNG, Steven Jay","SAYADI, Omid; DEMIRLI, Ramazan; BARR, Shawn; YOUNG, Steven Jay","62/611,163 28.12.2017 US",
WO2018002861,PCT/IB2017/053901,29.06.2017,WO/2018/002861,04.01.2018,WO,THERMOGRAPHY-BASED BREAST CANCER SCREENING USING A MEASURE OF SYMMETRY,"What is disclosed is a system and method for breast cancer screening which determines whether hot spots, as seen in a thermal image of both breasts, can be classified as possibly malignant based on a measure of symmetry. A thermographic image of both breasts of a patient is received and analyzed to determine whether there exists, in each of a left breast and a right breast, a hot spot comprising a patch of pixels with an elevated temperature with respect to surrounding tissue. If a hot spot has been identified in each breast then a measure of symmetry comprising a ratio of an area of a smaller hot spot to an area of a larger hot spot is extracted from the thermographic image. The measure of symmetry is provided to a classifier system trained to classify an unclassified hot spot as malignant or non-malignant based on a measure of symmetry.",A61B 5/01; A61B 8/08; G06T 7/00; G01N 33/574,NIRAMAI HEALTH ANALYTIX PVT. LTD.,"VENKATARAMANI, Krithika; JABBIREDDY, Susmija; J. MADHU, Himanshu; TEJA KAKILETI, Siva; V. RAMPRAKASH, Hadonahalli","62/356,176 29.06.2016 US",
WO2020010251,PCT/US2019/040594,03.07.2019,WO/2020/010251,09.01.2020,WO,AUTOMATED MACHINE LEARNING SYSTEM,"A technology is described for automating deployment of a machine learning model. An example method may include receiving, via a graphical user interface, credentials for connecting to a data store containing a plurality of datasets and connecting to the data store using the credentials. A selection of a target metric to predict using the machine learning model can be received, via the graphical user interface, and datasets included in the plurality of datasets that correlate to the target metric can be identified by analyzing the datasets to identify an association between the target metric and data contained within the datasets. The datasets can be input to the machine learning model to train the machine learning model to generate predictions of the target metric, and the machine learning model can be deployed to computing resources in a service provider environment to generate predictions associated with the target metric.",G06N 3/08; G06N 20/00,BIG SQUID INC.,"DENT, Killian, B.; FRIEDMAN, James, M.; JOHNSON, Allan, D.; MORAN, Shauna, J.; COOPER, Tyler, P.; KNOCH, Chris, K.; MAGNUSON, Nicholas, R.; WALLACE, Daniel, J.","16/416,773 20.05.2019 US; 62/694,908 06.07.2018 US",
WO2019022854,PCT/US2018/036810,11.06.2018,WO/2019/022854,31.01.2019,WO,DATA2DATA: DEEP LEARNING FOR TIME SERIES REPRESENTATION AND RETRIEVAL,"A computer-implemented method for employing deep learning for time series representation and retrieval is presented. The method includes retrieving multivariate time series segments from a plurality of sensors, storing the multivariate time series segments in a multivariate time series database constructed by a sliding window over a raw time series of data, applying an input attention based recurrent neural network to extract real value features and corresponding hash codes, executing similarity measurements by an objective function, given a query, obtaining a relevant time series segment from the multivariate time series segments retrieved from the plurality of sensors, and generating an output including a visual representation of the relevant time series segment on a user interface.",G06N 3/08; G06N 3/04,"NEC LABORATORIES AMERICA, INC.","SONG, Dongjin; XIA, Ning; CHEN, Haifeng","62/537,577 27.07.2017 US; 15/991,205 29.05.2018 US",
WO2019027763,PCT/US2018/043690,25.07.2018,WO/2019/027763,07.02.2019,WO,VERIFICATION MODEL USING NEURAL NETWORKS,"Systems and methods are provided for generating a search query based on received user data to perform an internet search using the search query. The systems and methods further extract data from internet search results from the internet search using the search query, generate internet search income records from the extracted data, generate income records from one or more databases comprising income records, and combine the internet search income records and the generated income records from the one or more databases to form combined income record results. The systems and methods further identify candidate income records from the combined income record results, extract features from each candidate income record for generating an income prediction, and generate the income prediction using a machine learning model to predict an income, based on the extracted features from the candidate income records.",G06F 17/30; G06Q 90/00; G06N 3/10,"AIRBNB, INC.","MAHAPATRA, Chirag; BELLARE, Kedar","62/541,132 04.08.2017 US; 16/043,752 24.07.2018 US",
WO2018204841,PCT/US2018/031181,04.05.2018,WO/2018/204841,08.11.2018,WO,DYNAMIC RESPONSE PREDICTION FOR IMPROVED BOT TASK PROCESSING,"Systems and methods can be provided for predicting responses during communication sessions with network devices. In some implementations, systems and methods can facilitate predicting responses using machine learning techniques. Messages received through a platform can be stored in a repository. A machine learning model may be trained using the stored messages. When a terminal device is communicating with a network device in a communication session, the messages exchanged in the communication session and the machine learning model can be used to predict future responses in real-time. The predicted future responses can be presented at the terminal device. A predicted response can be selected at the terminal device. Upon selection, the selected predicted response is transmitted to the network device during the communication session.",H04L 29/08; G06N 99/00; G06Q 10/10; H04L 12/58,"LIVEPERSON, INC.; RON, Ofer; VANOUNOU, Eran; KONKY, Gali; AMIR, Seetvun","RON, Ofer; VANOUNOU, Eran; KONKY, Gali; AMIR, Seetvun","62/502,535 05.05.2017 US; 62/502,572 05.05.2017 US",AU-2018261870; SG-11201909643R; CA-3062326; IL-270266; EP-2018729825; JP-2020511866
WO2018151731,PCT/US2017/018464,17.02.2017,WO/2018/151731,23.08.2018,WO,UNIFIED SMART CONNECTOR,"Techniques are provided for centrally analyzing data in a cloud environment. Data can be received from a cloud provider and a machine learning model of a unified smart connector is applied to the data in order to create modeled data. An operation status can be determined based on the modeled data and the unified smart connecter can independently determine, for example, if additional data is needed, the type of data needed, and the source of the data.",G06F 13/40; G06F 17/30; G06F 15/18; G06F 15/16,VISA INTERNATIONAL SERVICE ASSOCIATION,"PETER, Sabu; KANDASAMY, Karthikeyan; ZHU, Hong; MEKLIN, Anna",,EP-2017897114; CN-201780086729.7
EP20469014,10173168,18.08.2010,2290545,02.03.2011,EP,Monitoring with adaptive dynamic classification,"In a monitoring method, a time sequence of information pertaining to a monitored device, network, or system is recorded, comprising observations of the monitored device, network, or system and known prior correct action recommendations for the monitored device, network, or system. A hidden Markov model (HMM) operating on the time sequence of information is maintained. The HMM comprises a hidden state (50) of the monitored device, network, or system. A current state of the monitored device, network, or system is classified (52) using a classification value comprising an emission of the HMM that depends on an estimate of the distribution of the hidden state and on a selected portion of the time sequence of information. An action recommendation is generated (54) for the current state of the monitored device, network, or system based on the classification value.",G06F 11/32; G06F 11/07; G06F 11/34; G06N 7/00,XEROX CORP,ANDREOLI JEAN-MARC,54853509 27.08.2009 US,
WO2017040632,PCT/US2016/049662,31.08.2016,WO/2017/040632,09.03.2017,WO,EVENT CATEGORIZATION AND KEY PROSPECT IDENTIFICATION FROM STORYLINES,"Aspects of the subject technology include an event processing and prospect identifying platform. It accepts as input a set of storylines (a sequence of entities and their relationships) and processes them as follows: (1) uses different algorithms (LDA, SVM, information gain, rule sets) to identify themes from storylines; (2) identifies top locations and times in storylines and combines with themes to generate events that are meaningful in a specific scenario for categorizing storylines; and (3) extracts top prospects as people and organizations from data elements contained in storylines. The output comprises sets of events in different categories and storylines under them along with top prospects identified. Aspects use in-memory distributed processing that scales to high data volumes and categorizes generated storylines in near real-time.",G06F 17/30; G06F 15/18,OMNISCIENCE CORPORATION,"SHUKLA, Manu","62/212,442 31.08.2015 US",
WO2019023984,PCT/CN2017/095621,02.08.2017,WO/2019/023984,07.02.2019,WO,SYSTEM AND METHOD ENABLING ONE-HOT NEURAL NETWORKS ON A MACHINE LEARNING COMPUTE PLATFORM,"A compute apparatus to perform machine learning operations, the compute apparatus comprising instruction decode logic to decode a single instruction including multiple operands into a single decoded instruction, the multiple operands including a first operand and a second operand, the first operand including vector of one-hot coded weights and the second operand including a vector of input data； and a general-purpose graphics compute unit including a first logic unit, the general-purpose graphics compute unit to execute the single decoded instruction, wherein to execute the single decoded instruction includes to perform multiple operations on the first set of operands and the second set of operands.",G06N 3/02,INTEL CORPORATION,"CHEN, Yurong; LI, Jianguo",,
WO2020068471,PCT/US2019/051316,16.09.2019,WO/2020/068471,02.04.2020,WO,DISK DRIVE FAILURE PREDICTION WITH NEURAL NETWORKS,"Disk drive failure is predicted using a machine learning model. The framework involves receiving disk drive sensor attributes as training data, preprocessing the training data to select a set of enhanced feature sequences, and using the enhanced feature sequences to train a machine learning model to predict disk drive failures from disk drive sensor monitoring data. Prior to the training phase, the RNN LSTM model is tuned using a set of predefined hyper-parameters. The preprocessing, which is performed during the training and evaluation phase as well as later during the prediction phase, involves using predefined values for a set of parameters to generate the set of enhanced sequences from raw sensor reading. The enhanced feature sequences are generated to maintain a desired healthy/failed disk ratio, and only use samples leading up to a last-valid-time sample to honor a pre-specified heads-up-period alert requirement.",G06F 11/00; G06N 3/02,ORACLE INTERNATIONAL CORPORATION,"KOCBERBER, Onur; SCHMIDT, Felix; RAGHAVAN, Arun; AGARWAL, Nipun; IDICULA, Sam; ZHOU, Guang-Tong; KUNAL, Nitin","16/144,912 27.09.2018 US",
EP177122858,15191549,27.10.2015,3059699,24.08.2016,EP,NEURAL NETWORK TRAINING METHOD AND RECOGNITION APPARATUS,"Disclosed is a neural network training method and apparatus, and recognition method and apparatus. The neural network training apparatus receives data and train a neural network based on remaining hidden nodes obtained by excluding a reference hidden node from hidden nodes included in the neural network, wherein the reference hidden node maintains a value in a previous time interval until a subsequent time interval.",G06N 3/04; G06N 3/08; G10L 15/16; G10L 25/30,SAMSUNG ELECTRONICS CO LTD,YOO SANG HYUN; MOON TAESUP,20150025077 23.02.2015 KR,
EP235917513,17209091,20.12.2017,3425873,09.01.2019,EP,METHOD AND SYSTEM FOR PROCESSING DATA IN AN INTERNET OF THINGS (IOT) ENVIRONMENT,"A method, corresponding system, and computer program product for edge data processing in an Internet of Things (loT) environment is disclosed. The method includes receiving, by an loT Gateway device, a data traffic generated by one or more edge devices in the loT environment. Thereafter, the loT Gateway device classifies the received data traffic as one of a normal data and a critical data. In response to classifying the received data traffic, the loT Gateway device thereafter automatically designates a network location for processing the received data traffic. The network location corresponds to an edge computing resource arranged locally to the loT Gateway device when the received data is classified as critical data and the network location corresponds to a remote cloud computing resource when the received data is classified as normal data.",H04L 29/08; H04L 12/24; H04L 29/06,WIPRO LTD,SINGURU RADHA KRISHNA,201741023647 05.07.2017 IN,
EP222931970,17847785,18.01.2017,3345086,11.07.2018,EP,A PHYSICAL MODEL AND MACHINE LEARNING COMBINED METHOD TO SIMULATE AUTONOMOUS VEHICLE MOVEMENT,"In one embodiment, a driving scenario is identified for a next movement for an autonomous vehicle, where the driving scenario is represented by a set of one or more predetermined parameters. A first next movement is calculated for the autonomous vehicle using a physical model corresponding to the driving scenario. A sideslip predictive model is applied to the set of predetermined parameters to predict a sideslip of the autonomous vehicle under the driving scenario. A second next movement of the autonomous vehicle is determined based on the first next movement and the predicted sideslip of the autonomous vehicle. The predicted sideslip is utilized to modify the first next movement to compensate the sideslip. Planning and control data is generated for the second next movement and the autonomous vehicle is controlled and driven based on the planning and control data.",G08G 1/16; B60W 30/045; B60W 30/18; B60W 50/00; G05D 1/02,BAIDU USA LLC,ZHU FAN; KONG QI; YANG GUANG; WANG JINGAO,201615278719 28.09.2016 US; 2017013930 18.01.2017 US,
WO2018213085,PCT/US2018/031949,10.05.2018,WO/2018/213085,22.11.2018,WO,EVALUATING UNSUPERVISED LEARNING MODELS,"Techniques described herein include systems and methods for evaluating an unsupervised machine learning model. In some embodiments, the system identifies item-to-item similarity values based on historical transaction data. The system may also generate collection data for a number of users based on the historical transaction data. Similarity matrices may be created for each pair of users that include rows associated with a first collection and columns associated with a second collection. Each data field in the similarity matrix may indicate an item-to-item similarity value as identified by the system. In some embodiments, a similarity score may be calculated for the user pair based on the item-to-item similarity values included in the similarity matrix. In some embodiments, the system may generate a graphical summary representation of the similarity matrix.",G06F 17/30; G06Q 10/10; G06Q 30/02,"AMAZON TECHNOLOGIES, INC.","DORNER, Charles, Shearer; HAITANI, Robert, Yuji; DAEHNE, Sven","15/595,866 15.05.2017 US",
WO2019226270,PCT/US2019/029006,24.04.2019,WO/2019/226270,28.11.2019,WO,MULTI-SAMPLE WHOLE SLIDE IMAGE PROCESSING VIA MULTI-RESOLUTION REGISTRATION,"When reviewing digital pathology tissue specimens, multiple slides may be created from thin, sequential slices of tissue. These slices may then be prepared with various stains and digitized to generate a Whole Slide Image (WSI). Review of multiple WSIs is challenging because of the lack of homogeneity across the images. In embodiments, to facilitate review, WSIs are aligned with a multi -resolution registration algorithm, normalized for improved processing, annotated by an expert user, and divided into image patches. The image patches may be used to train a Machine Learning model to identify features useful for detection and classification of regions of interest (ROIs) in images. The trained model may be applied to other images to detect and classify ROIs in the other images, which can aid in navigating the WSIs. When the resulting ROIs are presented to the user, the user may easily navigate and provide feedback through a display layer.",G06T 7/00; G06K 9/00,"CORISTA, LLC","WIRCH, Eric, W.; ANDRYUSHKIN, Alexander; WINGARD, Richard, Y.II; LEE, Nigel; SCOURTAS, Aristana, Olivia; WILBUR, David, C.","62/674,368 21.05.2018 US",
WO2018066942,PCT/KR2017/011006,29.09.2017,WO/2018/066942,12.04.2018,WO,ELECTRONIC DEVICE AND METHOD FOR CONTROLLING THE SAME,"A method for natural language query processing in an internet of things (IoT) system and an electronic device thereof are provided. The method includes receiving a natural language query including a plurality of attributes. Further, the method includes determining, by the IoT query engine, things from a plurality of things to be queried from a unified metadata based on the plurality of attributes. The unified metadata includes information about the plurality of things connected in the IoT system. Further, the method includes sending, by the IoT query engine, at least one structural query to each of the determined things. The at least one structural query is generated based on the plurality of attributes and the determined things. Further, the method includes retrieving, by the IoT query engine, results from each of the determined things.",G06F 17/30,"SAMSUNG ELECTRONICS CO., LTD.","VERMA, Pratik; BISWAL, Braja Kishore; DE, Aloknath; MARAGI, Varsha G; MALLIK, Arijit",201641033733 03.10.2016 IN; 201641033733 20.03.2017 IN,EP-2017858736
WO2014144404,PCT/US2014/028800,14.03.2014,WO/2014/144404,18.09.2014,WO,ELECTRONIC DELIVERY OF INFORMATION IN PERSONALIZED MEDICINE,"According to an aspect of an embodiment, a method of delivering information- enabled personalized healthcare in a clinical, non-research setting may include capturing one or more data streams where each of the data streams relates to health care of a patient. The method may further include integrating the data streams to generate integrated diagnostic data and analyzing the integrated diagnostic data to generate analyzed diagnostic data. The method may further include curating the analyzed diagnostic data and generating an integrated report for presentation to a physician of the patient based on the curated analyzed diagnostic data.",G06Q 50/22; A61B 5/00; G06F 19/00,"I2DX, INC.","REDEI, Janos","13/842,004 15.03.2013 US",EP-2014764506; AU-2014227595; CA-2907207; KR-1020157029307
WO2018217255,PCT/US2018/019247,22.02.2018,WO/2018/217255,29.11.2018,WO,USING MACHINE LEARNING TO RECOMMEND LIVE-STREAM CONTENT,"A system and method are disclosed for training a machine learning model to recommend live-stream media item to a user of content sharing platform. In an implementation, training data for the machine learning model is generated by generating first training input that includes one or more previously presented live-stream media items that were consumed by users of first user clusters. Training data also includes generating second training input that includes one or more currently presented live-stream media items that are currently being consumed by users of second user clusters. Training data further includes generating a first target output that identifies the live-stream media item and a level of confidence the user is to consume the live-stream media item. The method includes providing the training data to train the machine learning model.",H04N 21/466; H04N 21/25,GOOGLE LLC,"PRICE, Thomas","15/601,081 22.05.2017 US",CN-201880027502.X; KR-1020197032053; EP-2018710200
WO2015044934,PCT/ID2014/000012,29.08.2014,WO/2015/044934,02.04.2015,WO,A METHOD FOR ADAPTIVELY CLASSIFYING SENTIMENT OF DOCUMENT SNIPPETS,"The present invention relates to a method for adaptively classifying sentiment of document snippets, comprising the steps of: crawling Web documents to search document snippets; populating document snippets by entity and using sentiment lexicon to annotate sentiment-bearing snippets; creating initial training data sets from the populated document snippets and building a machine learning model for each initial training data set; classifying sentiment of new document snippets of an entity using the machine learning model from the initial training data sets; characterised by the steps of: inspecting and correcting results of the sentiment classification performed by the machine learning model at a predetermined time interval; adapting the initial training data sets according to the corrected results of the sentiment classification, building a new machine learning model according to the adapted training data sets; and classifying sentiment of new document snippets of an entity adaptively using the adapted training data sets.",G06F 17/21; G06F 17/30,"FAHMI, Ismail; SATRYATOMO, Widanardi; ABIDIN, Indira Ratna Dewi","FAHMI, Ismail; SATRYATOMO, Widanardi",P00201300770 30.09.2013 ID,
WO2018117532,PCT/KR2017/014683,14.12.2017,WO/2018/117532,28.06.2018,WO,SPEECH RECOGNITION METHOD AND APPARATUS,"A speech recognition method and a speech recognition apparatus which pre-download a speech recognition model predicted to be used and use the speech recognition model in speech recognition is provided. The speech recognition method, performed by the speech recognition apparatus, includes determining a speech recognition model, based on user information downloading the speech recognition model, performing speech recognition, based on the speech recognition model, and outputting a result of performing the speech recognition.",G10L 17/02; G10L 15/22; G10L 15/183; G10L 19/04; G10L 15/26; G06F 17/28,"SAMSUNG ELECTRONICS CO., LTD.","KIM, Sang-yoon; KIM, Sung-soo; KIM, Il-hwan; LEE, Kyung-min; KIM, Nam-hoon; RYU, Jong-yub; LEE, Jae-won",10-2016-0173618 19.12.2016 KR,CN-201780078456.1; EP-2017882510
EP291472897,19197962,18.09.2019,3627502,25.03.2020,EP,SYSTEM AND METHOD FOR PROVIDING VOICE ASSISTANT SERVICE,"Provided are an artificial intelligence (Al) system that utilizes a machine learning algorithm such as deep learning, etc., and an application of the Al system. A method performed by a device for providing a voice assistant service through a voice assistant program includes: receiving, from an external device, a character specialized model for the voice assistant program; receiving a user voice input including a request for a response of the voice assistant program and a word indicating a character; determining the character specialized model according to the word indicating the character; generating a response message to the request for the response of the voice assistant program, using the character specialized model; and outputting the generated response message.",G10L 15/22,SAMSUNG ELECTRONICS CO LTD,HWANG INCHUL; KANG DOHEE; KIM SEUNGYOUN; MA DONGCHUL; PARK MINKYU; YI DAEGEUN; CHA DOHUN,20180112378 19.09.2018 KR; 20190062589 28.05.2019 KR,
WO2019064237,PCT/IB2018/057522,27.09.2018,WO/2019/064237,04.04.2019,WO,SYSTEMS AND METHODS FOR DEVICE RECOGNITION,"Embodiments of the present invention provide techniques, systems, and methods for crowdsourcing device recognition to collect device information and identification data from a limited number of network devices and then leverage the collected information with machine learning techniques to expand the starting set in way that the prediction of device attributes like device type, device brand, family and model can be applied on billions of devices.",G06K 9/62; H04L 29/08,FING LIMITED,"MEDAS, Carlo; DE ANGELIS, Marco","62/564,737 28.09.2017 US",EP-2018788907
WO2019125503,PCT/US2017/068442,26.12.2017,WO/2019/125503,27.06.2019,WO,METHODS AND SYSTEMS FOR RESPONDING TO INQUIRIES BASED ON SOCIAL GRAPH INFORMATION,"Exemplary embodiments relate to improvements in digital assistants incorporating personalization based on social network data. Various aspects of the agent, such as the agent's voice, language style, and avatar may be personalized. Personalization may be applied to components of an agent's architecture (e.g., the virtual agent's language model, natural language generator, voice generation component, etc.). Moreover, by interfacing with the social network's social graph, the agent may be provided with information useful to performing certain tasks (e.g., a calendar for scheduling, food preferences for ordering tasks, etc.). An agent may be provided (and personalized) for a single user, or a group of users (e.g., a family). The agent can be personalized to anyone, which may allow (e.g.) for the agent to represent a celebrity or a person who is not currently available in interactions with others. Different agents can talk to each other, e.g. for purposes of scheduling meetings.",G06F 17/30; G06Q 50/00; G06Q 10/10; G06Q 50/12,"FACEBOOK, INC.","LIU, Xiaohu; DUMOULIN, Benoit F.; LIU, Baiyang","15/848,190 20.12.2017 US",
WO2018164740,PCT/US2017/062785,21.11.2017,WO/2018/164740,13.09.2018,WO,A METHOD AND SYSTEM FOR IMPLEMENTING REINFORCEMENT LEARNING AGENT USING REINFORCEMENT LEARNING PROCESSOR,"The embodiments herein disclose a system and method foe implementing reinforcement learning agents using a reinforcement learning processor. As application-domain specific instruction set (ASI) for implementing reinforcement learning agents and reward functions is created. Further, instructions are created by including at least one of the reinforcement teaming agent ID vectors, the reinforcement learning environment ID vectors, and length of vector as an operand. The reinforcement learning agent ID vectors and the reinforcement learning environment ID vectors are pointers to a base address of an operations memory. Further, at least one of said reinforcement learning agent ID vector and reinforcement learning environment ID vector is embedded into operations associated with the decoded instruction. The instructions retrieved by agent II) vector indexed operation are executed using a second processor, and applied onto a 'group of reinforcement learning agents. The operations defined fay the instructions are stored in an operations storage memory.",G06F 15/18,ALPHAICS CORPORATION,"NAGARAJA, Nagendra","15/455,126 09.03.2017 US; 15/720,723 29.09.2017 US; 15/659,501 25.07.2017 US",
WO2019088969,PCT/US2017/058995,30.10.2017,WO/2019/088969,09.05.2019,WO,SYSTEM AND METHOD FOR IMPLEMENTING AN ARTIFICIALLY INTELLIGENT VIRTUAL ASSISTANT USING MACHINE LEARNING,"Systems and methods for implementing an artificially intelligent virtual assistant includes collecting a user query; using a competency classification machine learning model to generate a competency label for the user query; using a slot identification machine learning model to segment the text of the query and label each of the slots of the query; generating a slot value for each of the slots of the query; generating a handler for each of the slot values; and using the slot values to: identify an external data source relevant to the user query, fetch user data from the external data source, and apply one or more operations to the query to generate response data; and using the response data, to generate a response to the user query.",G06F 15/18,"CLINC, INC.","MARS, Jason; TANG, Lingjia; LAURENZANO, Michael; HAUSWALD, Johann; HILL, Parker",,
