Time:,21.04.2020 10:40:33,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
WO2017062623,PCT/US2016/055756,06.10.2016,WO/2017/062623,13.04.2017,WO,FRAMEWORK FOR AUGMENTED MACHINE DECISION MAKING,"Sensor data is received. The sensor data is classified into one of two or more classes by at least requesting processing of a machine computational component, receiving a result of the machine computation component, requesting processing of an agent computation component, and receiving a result of the agent computation component. The agent computation component includes a platform to query an agent. The result from the agent computation component or the result from the machine computation component is provided. Related apparatus, systems, techniques, and articles are also described.",G06N 5/04; G06N 3/10; G06N 7/06; G06K 9/62,"EVOLV TECHNOLOGIES, INC.","ELLENBOGEN, Michael; MCCORD, Brendan M.; KNOTH, Brain; WOLFE, Brandon","62/237,733 06.10.2015 US",
WO1996035982,PCT/EP1996/001789,29.04.1996,WO/1996/035982,14.11.1996,WO,AUTONOMOUS COMMAND AND CONTROL UNIT FOR MOBILE PLATFORM,"In a vehicle designed for the execution of a mission, a programmable decision unit capable of managing and controlling the execution of the mission by utilizing a plurality of subsystems and database capable of holding and managing data including pre-stored data and data acquired by and received from the plurality of subsystems. The programmable decision unit includes a mission plan (MP) for accomplishing the execution of the mission which MP may be described as a graph that utilizes the database. The operation of managing and controlling the execution of the mission includes a succession of iterations that include each: (i) assignment of a mission segment associated with a current mission state to at least one of the subsystems; (ii) receipt from the subsystems of report data which include data indicative of the execution status of said mission segment by the at least one subsystem; (iii) evaluation of the report data for determining either of normal behavior and exceptional event. The programmable decision unit is capable of managing and controlling the execution of the mission in essentially autonomous fashion whereby the vehicle becomes an autonomous vehicle.",G05D 1/02,"THE STATE OF ISRAEL, MINISTRY OF DEFENCE, ARMAMENT DEVELOPMENT AUTHORITY, RAFAEL; YAVNAI, Arie; COHN, Michael","YAVNAI, Arie",113647 08.05.1995 IL; 117792 02.04.1996 IL,US-08952145
EP14026052,03007598,02.04.2003,1363005,19.11.2003,EP,Engine control system using a cascaded neural network,"A method, system and machine-readable storage medium for monitoring an engine (102) using a cascaded neural network (300) that includes a plurality of neural networks is disclosed. In operation, the method, system and machine-readable storage medium store data corresponding to the cascaded neural network (300). Signals generated by a plurality of engine sensors are then inputted into the cascaded neural network (300). Next, a second neural network is updated at a first rate, with an output of a first neural network, wherein the output is based on the inputted signals. In response, the second neural network outputs at a second rate, at least one engine control signal (220), wherein the second rate is faster than the first rate.",F02D 41/14; F02D 45/00; F02D 41/00; G05B 13/02,CATERPILLAR INC,JACOBSON EVAN E,14513102 15.05.2002 US,
WO2020047456,PCT/US2019/049133,30.08.2019,WO/2020/047456,05.03.2020,WO,APPLICATION OF MACHINE LEARNING TO ITERATIVE AND MULTIMODALITY IMAGE RECONSTRUCTION,"A method for machine learning based ultrasound image reconstruction can include receiving, at a reconstruction engine, imaging data; generating an initial estimate for a transmission image via a neural network trained (machine or self-learning) on paired transmission ultrasound and reflection ultrasound data; and performing image reconstruction using the initial estimate to generate transmission ultrasound images. The image reconstruction can generate higher quality transmission ultrasound when carried out by using the initial estimate as the starting point for iterative image reconstruction and using transmission data obtained via conventional transmission ultrasound frequencies (e.g. from 0.8 MHz to 1.5 MHz).",A61B 5/055; G06N 3/02; G06N 3/08; G06N 20/00; G06T 11/00,QT ULTRASOUND LLC,"LENOX, Mark Wayne; PIRSHAFIEY, Nasser Charles; CWIKLA, Martin; MALIK, Bilal; TIWARI, Sandeep","62/725,882 31.08.2018 US",
WO2018018038,PCT/US2017/043502,24.07.2017,WO/2018/018038,25.01.2018,WO,"SYSTEM AND METHOD FOR SMALL MOLECULE ACCURATE RECOGNITION TECHNOLOGY (""SMART"")","Systems and methods are provided that leverage the advantages of Non-Uniform Sampling (NUS) 2D NMR techniques and Deep Convolutional Neural Networks (DCNN) to create the ""SMART"" tool that can assist in high-throughput natural product discovery. The methodological development of SMART is accomplished in two steps: (1) the NUS heteronuclear single quantum coherence (HSQC) NMR program was adapted to a state-of-the-art nuclear magnetic resonance (NMR) instrument equipped with a cryoprobe, and the data reconstruction methods were optimized, (2) a DCNN with modified contrastive loss was trained on a database containing over 2000 HSQC spectra as the initial training set. To demonstrate the utility of SMART, several newly isolated compounds were automatically located with their known analogues in the test embedding map (TEM), thereby streamlining the discovery pipeline for new biologically active natural products.",A61B 5/05; A61K 49/00; G01R 33/465; G01R 33/58; G06F 17/14; G06F 19/00,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,"ZHANG, Chen; IDELBAYEV, Yerlan; COTTRELL, Garrison, W.; GERWICK, William, H.; LANDON, Preston, B.","62/365,548 22.07.2016 US",
WO2017176670,PCT/US2017/025839,04.04.2017,WO/2017/176670,12.10.2017,WO,SENSOR BASED SYSTEM AND METHOD FOR PREMISES SAFETY AND OPERATIONAL PROFILING BASED ON DRIFT ANALYSIS,"A system includes plural sensor devices installed at a premises and a server computer coupled to a network and in communication with a gateway, which receives a risk profile for a physical premises, collect sensor information from the plural sensor devices and receives data feeds relevant to a location of the physical premises and execute one or more learning models to continually analyze the collected sensor information and data feeds to produce operational decisions based on the sensor information and data feeds to predict changes to risk profiles based on the continual analysis of sensor information and which determines responses to new risk profiles that are produced. The system also includes an engine for monitoring the sensor devices to recognize occurrences of events, and ask, through an interface to a human for additional information to confirm an occurrence of one or more of the events.",G08B 29/20; G08B 31/00; G08B 23/00,"TYCO FIRE & SECURITY GMBH; SCHATTMAIER, Steve; ADKINS, Tracie; CAMPERO, Paul","SCHATTMAIER, Steve; ADKINS, Tracie; CAMPERO, Paul; RASBAND, Paul B.","62/318,291 05.04.2016 US",EP-2017779613
WO2017218043,PCT/US2016/068117,21.12.2016,WO/2017/218043,21.12.2017,WO,AUTOMATICALLY IDENTIFYING AND DISPLAYING OBJECT OF INTEREST IN A GRAPHIC NOVEL,"Locations and presentation orders of objects of interest (e.g., speech bubbles) in digital graphic novel content are identified such that expanded versions of the objects of interest can be presented to a reader. Specifically, digital graphic novel content is received and locations of interest regions (e.g., rectangular text regions of speech bubbles) in the content are identified by applying a machine-learned model to the content. Locations and presentation orders of objects of interest in the digital graphic novel content are identified based on the identified locations of the interest regions. The digital graphic novel content and presentation metadata including the locations and presentation orders of the objects of interest are provided to a reading device such that expanded versions of the objects of interest are presented to the user in accordance with the presentation metadata.",G06Q 50/10; G06F 17/30; G06N 3/02,GOOGLE LLC,"HARTRELL, Greg; CONBOY, Garth; DUGA, Brady; GU, Xinxing; BEAVERS, Adeline; GHOSH, Debajit; RIVLIN, John; NEWBERGER, Alan; AN, Tae, Wan; MOON, Jacob; SALVARANI, Christopher; BLASS, Karl","15/186,208 17.06.2016 US",CN-201680085828.9; EP-2016905682
EP284291870,19191008,09.08.2019,3611672,19.02.2020,EP,MATERIAL SELECTION AND OPTIMIZATION PROCESS FOR COMPONENT MANUFACTURING,"A method for designing a material for an aircraft component includes training a neural network (10) to correlate microstructural features of an alloy with material properties of the alloy by at least providing a set of images of the alloy to the neural network. Each of the images in the set of images has varied constituent compositions. The method further includes providing the neural network (10) with a set of determined material properties corresponding to each image, associating the microstructural features of each image with the set of empirically determined data corresponding to the image, and determining non-linear relationships between the microstructural features and corresponding empirically determined material properties via a machine learning algorithm, receiving a set of desired material properties of the alloy for aircraft component, and determining a set of microstructural features capable of achieving the desired material properties of the alloy based on the determined non-linear relationships.",G06N 3/08; C22C 14/00; G06N 3/04,UNITED TECHNOLOGIES CORP,SOMANATH NAGENDRA; NORAAS RYAN B; GIERING MICHAEL J,201816104435 17.08.2018 US,
WO2009041962,PCT/US2007/079317,24.09.2007,WO/2009/041962,02.04.2009,WO,A METHOD FOR BUSINESS PLAN OPTIMIZATION BASED ON ATTRIBUTES,"In a computer implemented system, business data composed of production and sales data is used to generate business plans optimized according to a plurality of attributes. The method is highly efficient in complex organizations having multiple interactive production flows, many products and/or many customers. In accordance with an embodiment of the present invention a method allowing the comparison between multiple business plans optimized according to different attributes is provided. It allows managers to make better strategic and tactical decision regarding which products to offer and which customers and markets to serve, thereby maximizing the profit the organization.",G06F 9/44,"OUTPERFORMANCE, INC.; MIDED, Zachary, James; BOUSHEY, Geoffrey, Alexander; SAEED, Baruch, Ismail","MIDED, Zachary, James; BOUSHEY, Geoffrey, Alexander; SAEED, Baruch, Ismail",,
EP96504597,12779375,28.03.2012,2705489,12.03.2014,EP,SPECIAL REGIONAL ONLINE VIDEO GAME FORUM BASED ON LOCATION,"Methods, systems, and devices are presented for automatically creating a special chat or common video game environment forum and inviting online video game players to the forum based on their common demographics. The determination of common demographics can be generated through clustering algorithms. Players in the same city, players with the same playing techniques, and/or players sharing other common attributes can play as teams or against each other. As players drop out of the forum, the criteria for invitations to the forum are expanded to include other online players.",H04L 12/18; A63F 13/30; G06F 17/30,SONY COMP ENTERTAINMENT US,SANDERS PAUL M,201113100180 03.05.2011 US; 2012030879 28.03.2012 US,
WO2006061644,PCT/GB2005/004755,09.12.2005,WO/2006/061644,15.06.2006,WO,EARLY DETECTION OF SEPSIS,"The invention describes a system and method for detecting early signs of infection and, in particular, for identifying individuals most likely to develop sepsis. Measurement of expression levels of particular combinations of cytokines and/or cellular activation markers, optionally combined with the use of predictive algorithms, allows a high degree of accuracy of prediction. The method is applicable in both civilian and military contexts.",C12Q 1/68; G01N 33/68; G06F 19/18; G06F 19/20; G06F 19/24,"SECRETARY OF STATE FOR DEFENCE; JACKSON, Matthew, Christopher; LUKASZEWSKI, Roman, Antoni; YATES, Amanda, Marie; PEARCE, Martin, Julian; BROOKS, Timothy, John, Gilby","JACKSON, Matthew, Christopher; LUKASZEWSKI, Roman, Antoni; YATES, Amanda, Marie; PEARCE, Martin, Julian; BROOKS, Timothy, John, Gilby",0426982.5 09.12.2004 GB,US-11792724; JP-2007544987; CN-200580042470.3; AU-2005313114; CA-2587270; IN-3862/DELNP/2007; EP-2011008209; EP-2005825137
WO2008052239,PCT/AU2007/000440,05.04.2007,WO/2008/052239,08.05.2008,WO,EMAIL DOCUMENT PARSING METHOD AND APPARATUS,"A preferred example of the process flow of the inventive method (1) is depicted in figure (1). The first step (2) of the method (1) is to import an email document (3) to be parsed. In the preprocessing step (10) the email (3) is processed to determine the presence of any header text (5) (excluding any header text that may be within the embedded reply chain) or attachments 4, including attached email documents, if any. Once the header text (5), attachments (4) or other forwarded materials have been identified in the preprocessing step (10), these components of the email (3) are categorized by the computer (51) as non-author composed text. Next the process flow of the parsing computer (51) moves to the step of normalization (11). This entails processing the email document (3) to ascertain whether it is in a preferred format and, if the email document (3) is not in the preferred format, converting at least some of the information within the email document to the preferred format. The parsing computer (51) now progresses through several analysis steps, referred to as the segmentation step (12), the linguistic analysis step (13) and the punctuation analysis step (14). The results of these analysis steps (12) to (14) are recorded in suitable memory or storage means accessible to the CPU of the parsing computer (51). In the segmentation step (12) the text of email (3) is split into paragraphs, and the paragraphs are split into sentences. The linguistic analysis step (13) includes identification of predefined words and phrases of various types. In the punctuation analysis step (14) the parsing computer (51) analyses the text at the character level so as to check for use of sentence punctuation marks and other predefined characters. At the completion of the analysis steps (12) to (14), the process flow proceeds to step (15), in which the analysed email document, including any annotations that have been inserted, is saved into the memory of the computing pparatus, along with any extraneous results of the analysis. Next a number of features are defined at step (18). Typically, a feature is a descriptive statistic calculated from either or both of the raw text and the annotations. At step (19) the features extracted at step (18) are converted into data structures associated with segments of the text. At step (20) the machine learning system receives the data structures and associated lines of text as input and is responsive to that input so as to categorise each line of text as broadly falling into one of two categories: author composed text or non- author composed text.",G06F 17/30,"APPEN PTY LIMITED; HUTCHINSON, Ben; GAUSTAD, Tanja; ESTIVAL, Dominique; RADFORD, Wil; PHAM, Son, Bao","HUTCHINSON, Ben; GAUSTAD, Tanja; ESTIVAL, Dominique; RADFORD, Wil; PHAM, Son, Bao",2006906095 03.11.2006 AU; 2006906623 28.11.2006 AU,AU-2007314123; EP-2007718687; US-12447898
WO2016025887,PCT/US2015/045363,14.08.2015,WO/2016/025887,18.02.2016,WO,FLIGHT PARAMETER PREDICTION USING NEURAL NETWORKS,"A neural network including a set of input nodes may consume a respective stream of time-series data recorded during a flight of a flying aircraft, each stream of time-series data representing measurements of a respective flight parameter captured by a sensor at various time-steps of the flight.A training circuit set may train the neural network to predict a future measurement of the flight parameter. Training the neural network may include comparing a predictive value from the neural network to a measured value of a flight parameter and modifying structural components of the neural network to bring the predictive value closer to the measured value. A parameter acquisition circuit set may acquire time-series data of a flight parameter. A prediction circuit set may apply the time-series data to the trained neural network to predict the next measurement for the flight parameter in the time-series data.",G05D 1/06; G06N 3/02; G06N 3/04; G01P 5/00; G01P 13/02,UNIVERSITY OF NORTH DAKOTA,"DESELL, Travis; HIGGINS, Jim; CLACHAR, Sophine","62/037,408 14.08.2014 US",US-15503982
WO2019160975,PCT/US2019/017876,13.02.2019,WO/2019/160975,22.08.2019,WO,CONDITIONAL LOSS FUNCTION MODIFICATION IN A NEURAL NETWORK,"Method, electronic device, and computer readable medium embodiments are disclosed. In one embodiment, a method includes training a neural network using a first image dataset and a first truth dataset (720, 820), then using the trained neural network to analyze a second image dataset (722, 822). The training includes modifying a loss function of the neural network (708, 810) to forego penalizing the neural network when a feature is predicted with higher than a first confidence level by the neural network, and the first truth dataset has no feature corresponding to the predicted feature.",G06N 3/08; G06N 3/04,"SLINGSHOT AEROSPACE, INC.","GODWIN IV, David Stuart; ROMO, Spencer Ryan; HERNANDEZ, Carrie Inez; ASHMAN, Thomas Scott; STRICKLAN, Melanie","62/630,097 13.02.2018 US; 62/640,404 08.03.2018 US",
WO2019006586,PCT/CN2017/091460,03.07.2017,WO/2019/006586,10.01.2019,WO,NEURAL NETWORK-BASED IMAGE TARGET TRACKING BY AERIAL VEHICLE,Structural and/or computational parameters of a neural network used for flight control in an unmanned aerial vehicle (UAV) are computed remotely and uploaded to the UAV. The parameters may correspond to a recomputation of previously optimized neural network parameters based on data obtained by imaging by the UAV.,G05B 13/04; G06N 3/02,"SZ DJI TECHNOLOGY CO., LTD.","DONG, Lan",,CN-201780092868.0
WO2019032996,PCT/US2018/046269,10.08.2018,WO/2019/032996,14.02.2019,WO,"ORAL COMMUNICATION DEVICE AND COMPUTING ARCHITECTURE FOR PROCESSING DATA AND OUTPUTTING USER FEEDBACK, AND RELATED METHODS","Typical graphical user interfaces and predefined data fields limit the interaction between a person and a computing system. An oral communication device and a data enablement platform are provided for ingesting oral conversational data from people, and using machine learning to provide intelligence. At the front end, an oral conversational bot, or chatbot, interacts with a user. On the backend, the data enablement platform has a computing architecture that ingests data from various external data sources as well as data from internal applications and databases. These data and algorithms are applied to surface new data, identify trends, provide recommendations, infer new understanding, predict actions and events, and automatically act on this computed information. The chatbot then provides audio data that reflects the information computed by the data enablement platform. The system and the devices, for example, are adaptable to various industries.",G10L 15/22; G10L 13/08; G06F 17/28; G10L 13/00,"FACET LABS, LLC","OGAWA, Stuart; SPARKS, Lindsay; NISHIMURA, Koichi; SO, Wilfred P.","62/543,777 10.08.2017 US",
WO2020009709,PCT/US2018/041148,06.07.2018,WO/2020/009709,09.01.2020,WO,USER-SPECIFIC TEXT RECORD-BASED FORMAT PREDICTION,A method identifies a text region in an electronic document. The method determines that the text region includes a candidate text portion that is a candidate for applying a formatting suggestion based on a comparison of the text region with predetermined patterns. The method identifies a stored text record that corresponds to the candidate text portion. The method confirms whether the formatting type is appropriate for the candidate text portion based on individual word matches between the candidate text portion and the stored text record. The method notifies a user of the electronic document of the formatting suggestion according to the formatting type.,G06F 17/21; G06K 9/00; G06N 20/00; G06F 17/27,GOOGLE LLC,"ITTYCHERIAH, Abraham; TISHOK, Adam; KESSLER, Max; LIKARISH, Peter",,
WO2017062610,PCT/US2016/055732,06.10.2016,WO/2017/062610,13.04.2017,WO,AUGMENTED MACHINE DECISION MAKING,"Sensor data is received. The sensor data is classified into one of two or more classes by at least requesting processing of a machine computational component, receiving a result of the machine computation component, requesting processing of an agent computation component, and receiving a result of the agent computation component. The agent computation component includes a platform to query an agent. The result from the agent computation component or the result from the machine computation component is provided. Related apparatus, systems, techniques, and articles are also described.",G06N 5/04; G06N 3/10; G06N 7/06; G06K 9/62,"EVOLV TECHNOLOGIES, INC.","ELLENBOGEN, Michael; MCCORD, M., Brendan; KNOTH, Brian; WOLFE, Brandon","62/237,733 06.10.2015 US",
WO2013181637,PCT/US2013/043783,31.05.2013,WO/2013/181637,05.12.2013,WO,NEURAL NETWORK LEARNING AND COLLABORATION APPARATUS AND METHODS,"Apparatus and methods for learning and training in neural network-based devices. In one implementation, the devices each comprise multiple spiking neurons, configured to process sensory input In one approach, alternate heterosynaptic plasticity mechanisms are used to enhance learning and field diversity within the devices. The selection of alternate plasticity rules is based on recent post-synaptic activity of neighboring neurons. Apparatus and methods for simplifying training of the devices are also disclosed, including a computer- based application. A data representation of the neural network may be imaged and transferred to another computational environment, effectively copying the brain. Techniques and architectures for achieve this training, storing, and distributing these data representations are also disclosed.",G06N 3/04,BRAIN CORPORATION,"BUIBAS, Marius; IZHIKEVICH, Eugene, M.; SZATMARY, Botond; POLONICHKO, Vadim","61/654,738 01.06.2012 US; 13/830,398 14.03.2013 US",
WO2018209094,PCT/US2018/032076,10.05.2018,WO/2018/209094,15.11.2018,WO,"METHOD FOR IDENTIFYING, ORDERING, AND PRESENTING IMAGES ACCORDING TO EXPRESSIONS","Embodiments are directed to digital image processing, storage, retrieval, and presentation systems and methods for ordering and ranking visually perceivable facial expressions identified within the selected set of digital images. In addition, arranging for presentation the ordered and ranked set of digital images in response to a user-selection of an emotional expression or range of emotional expressions and presenting the selected arranged set of digital images on a display device.",G06K 9/00,KODAK ALARIS INC.,"MITTELSTAEDT, Brian E.; MANICO, Joseph","62/504,932 11.05.2017 US",CN-201880031121.9; EP-2018732973
WO2009009184,PCT/US2008/060059,11.04.2008,WO/2009/009184,15.01.2009,WO,SYSTEM AND METHOD FOR DYNAMIC DATA MINING AND DISTRIBUTION OF MARITIME DATA,"A system for dynamically collecting and distributing maritime data includes a vessel configured to transmit at a predetermined time, or upon electronic inquiry, a signal representative of a current location of the vessel or an expected location of the vessel; a computer network including one or more databases, each of which includes one or more zone of concern data, wherein the zone of concern data corresponds to a zone of concern; and a service provider configured to receive the signal, retrieve the one or more zone of concern data from the computer network based upon the signal and transmit the one or more zone of concern data to the vessel. The zone of concern data, which may be continually changing, may be sent from the service provider to the vessel on a continuous basis with respect to the changing location and heading of the vessel.",G05D 1/00,"YANNACONE, Victor, John, Jr.; LABBE, Allen, F.","YANNACONE, Victor, John, Jr.; LABBE, Allen, F.","60/923,270 13.04.2007 US",CA-2719952; KR-1020097023780; US-12595698; EP-2008826255; AU-2008275570; MX-MX/a/2009/010943
WO2010053743,PCT/US2009/062119,26.10.2009,WO/2010/053743,14.05.2010,WO,LONG TERM ACTIVE LEARNING FROM LARGE CONTINUALLY CHANGING DATA SETS,"Methods and systems are disclosed for autonomously building a predictive model of outcomes. A most-predictive set of signals Sk is identified out of a set of signals s1, s2,..., SD for each of one or more outcomes ok. A set of probabilistic predictive models Ôk = Mk(Sk) is autonomously learned, where Ôk is a prediction of outcome ok derived from the model Mk that uses as inputs values obtained from the set of signals Sk. The step of autonomously learning is repeated incrementally from data that contains examples of values of signals s1, s2,..., sD and corresponding outcomes o1, o2,..., oK. Various embodiments are also disclosed that apply predictive models to various physiological events and to autonomous robotic navigation.",G06F 15/18,"THE REGENTS OF THE UNIVERSITY OF COLORADO; GRUDIC, Gregory Zlatko; MOULTON, Steven Lee","GRUDIC, Gregory Zlatko; MOULTON, Steven Lee","61/109,490 29.10.2008 US; 61/166,472 03.04.2009 US; 61/166,486 03.04.2009 US; 61/166,499 03.04.2009 US; 61/252,978 19.10.2009 US",EP-2009825222; US-13126727; CA-2775675
WO2011094090,PCT/US2011/021530,18.01.2011,WO/2011/094090,04.08.2011,WO,ENHANCED SPEECH-TO-SPEECH TRANSLATION SYSTEM AND METHODS,"A speech translation system and methods for cross-lingual communication that enable users to improve and modify content and usage of the system and easily abort or reset translation. The system includes a speech recognition module configured for accepting an utterance, a machine translation module, an interface configured to communicate the utterance and proposed translation, a correction module and an abort action unit that removes any hypotheses or partial hypotheses and terminates translation. The system also includes modules for storing favorites, changing language mode, automatically identifying language, providing language drills, viewing third party information relevant to conversation, among other things.",G10L 15/18; G06F 17/28; G10L 15/06; G10L 15/22,"MOBILE TECHNOLOGIES, LLC; WAIBEL, Alexender; LANE, Ian, R.","WAIBEL, Alexender; LANE, Ian, R.","12/689,042 18.01.2010 US",EP-2014190061; EP-2011702324
WO2016033609,PCT/US2015/047820,31.08.2015,WO/2016/033609,03.03.2016,WO,METHOD AND SYSTEM FOR COMBINING PHYSIOLOGICAL AND MACHINE INFORMATION TO ENHANCE FUNCTION,The present invention relates generally and specifically to combining biological sensors with external machines using machine learning to form computerized representations that can control effectors to deliver therapy or enhance performance.,A61B 5/00; A61B 5/04,INCYPHAE INC.,"NARAYAN, Sanjiv, M.; SEHRA, Ruchir","62/043,760 29.08.2014 US; PCT/US2015/046819 25.08.2015 US",JP-2017531456; EP-2015766279
WO2008136737,PCT/SE2008/000319,08.05.2008,WO/2008/136737,13.11.2008,WO,SELF LEARNING ROBOT,"The present invention relates to a robot using a learning control architecture comprising three layers: a reasoning layer, a reactive layer, and a modelling layer. The reasoning layer develops strategies from given commands and measured sensor/actuators signals, the reactive layer develop control commands from strategies and from sensor/actuator signals, and the modelling layer is used by both the reactive and reasoning layer to build a physical model of the world around the robot.",B25J 9/00; G05D 1/02,"INSTITUTE OF ROBOTICS IN SCANDINAVIA AB; TOFELT, Johan; NORDIN, Peter; BUSCHKA, Pär","TOFELT, Johan; NORDIN, Peter; BUSCHKA, Pär","60/928,250 08.05.2007 US; 0701114-1 08.05.2007 SE",
WO1999052057,PCT/CA1998/000289,03.04.1998,WO/1999/052057,14.10.1999,WO,EXPERT SYSTEM AND METHOD OF PERFORMING CRIME SITE ANALYSIS,An expert system method is provided that performs crime site analysis in a criminal activity area to determine a likely center of criminal activity. The method uses distances from related crime sites to determine a probability surface for the entire criminal activity area. A target area having highest values of probability becomes the center of criminal activity. The expert system can be used to access other crime databases such as witness reports to further define the criminals' residence or workplace.,G06F 19/00; G06Q 99/00,ENVIRONMENTAL CRIMINOLOGY RESEARCH INC. (ECRI),"ROSSMO, Darcy, Kim",,AU-69129/98; IL-138807; EP-1998914724
WO2013030830,PCT/IL2012/050316,19.08.2012,WO/2013/030830,07.03.2013,WO,AUTOMATIC RANKING OF ENTITIES BASED ON INTERACTIONS THEREBETWEEN,"Method, apparatus and product for analyzing electronically stored communications. The method comprising obtaining electronically stored communications between entities, the entities comprising employees of an organization. The method further comprising analyzing the electronically stored communications to determine a score associated with substantially each entity. The analyzing comprises: processing content of the communications using Natural Language Processing (NLP); and generating a social network of the entities based upon the communications and analyzing the social network.",G06Q 10/06; G06F 17/30,"LEVY, Daniel; FOLKMAN, Roy; SEGEV, Yakir","LEVY, Daniel; FOLKMAN, Roy; SEGEV, Yakir","61/529,499 31.08.2011 US",
WO2016138576,PCT/CA2016/000060,04.03.2016,WO/2016/138576,09.09.2016,WO,"SYSTEM, APPARATUS AND METHOD FOR PROVIDING IMPROVED PERFORMANCE OF AGGREGATED/BONDED NETWORK CONNECTIONS WITH CLOUD PROVISIONING","A network system for improving network communication performance is disclosed. The system includes 1) at least one network bonding/aggregation computer system that includes: (i) at least one client site network component bonding or aggregating one or more diverse network connections; and (ii) at least one network server component configured to interoperate with the client site network component; and 2) a cloud-based network manager that includes: a data collection utility, a network performance analysis utility, and a network configuration utility.",H04L 12/803; H04L 12/24; H04L 12/26; H04L 12/811,TELOIP INC.,"SAAVEDRA, Patricio, Humberto","14/638,267 04.03.2015 US",US-15555125; CA-3016213
EP241674971,17803763,23.06.2017,3477550,01.05.2019,EP,"VEHICLE LICENSE PLATE CLASSIFICATION METHOD AND SYSTEM BASED ON DEEP LEARNING, ELECTRONIC APPARATUS, AND STORAGE MEDIUM","Disclosed are a method, a system, an electronic device, and a medium for classifying license plates based on deep learning that are applied to an electronic device. The method includes: acquiring at least one photograph sent by a terminal device; preprocessing the acquired at least one photograph such that the preprocessed at least one photograph matches input parameters of a pretrained recognition model; and inputting the preprocessed at least one photograph to the pretrained recognition model to recognize corresponding vehicle use information of the at least one photograph, and sending the corresponding vehicle use information of the at least one photograph to the terminal device. Thus, with this disclosure, the use of a vehicle in a photograph can be automatically and accurately recognized and further the photographs can be accurately classified, thereby improving the accuracy as well as the efficiency.",G06K 9/62,PING AN TECH SHENZHEN CO LTD,WANG JIANZONG; LIU MING; XIAO JING,201610470906 24.06.2016 CN; 2017089875 23.06.2017 CN,
EP12436230,93106096,15.04.1993,0566105,20.10.1993,EP,Knowledge acquisition system and method.,A knowledge acquisition system (10) and method for a knowledge-based system are disclosed. The system (10) includes a knowledge structuring unit (12) which breaks a problem up into individual modules. A module represents an input/output relationship associated with the application with a knowledge source for a particular task. Knowledge structuring also provides knowledge sources for each module. A knowledge aggregation unit (14) acquires test cases and knowledge components in an inter-leaved fashion by performing knowledge-based verification (20) to permit the module to solve test cases and to permit a knowledge engineer or expert to make appropriate corrections to the module. Individual modules are then interconnected by the module interconnection unit (22) and again the entire system is verified by knowledge-based verification unit (24). The system (10) permits the rapid acquisition of relatively large knowledge bases derived partially from data or from an expert and also permits a knowledge-based system to use different inference engines (Fig. 1). <IMAGE>,G06F 15/18; G06F 9/44; G06N 5/02; G06N 5/04; G06N 99/00,HUGHES AIRCRAFT CO,"DOLAN, CHARLES; CUDA, THOMAS V.; EBEID, NADER; GOLDMAN, SETH, R.",86940192 16.04.1992 US,
WO2011061636,PCT/IB2010/054050,08.09.2010,WO/2011/061636,26.05.2011,WO,SYSTEM AND METHOD OF USING MULTI PATTERN VITERBI ALGORITHM FOR JOINT DECODING OF MULTIPLE PATTERNS,"Systems, devices, and methods for using Multi-Pattern Viterbi Algorithm for joint decoding of multiple patterns are disclosed. An exemplary method may receive a plurality of sets of time-sequential signal observations for each of a number K of signal repetitions. Further, each set of signal observations is associated with a respective dimension of a K-dimensional time grid having time-indexed points. Moreover, at each of a plurality of the time-indexed points, a state cost metric is calculated with a processor for each state in a set of states of a hidden Markov model (HMM). In addition, each state in the set of states and for a given time-indexed point, the state cost metric calculation provides a most- likely predecessor state and a corresponding most- likely predecessor time-indexed point. The exemplary method may also determine a sequence of states using the calculated state cost metrics and determine a corresponding cumulative probability measure for the HMM.",G10L 15/20; G10L 21/02,"INDIAN INSTITUTE OF SCIENCE; NAIR, Nishanth, Ulhas; SREENIVAS, Thippur Venkatanarasaiah","NAIR, Nishanth, Ulhas; SREENIVAS, Thippur Venkatanarasaiah","2870/CHE/2009 20.11.2009 IN; 12/652,608 05.01.2010 US",AU-2010320612; JP-2012539439; CN-201080045971.8; EP-2010831229; KR-1020127008780; CA-2779364
EP133274239,14191546,03.11.2014,2869240,06.05.2015,EP,Digital fingerprinting object authentication and anti-counterfeiting system,,G06K 9/20; G06K 9/32; G06K 9/62,RAF TECHNOLOGY INC,ROSS DAVID JUSTIN; FORBES JOHN B; ELMENHURST BRIAN; TOCCI MARK; ROSS HEATHER WHEELOCK,201361898780 01.11.2013 US; 201361914722 11.12.2013 US,
