Time:,21.04.2020 00:24:13,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
EP12523833,92480198,17.12.1992,0602296,22.06.1994,EP,Adaptive method for generating field dependant models for intelligent systems.,"A system architecture made to enable providing human intelligible information by processing a flow of input data; e.g. converting speech (source information) into printable data (target information) based on target dependent probalistic models; and more particularly enable efficiently switching from one target field of information into another. To that end, the system is provided with a Language Modeling device including a Data Base (40) loadable with application dependent corpuses of words or symbols through a workstation (16); and a Language Modeling processor programmed to refresh, in practice, a tree organized model, efficiently, with no blocking situations, and at a reasonable cost. <IMAGE>",G06F 15/38; G10L 5/06; G10L 15/10; G06F 17/27; G06F 17/28; G10L 15/18; G10L 15/28,IBM,MERIALDO BERNARD,92480198 17.12.1992 EP,
WO2000014727,PCT/US1999/020445,08.09.1999,WO/2000/014727,16.03.2000,WO,INTERACTIVE USER INTERFACE USING SPEECH RECOGNITION AND NATURAL LANGUAGE PROCESSING,"A system and method for interacting with a computer using utterances, speech processing and natural language processing. The system comprises a speech processor for searching a first grammar file for a matching phrase for the utterance, and for searching a second grammar file for the matching phrase if the matching phrase is not found in the first grammar file. The system also includes a natural language processor for searching a database for a matching entry for the matching phrase; and an application interface for performing an action associated with the matching entry if the matching entry is found in the database. The system utilizes context-specific grammars, thereby enhancing speech recognition and natural language processing efficiency. Additionally, the system adaptively and interactively 'learns' words and phrases, and their associated meanings.",G06F 3/16; G06F 17/27; G10L 15/18; G10L 15/22; G10L 15/26; H04L 29/06,"ONE VOICE TECHNOLOGIES, INC.; WEBER, Dean, C.","WEBER, Dean, C.","09/150,459 09.09.1998 US",AU-62439/99; CN-99813093.1; JP-2000569390; EP-1999949601; CA-2343229
WO2007019311,PCT/US2006/030443,03.08.2006,WO/2007/019311,15.02.2007,WO,SYSTEMS FOR AND METHODS OF FINDING RELEVANT DOCUMENTS BY ANALYZING TAGS,"A method and system for determining relevancies of multiple objects to a search query, comprising associating multiple tags with th multiple objects, recording bookmarks to the multiple objects or both and determining a relevance for each of the multiple objects a the search query.",G06F 17/30,"WINK TECHNOLOGIES, INC.; LU, Yunshan; TANNE, Michael","LU, Yunshan; TANNE, Michael","60/705,704 03.08.2005 US; 11/498,448 02.08.2006 US",IN-1246/DELNP/2008; CN-200680036981.9; JP-2008525226; KR-1020087002629; CA-2617831; DE-null; EP-2006800757
WO2016055895,PCT/IB2015/057381,25.09.2015,WO/2016/055895,14.04.2016,WO,NATURAL LANGUAGE PROCESSING UTILIZING LOGICAL TREE STRUCTURES AND PROPAGATION OF KNOWLEDGE THROUGH LOGICAL PARSE TREE STRUCTURES,"Mechanisms are provided for processing logical relationships in natural language content. Natural language content is received,upon which a reasoning operation is to be performed. A first parse representation of the natural language content is generated, by a parser, by performing natural language processing on the natural language content. A logical parse of the first parse is generated by identifying latent logical operators within the first parse indicative of logical relationships between elements of the natural language content. A reasoning operation on the logical parse is executed to generate a knowledge output indicative of knowledge associated with one or more of the logical relationships between elements of the natural language content. The logical parse comprises nodes and edges linking nodes. At least one knowledge value is associated with each node in the logical parse. The at least one knowledge value of at least a subset of the nodes in the logical parse is propagated to one or more other nodes in the logical parse based on propagation rules.",G06F 17/27,INTERNATIONAL BUSINESS MACHINES CORPORATION; IBM UNITED KINGDOM LIMITED; IBM JAPAN LIMITED,"SMYTHE, Jared, Michael, Dean; BRUNO, Nicholas; WOODS, Eric, Mitchell; NIELSEN, Robert, Louis; SAKHITAB, Saeid","14/506,855 06.10.2014 US; 14/506,810 06.10.2014 US",GB-1704796.0
EP82196144,11816334,02.08.2011,2605153,19.06.2013,EP,"INFORMATION PROCESSING DEVICE, METHOD OF PROCESSING INFORMATION, AND PROGRAM","The present invention relates to an information processing device, an information processing method, and a program capable of easily adding an annotation to content and providing an application, which utilizes the annotation.  A learning device 312 extracts an image feature amount of each frame of an image of learning content and extracts word frequency information regarding a frequency of appearance of each word in a description text describing a content of the image of the learning content as a text feature amount of the description text, and learns an annotation model, which is a multi-stream HMM, by using a multi-stream including the image feature amount and the text feature amount. A browsing control device 314 extracts a scene, which is a group of one or more temporally continuous frames, from target content by using the annotation model and displays representative images of the scenes so as to be arranged in chronological order. The present invention may be applied to a case of adding the annotation to the content, for example.",G06K 9/00; G06N 3/00; H04N 9/87,SONY CORP,SUZUKI HIROTAKA; ITO MASATO,2010180175 11.08.2010 JP; 2011067692 02.08.2011 JP,
WO2012051054,PCT/US2011/055173,06.10.2011,WO/2012/051054,19.04.2012,WO,PORTABLE WIRELESS MOBILE DEVICE MOTION CAPTURE DATA MINING SYSTEM AND METHOD,"Portable wireless mobile device motion capture data mining system and method configured to display motion capture/analysis data on a mobile device. System obtains data from motion capture elements, analyzes data and store data in database for data mining, which may be charged for. Enables unique displays associated with the user, such as 3D overlays onto images of the user to visually depict the captured motion data. Ratings associated with the captured motion can also be displayed. Predicted ball flight path data can be calculated and displayed. Data shown on a time line can also be displayed to show the relative peaks of velocity for various parts of the user's body. Based on the display of data, the user can determine the equipment that fits the best and immediately purchase the equipment, via the mobile device. Custom equipment may be ordered through an interface on the mobile device from a vendor that can assemble-to-order customer built equipment and ship the equipment. Includes active and passive golf shot count capabilities.",G06F 17/40; G06F 17/30; G06F 17/00; G06F 15/16; G06F 3/14,"BENTLEY, Michael; BOSE, Bhaskar","BENTLEY, Michael; BOSE, Bhaskar","13/191,309 26.07.2011 US; 13/219,525 26.08.2011 US; 12/901,806 11.10.2010 US; 13/048,850 15.03.2011 US",CA-2817875; AU-2011313952; EP-2011833159
EP13665838,01117480,19.07.2001,1178408,06.02.2002,EP,Segmenter for a natural language processing system,"The present invention is a segmenter used in a natural language processing system. The segmenter segments a textual input string into tokens for further natural language processing. In accordance with one feature of the invention, the segmenter includes a tokenizer engine that proposes segmentations and submits them to a linguistic knowledge component for validation. In accordance with another feature of the invention, the segmentation system includes language-specific data that contains a precedence hierarchy for punctuation. If proposed tokens in the input string contain punctuation, they can illustratively be broken into subtokens based on the precedence hierarchy. <IMAGE>",G06F 17/27,MICROSOFT CORP,PENTHEROUDAKIS JOSEPH E; BRADLEE DAVID G; KNOLL SONJA S,21957900 20.07.2000 US; 82297601 30.03.2001 US,
WO2001026093,PCT/US2000/027407,05.10.2000,WO/2001/026093,12.04.2001,WO,INTERACTIVE USER INTERFACE USING SPEECH RECOGNITION AND NATURAL LANGUAGE PROCESSING,"A system and method for interacting with objects, via a computer using utterances, speech processing and natural language processing. A Data Definition File relates networked objects and a speech processor. The Data Definition File encompasses a memory structure relating the objects, including grammar files, a context-specific dictation model, and a natural language processor. The speech processor searches a first grammar file for a matching phrase for the utterance, and for searching a second grammar file for the matching phrase if the matching phrase is not found in the first grammar file. The system also includes a natural language processor for searching a database for a matching entry for the matching phrase; and an application interface for performing an action associated with the matching entry if the matching entry is found in the database. The system utilizes context-specific grammars and dictation models, thereby enhancing speech recognition and natural language processing efficiency. Additionally, for each user the system adaptively and interactively 'learns' words and phrases, and their associated meanings, storing the adaptive updates into user voice profiles. Because the user voice profiles can be stored locally or remotely, users can access the adaptively learned words and phrases at various locations.",G10L 15/18; G10L 15/22; G10L 15/26,"ONE VOICE TECHNOLOGIES, INC.","WEBER, Dean","09/412,929 05.10.1999 US",EP-2000968695
WO2001078065,PCT/US2001/011138,06.04.2001,WO/2001/078065,18.10.2001,WO,NATURAL LANGUAGE AND DIALOGUE GENERATION PROCESSING,"A system and method for interacting with objects, via a computer using utterances, speech processing and natural language processing. A Dialogue Generation Log provides a conversational memory by relating earlier generated utterances with possible new utterances. The Dialogue Generation Log encompasses a memory structure relating the prior spoken utterances with objects, and conversational contexts. The speech processor searches the Dialogue Generation Log for a matching phrase for the proposed utterance, and determines whether the utterance should be repeated. The determination may be made on a case-by-case basis, depending upon the context of the conversational utterance. Custom user information may be stored globally using a global user registry for remote access. The system reduces the repetitive nature of computer generated conversation by not voicing utterances that have been generated recently, and by learning user preferences from already voiced conversations.",G10L 15/22; G10L 15/26,"ONE VOICE TECHNOLOGIES, INC.; WEBER, Dean, C.","WEBER, Dean, C.","09/543,790 06.04.2000 US",AU-2001251354; CA-2408584; EP-2001924726
WO2018200840,PCT/US2018/029605,26.04.2018,WO/2018/200840,01.11.2018,WO,SYSTEM AND METHOD FOR AUTOMATED FUNDUSCOPIC IMAGE ANALYSIS,"A system and method of classifying images of pathology. An image is received, normalized, and segmented normalizing the image; into a plurality of regions; A disease vector is automatically determining for the plurality of regions with at least one classifier comprising a neural network. Each of the respective plurality of regions is automatically annotated, based on the determined disease vectors. The received image is automatically graded based on at least the annotations. The neural network is trained based on at least an expert annotation of respective regions of images, according to at least one objective classification criterion. The images may be eye images, vascular images, or funduscopic images. The disease may be a vascular disease, vasculopathy, or diabetic retinopathy, for example.",G06K 9/00; G06K 9/46; A61B 3/14,"PASCHALAKIS, Stavros; BOBER, Miroslaw; RETINOPATHY ANSWER LIMITED; RETINOPATHY ANSWER LIMITED (UK)","PASCHALAKIS, Stavros; BOBER, Miroslaw","62/490,977 27.04.2017 US",JP-2019559095; EP-2018725363
EP82196143,11816333,02.08.2011,2605152,19.06.2013,EP,"INFORMATION PROCESSING DEVICE, INFORMATION PROCESSING METHOD, AND PROGRAM","The present invention relates to an information processing device, an information processing method, and a program capable of easily adding an annotation to content.  A feature amount extracting unit 21 extracts an image feature amount of each frame of an image of learning content and extracts word frequency information regarding frequency of appearance of each word in a description text describing a content of the image of the learning content (for example, a text of a caption) as a text feature amount of the description text. A model learning unit 22 learns an annotation model, which is a multi-stream HMM, by using an annotation sequence for annotation, which is a multi-stream including the image feature amount of each frame and the text feature amount. The present invention may be applied when adding the annotation to the content such as a television broadcast program, for example.",G06F 17/30; G06N 3/00,SONY CORP,SUZUKI HIROTAKA; ITO MASATO,2010180174 11.08.2010 JP; 2011067691 02.08.2011 JP,
EP242633247,18203266,30.10.2018,3489950,29.05.2019,EP,"RESPONSE SENTENCE GENERATION APPARATUS, METHOD AND PROGRAM, AND VOICE INTERACTION SYSTEM",,G10L 15/22; G06F 3/16; G10L 13/00; G10L 15/18; G10L 25/63; G10L 25/90,TOYOTA MOTOR CO LTD,WATANABE NARIMASA,2017228234 28.11.2017 JP,
WO2017043679,PCT/KR2015/009552,11.09.2015,WO/2017/043679,16.03.2017,WO,PROTEIN BIOMARKER PANEL FOR DETECTING NON-SMALL CELL LUNG CANCER AND METHOD FOR DIAGNOSING A NON-SMALL CELL LUNG CANCER BY THE USE THEREOF,"The present disclosure relates to biomarker panel which includes biomarkers and method for the detection of a lung cancer from a human. Methods are provided for diagnosing a lung cancer, where the methods include detecting, in a sample, at least one biomarker value corresponding to at least one biomarker selected from the biomarkers provided in table 2, wherein the human is classified as an Asian having a non-small cell lung cancer, or the likelihood of having lung cancer is determined, based on the at least one biomarker value.",C12Q 1/68; G01N 33/574; G01N 33/68,APTAMER SCIENCES INC.,"KIM, Youndong; SEOK, Minkyoung; JUNG, Jongha; KATILIUS, Evaldas; ZICHI, Dominic Anthony; OSTROFF, Rachel M.",,KR-1020187007151; KR-1020207004010; SG-11201801936T; JP-2018533586
WO2020033453,PCT/US2019/045368,06.08.2019,WO/2020/033453,13.02.2020,WO,A MULTI-MODAL APPROACH TO PREDICTING IMMUNE INFILTRATION BASED ON INTEGRATED RNA EXPRESSION AND IMAGING FEATURES,"Multi-modal approaches to predict tumor immune infiltration are based on integrating gene expression data and imaging features in a neural network-based framework. This framework is configured to estimate percent composition, and thus immune infiltration score, of a patient tumor biopsy sample. Multi-modal approaches may also be used to predict cell composition beyond immune cells via integrated multi-layer neural network frameworks.",C12Q 1/68; G06T 7/00; G16B 40/00,"TEMPUS LABS, INC.","LAU, Denise; KHAN, Aly, Azeem","62/715,079 06.08.2018 US",
WO2019190073,PCT/KR2019/002672,07.03.2019,WO/2019/190073,03.10.2019,WO,ELECTRONIC DEVICE AND CONTROL METHOD THEREOF,"An electronic device and a control method thereof are provided. The electronic device includes: a speech input interface comprising speech input circuitry; a communicator comprising communication circuitry; a storage configured to store at least one keyword for each of a plurality of domains; and a processor configured to control the electronic device to: obtain keywords from a user's speech input through the speech input interface, identify a domain related to the obtained keywords based on a comparison between the obtained keywords and the keywords stored in the storage, and control the electronic device to perform speech recognition for the user's speech through an engine based on the identified domain. At least portions of the storage and a learning method of an engine may include artificial intelligence algorithms, and may be performed according to at least one of machine learning, a neural network, and/or a deep learning algorithm.",G10L 15/22; G10L 15/28; G06F 3/16,"SAMSUNG ELECTRONICS CO., LTD.","KWON, Jaesung",10-2018-0036850 29.03.2018 KR,
WO2001035189,PCT/US2000/031006,13.11.2000,WO/2001/035189,17.05.2001,WO,NATURAL LANGUAGE PROCESSING SYSTEM,"A system and method for representing and finding potential answers to natural language questions based on links between words from different parts of speech is provided. A lexicon containing word tokens is provided. Relations between work tokens and associated words are determined based on specified parameters. Based on the relations, word tokens are linked with associated words from parts of speech different than the word tokens. The links can be followed to the associated words. In a preferred embodiment, the method operates by representing word sense frequencies in a computational lexicon, using these frequencies as the basis of processing, and modifying the frequencies based on morphology, parsing, and semantic interpretation.",C09D 175/16; G06F 17/27; G06F 17/30,ANSWERLOGIC,"HAMILTON, Jamie","60/164,817 12.11.1999 US; 60/164,818 12.11.1999 US",
WO2019067557,PCT/US2018/052880,26.09.2018,WO/2019/067557,04.04.2019,WO,MORPHOMETRIC GENOTYPING OF CELLS IN LIQUID BIOPSY USING OPTICAL TOMOGRAPHY,"A classification training method for training classifiers adapted to identify specific mutations associated with different cancer including identifying driver mutations. First cells from mutation cell lines derived from conditions having the number of driver mutations are acquired and 3D image feature data from the number of first cells is identified. 3D cell imaging data from the number of first cells and from other malignant cells is generated, where cell imaging data includes a number of first individual cell images. A second set of 3D cell imaging data is generated from a set of normal cells where the number of driver mutations are expected to occur, where the second set of cell imaging data includes second individual cell images. Supervised learning is conducted based on cell line status as ground truth to generate a classifier.",G01N 33/487; G01N 15/14; G01N 23/046; G06T 7/60,"VISIONGATE, INC.","MEYER, Michael G.; SUSSMAN, Daniel J.; KATDARE, Rahul; KELBAUSKAS, Laimonis; NELSON, Alan C.; MASTRANGELO, Randall","62/563,542 26.09.2017 US",
WO2003019141,PCT/US2002/026861,23.08.2002,WO/2003/019141,06.03.2003,WO,"ANALYSIS OF CIRCULATING TUMOR CELLS, FRAGMENTS, AND DEBRIS","The methods and reagents described in this invention are used to analyze circulating tumor cells, clusters, fragments, and debris. Analysis is performed with a number of platforms, including flow cytometry and the CellSpotter® fluorescent microscopy imaging system. Analyzing damaged cells has shown to be important. However, there are two sources of damage: in vivo and in vitro. Damage in vivo occurs by apoptosis, necrosis, or immune response. Damage in vitro occurs during sample acquisition, handling, transport, processing, or analysis. It is therefore desirable to confine, reduce, eliminate, or at least qualify in vitro damage to prevent it from interfering in analysis. Described herein are methods to diagnose, monitor, and screen disease based on circulating rare cells, including malignancy as determined by CTC, clusters, fragments, and debris. Also provided are kits for assaying biological specimens using these methods.",A01N 1/02; G01N 33/543; G01N 33/569; G01N 33/574,"IMMUNIVEST CORPORATION; RAO, Galla, Chandra; LARSON, Christopher; REPOLLET, Madeline; RUTNER, Herman; TERSTAPPEN, Leon; O'HARA, Shawn, Mark; GROSS, Steven","RAO, Galla, Chandra; LARSON, Christopher; REPOLLET, Madeline; RUTNER, Herman; TERSTAPPEN, Leon; O'HARA, Shawn, Mark; GROSS, Steven","60/314,151 23.08.2001 US; 60/369,628 03.04.2002 US",CN-02821200.2; EP-2002761478; KR-1020047002572; CA-2457894; IL-160209; AU-2002326741; JP-2003523961
WO2000014728,PCT/US1999/020447,08.09.1999,WO/2000/014728,16.03.2000,WO,NETWORK INTERACTIVE USER INTERFACE USING SPEECH RECOGNITION AND NATURAL LANGUAGE PROCESSING,"A system and method for interacting with networked objects, via a computer using utterances, speech processing and natural language processing. A Data Definition File relates networked objects and a speech processor. The Data Definition File encompasses a memory structure relating the networked objects, including grammar files and a natural language processor. The speech processor searches a first grammar file for a matching phrase for the utterance, and for searching a second grammar file for the matching phrase if the matching phrase is not found in the first grammar file. The system also includes a natural language processor for searching a data base for a matching entry for the matching phrase; and an application interface for performing an action associated with the matching entry if the matching entry is found in the database. The system utilizes context-specific grammars, thereby enhancing speech recognition and natural language processing efficiency. Additionally, the system adaptively and interactively 'learns' words and phrases, and their associated meanings.",G06F 3/16; G06F 17/27; G10L 15/18; G10L 15/26; H04L 29/06,"ONE VOICE TECHNOLOGIES, INC.; WEBER, Dean, C.","WEBER, Dean, C.","09/150,459 09.09.1998 US; 09/166,198 05.10.1998 US",CA-2343150; AU-58130/99; JP-2000569391; CN-99813098.2; EP-1999945549
EP221780144,17206353,11.12.2017,3336714,20.06.2018,EP,LANGUAGE DIALOG SYSTEM WITH ACQUISITION OF REPLYS FROM USER INPUT,"A language storage method according to one aspect of the present invention includes vectorization steps for vectorizing language accumulated in a dialog log database using a word vector created in advance for each word; determination step for determining whether to employ the language that has been vectorized as response data; and a storage step for accumulating the language that has been determined to be employed as the response data in a response database, in which a dimension reduction step for reducing the number of dimensions of the vector of the language vectorized in the vectorization step is included between the vectorization step and the determination step, and in the determination step, it is determined which one of an employed group and an unemployed group the vector of the language whose number of dimensions has been reduced in the dimension reduction step belongs to.",G06F 17/27; G10L 15/22; H04L 12/58,UNIV TOKYO METROPOLITAN; TOYOTA MOTOR CO LTD,YAMAGUCHI TORU; SHIMOKAWARA ERI; HIRATA KAZUKI; TAKATANI TOMOYA,2016242297 14.12.2016 JP,
WO2018151464,PCT/KR2018/001708,08.02.2018,WO/2018/151464,23.08.2018,WO,CODING SYSTEM AND CODING METHOD USING VOICE RECOGNITION,"The present invention relates to a coding system and a coding method using voice recognition; and performs natural language processing including morphological analysis, syntactic analysis, semantic analysis, discourse analysis or a combination thereof by recognising voice commands that are spoken by a user, automatically performs programming by generating and executing a programming code based on the natural language processing, and thereby a user can simply process a coding task using various programming languages in a cloud without using a separate input device.",G06F 8/38; G06F 3/16; G06F 11/36; G10L 15/18,"YOON, Jong Sik; 윤종식","YOON, Jong Sik; 윤종식",10-2017-0019819 14.02.2017 KR,
WO2013164281,PCT/EP2013/058790,26.04.2013,WO/2013/164281,07.11.2013,WO,SYSTEMS AND METHODS FOR PERFORMING CORRELATION ANALYSIS ON CLINICAL OUTCOME AND CHARACTERISTICS OF BIOLOGICAL TISSUE,"Embodiments disclosed herein include methods, systems, and devices for determining a positive or negative correlation between a clinical outcome and one or more features of biological tissue. An exemplary user interface enables a user to select a clinical outcome and one or more aspects of a displayed field-of-view of biological tissue. Exemplary embodiments may automatically perform correlation analysis between the selected clinical outcome and one or more features characteristic of the user-selected aspects of the field-of-view of biological tissue. For example, exemplary embodiments may automatically perform correlation analysis between the selected clinical outcome and one or more features characteristic of one or more biological units in the biological tissue.",G06F 19/26; G06F 19/18; G06K 9/00; G06T 7/00,GENERAL ELECTRIC COMPANY; GE HEALTHCARE LIMITED,"KAMATH, Vidya, Pundalik; MCCULLOCH, Colin, Craig; ROTHNEY, Megan; SANTAMARIA-PANG, Alberto; SARACHAN, Brion, Daryl","13/459,999 30.04.2012 US; 13/459,958 30.04.2012 US; 13/460,081 30.04.2012 US; 13/460,100 30.04.2012 US; 13/460,018 30.04.2012 US",EP-2013721622
WO2013164279,PCT/EP2013/058786,26.04.2013,WO/2013/164279,07.11.2013,WO,SYSTEMS AND METHODS FOR SELECTING AND ANALYZING PARTICLES IN A BIOLOGICAL TISSUE,"Systems and methods are disclosed for jointly presenting and analyzing morphological characteristics and biomarker expression levels of a biological sample. The systems and methods may utilize a morphological selection component to isolate a population of biological particles in a biological sample for exclusion from further processing. In addition, the systems and methods may simultaneously render morphological and statistical representations of the biological sample on a user interface.",G06F 19/26; G06K 9/00,GENERAL ELECTRIC COMPANY; GE HEALTHCARE LIMITED,"KAMATH, Vidya, Pundalik; SANTAMARIA-PANG, Alberto; SARACHAN, Brion, Daryl; ROTHNEY, Megan","13/460,100 30.04.2012 US; 13/459,958 30.04.2012 US; 13/460,081 30.04.2012 US; 13/460,018 30.04.2012 US; 13/459,999 30.04.2012 US",
EP27773060,10780343,16.03.2010,2357646,17.08.2011,EP,"Apparatus, method and program for generating a synthesised voice based on a speaker-adaptive technique.","An objective is to provide a technique for accurately reproducing features of a fundamental frequency of a target-speaker's voice on the basis of only a small amount of learning data. A learning apparatus learns shift amounts from a reference source F0 pattern to a target F0 pattern of a target-speaker's voice. The learning apparatus associates a source F0 pattern of a learning text to a target F0 pattern of the same learning text by associating their peaks and troughs. For each of points on the target F0 pattern, the learning apparatus obtains shift amounts in a time-axis direction and in a frequency-axis direction from a corresponding point on the source F0 pattern in reference to a result of the association, and learns a decision tree using, as an input feature vector, linguistic information obtained by parsing the learning text, and using, as an output feature vector, the calculated shift amounts.",G10L 13/033; G10L 13/02; G10L 21/00; G10L 21/01; G10L 21/013,IBM,TACHIBANA RYUKI; NISHIMURA MASAFUMI,2009129366 28.05.2009 JP; 2010054413 16.03.2010 JP,
WO2019079310,PCT/US2018/056100,16.10.2018,WO/2019/079310,25.04.2019,WO,"SYSTEMS, DEVICES AND METHODS FOR NON-INVASIVE HEMATOLOGICAL MEASUREMENTS","A system for non-invasive hematological measurements includes a platform to receive a body portion of a user and an imaging device to acquire a set of images of a capillary bed in the body portion. For each image, a controller detects one or more capillaries in the body portion of the finger to identify a first set of capillaries by estimating one or more attributes of each capillary (e.g., structural attributes, flow attributes, imaging attributes, or combinations thereof), wherein at least one attribute of each capillary meets a predetermined criterion. The controller also identifies a second set of capillaries from the first set of capillaries such that each capillary of the second set of capillaries is visible in a predetermined number of images of the set of images.",A61B 5/02; A61B 5/145; G06K 9/46; G06T 7/136,"MASSACHUSETTS INSTITUTE OF TECHNOLOGY; UNIVERSIDAD POLITECNICA DE MADRID; CASTRO-GONZALES, Carlos; BUTTERWORTH, Ian; BOURQUARD, Aurelien; SANCHEZ-FERRO, Alvaro; TUCKER-SCHWARTZ, Jason; PABLO-TRINIDAD, Alberto; LEDMESMA-CARBAYO, Maria, J.; VETTENBURG, Tom","CASTRO-GONZALES, Carlos; BUTTERWORTH, Ian; BOURQUARD, Aurelien; SANCHEZ-FERRO, Alvaro; TUCKER-SCHWARTZ, Jason; PABLO-TRINIDAD, Alberto; LEDMESMA-CARBAYO, Maria, J.; VETTENBURG, Tom","62/572,738 16.10.2017 US",
WO2009111133,PCT/US2009/033301,06.02.2009,WO/2009/111133,11.09.2009,WO,SYSTEM AND METHOD OF MORPHOLOGY FEATURE ANALYSIS OF PHYSIOLOGICAL DATA,A system and method of analyzing physiological data morphology includes a first physiological data source. A morphological segment detection module receives first physiological data such as ECG data from the first physiological data source and applies at least one algorithm to identify at least one morphological segment of the first physiological data. A segment feature rating module applies at least one algorithm to the at least one identified morphological segment to identify at least one segment feature to produce rating of the severity of the at least one segment feature.,A61B 5/0452,"GENERAL ELECTRIC COMPANY; XUE, Joel, Q.","XUE, Joel, Q.","12/042,192 04.03.2008 US",GB-1014421.0; CN-200980108373.8; JP-2010549695
EP241924455,18158623,26.02.2018,3479763,08.05.2019,EP,SYSTEM AND METHOD FOR PHOTOPLETHYSMOGRAM (PPG) SIGNAL QUALITY ASSESSMENT,"A system and method for PPG signal quality assessment is provided. The method includes obtaining a PPG signal captured using a testing device in real-time. The PPG signal is segmented into a first plurality of PPG signal samples such that length of each of the first plurality of PPG signal samples more than a threshold length. A signal sufficiency check (SSC) is performed for each first PPG signal sample of the first plurality of PPG signal samples to obtain at least a first set of PPG signal samples complying with the SSC. A set of features is extracted from the first set of PPG signal samples. Based on the set of features, each of the set of PPG signal samples is identified as one of a noisy signal sample and a clean signal sample using a plurality of Random Forest (RF) models created during the training phase.",A61B 5/024; A61B 5/00; A61B 5/145,TATA CONSULTANCY SERVICES LTD,ALAM SHAHNAWAZ; DATTA SHREYASI; CHOUDHURY ANIRBAN DUTTA; PAL ARPAN,201721039519 06.11.2017 IN,
WO1998000794,PCT/US1997/011029,25.06.1997,WO/1998/000794,08.01.1998,WO,IDENTIFICATION OF WORDS IN JAPANESE TEXT BY A COMPUTER SYSTEM,"A word breaking facility operates to identify words within a Japanese text string. The word breaking facility performs morphological processing to identify postfix bound morphemes and prefix bound morphemes. The word breaking facility also performs opheme matching to identify likely stem characters. A scoring heuristic is applied to determine an optimal analysis that includes a postfix analysis, a stem analysis, and a prefix analysis. The morphological analyses are stored in an efficient compressed format to minimize the amount of memory they occupy and maximize the analysis speed. The morphological analyses of postfixes, stems, and prefixes are performed in a right-to-left fashion. The word breaking facility may be used in applications that demand identity of selection granularity, autosummarization applications, content indexing applications, and natural language processing applications.",G06F 17/27; G06F 17/28,MICROSOFT CORPORATION,"HALSTEAD, Patrick, H., Jr.; SUZUKI, Hisami","08/672,638 28.06.1996 US",CN-97195935.8; EP-1997931394
EP232832039,18170121,30.04.2018,3399470,07.11.2018,EP,"INTEREST DETERMINATION SYSTEM, INTEREST DETERMINATION METHOD, AND STORAGE MEDIUM","An interest determination system (1) includes a data acquisition unit configured to acquire a first data group indicating a feature of each word contained in user's dialog information; a first learning unit (9) configured to learn by using a first input and output values, the first input value being set to a data group that associates the first data group with a second data group indicating a feature of a predetermined word, the first output value being set to information indicating whether there is a user's interest; and a determination unit (6) configured to, when a data group that associates a third data group indicating a feature of a word to be determined with the first data group has been input to the first learning unit (9), determine whether there is a user's interest in the word to be determined, based on an output value output from the first learning unit (9).",G06N 5/00; G06F 17/30,TOYOTA MOTOR CO LTD,INABA MICHIMASA; NAWATE YUYA; TAKATANI TOMOYA,2017091246 01.05.2017 JP,
EP212499869,17183949,31.07.2017,3282446,14.02.2018,EP,"DIALOGUE ACT ESTIMATION METHOD, DIALOGUE ACT ESTIMATION APPARATUS, AND MEDIUM","A dialogue act estimation method includes acquiring learning data including a first sentence to be estimated in the form of text data of a first uttered sentence uttered at a first time point, a second sentence which is text data of a second uttered sentence uttered, at a time point before the first time point, successively after the first uttered sentence, act information indicating an act associated to the first sentence, property information indicating a property information associated to the first sentence, and dialogue act information indicating a dialogue act in the form of a combination of an act and a property associated to the first sentence, making a particular model learn three or more tasks at the same time using the learning data, and storing a result of the learning as learning result information in a memory.",G10L 15/18; G06F 17/27; G06N 3/02; G10L 17/04,PANASONIC IP MAN CO LTD,USHIO TAKASHI; SHI HONGJIE; ENDO MITSURU; YAMAGAMI KATSUYOSHI,2017071334 31.03.2017 JP; 201662372443 09.08.2016 US,
EP32522460,11171884,29.06.2011,2407893,18.01.2012,EP,"Information processing device, information processing method, and program for string analysis","There is provided a method including inputting a plurality of symbol strings and attribute information desired to be extracted from each symbol string; selecting a plurality of functions from a predetermined function group including a function for converting a symbol string into a numerical value, and generating a plurality of feature quantity functions for outputting a feature quantity from the symbol string by combining the plurality of functions; inputting each symbol string to each feature quantity function, and calculating a feature quantity corresponding to each symbol string; executing machine learning using the attribute information corresponding to each symbol string and the feature quantity corresponding to each symbol string, and generating an estimation function for estimating the attribute information from the feature quantity; and outputting the feature quantity functions and the estimation function.",G06F 17/27; G06F 17/10; G06F 17/30; G06F 40/00; G06K 9/62,SONY CORP,KOBAYASHI YOSHIYUKI,2010159598 14.07.2010 JP,
WO2007026365,PCT/IL2006/001017,31.08.2006,WO/2007/026365,08.03.2007,WO,DECISION-SUPPORT EXPERT SYSTEM AND METHODS FOR REAL-TIME EXPLOITATION OF DOCUMENTS IN NON-ENGLISH LANGUAGES,"A method for real-time exploitation of documents in non-English languages includes processing an input document in into a processed input document, extracting ontology elements from the processed input document to obtain a document digest (DD), statistically scoring each DD to obtain a DD with category scores, refining the DD and the category scores to obtain a summary of each document in the form of a refined DD with refined category scores. The summary allows a user to estimate in real-time if the input document warrants added attention.",G06F 17/00,"INTUVIEW lTD.; BAR, Shmuel","BAR, Shmuel","60/712,442 31.08.2005 US",US-11991002; IL-189786; DE-null; EP-2006780453
