Time:,20.04.2020 23:16:00,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
WO2019018548,PCT/US2018/042725,18.07.2018,WO/2019/018548,24.01.2019,WO,"NEURAL NETWORK PROCESSING METHOD, APPARATUS, DEVICE AND COMPUTER READABLE STORAGE MEDIA","A method, an apparatus, a device and a computer readable storage media for neural network processing are disclosed. The method includes constructing a training function having a constraint for a neural network; and solving a constrained optimization based on the training function to obtain connection weights of the neural network. The neural network processing method, apparatus, device and computer readable storage media of the embodiments of the present disclosure model a problem of solving connection weights of a neural network from the perspective of an optimization problem, and can effectively find a solution for the problem of solving the connection weights of the neural network, thus being able to improve the speed of training of the neural network.",G06F 17/27; G06F 17/28; G06N 3/02; G06N 3/08,ALIBABA GROUP HOLDING LIMITED,"LENG, Cong; LI, Hao; DOU, Zesheng; ZHU, Shenghuo; JIN, Rong",201710592048.X 19.07.2017 CN,
WO2019046602,PCT/US2018/048892,30.08.2018,WO/2019/046602,07.03.2019,WO,ARTIFICIAL INTELLIGENCE AND/OR VIRTUAL REALITY FOR ACTIVITY OPTIMIZATION/PERSONALIZATION,Optimizing and/or personalizing activities to a user through artificial intelligence and/or virtual reality.,A61B 5/00; A61B 5/04; A61B 5/05,"P TECH, LLC","BONUTTI, Peter M.; BEYERS, Justin E.; BIERMAN, Tonya M.","62/552,091 30.08.2017 US; 62/552,096 30.08.2017 US",
WO2019099978,PCT/US2018/061761,19.11.2018,WO/2019/099978,23.05.2019,WO,DEEP COGNITIVE NEURAL NETWORK (DCNN),"Embodiments of the present systems and methods may provide a more efficient and low-powered cognitive computational platform utilizing a deep cognitive neural network (DCNN), incorporating an architecture that integrates convolutional feedforward and recurrent networks, and replaces multi- layer perceptron (MLP) based sigmoidal neural structures with a queuing theory-driven design. For example, in an embodiment, a circuit may comprise a plurality of layers of neural network circuitry, each layer comprising a plurality of neuron circuits, each neuron comprising a plurality of computational circuits, and each neuron connected to a plurality of other neurons in the same layer by synapse circuitry, wherein the plurality of layers of neural network circuitry are adapted to process symbolic and conceptual information.",G06N 3/04; G06N 3/06; G06N 3/08,"HOWARD, Newton","HOWARD, Newton; ADEEL, Ahsan; GOGATE, Mandar; HUSSAIN, Amir","62/588,210 17.11.2017 US; 16/194,721 19.11.2018 US",
EP14544766,04106715,20.12.2004,1672569,21.06.2006,EP,A method of performing a quantum algorithm for simulating a genetic algorithm,"In the present method of performing a quantum algorithm the superposition, entanglement and interference operators are determined for performing selection, crossover and mutation operations according to a genetic algorithm. Moreover, entanglement vectors generated by the entanglement operator of the quantum algorithm may be processed by a wise controller implementing a genetic algorithm, before being input to the interference operator.  This algorithm may be easily implemented with a hardware quantum gate or with a software computer program running on a computer. Moreover, it can be used in a method for controlling a process and a relative control device of a process which is more robust, requires very little initial information about dynamic behavior of control objects in design process of intelligent control system, or random noise insensitive (invariant) in measurement system and in control feedback loop.",G06N 99/00,ST MICROELECTRONICS SRL; YAMAHA MOTOR CO LTD,AMATO PAOLO; PORTO DOMENICO MASSIMILIANO; BRANCIFORTE MARCO; CALABRO ANTONINO; ULYANOV SERGEI VIKTOROVITCH; TAKAHASHI KAZUKI; PANFILOV SERGEY ALEXANDROVICH; LITVINTSEVA LIUDMILA VASILIEVN; ULYANOV ILYA SERGEEVITCH,04106715 20.12.2004 EP,
WO2018231187,PCT/US2017/036967,12.06.2017,WO/2018/231187,20.12.2018,WO,CONTEXT AWARE CHAT HISTORY ASSISTANCE USING MACHINE-LEARNED MODELS,"The present disclosure provides systems and methods that leverage machine learning to implement context determination and/or text extraction in computing device applications. Particular embodiments can include and use a machine-learned text extraction model that has been trained to receive one or more messages containing text and determine one or more portions of extracted text from the one or more messages as well as a corresponding user context assigned to each of the one or more portions of extracted text. In addition, or alternatively, particular embodiments can include and use a machine-learned context determination model that has been trained to receive one or more portions of device data from one or more input sources available at the mobile computing device and determine a current user context indicative of one or more activities in which a user of the mobile computing device is currently engaged.",G06F 17/30; G06N 3/04; H04L 12/58,GOOGLE LLC,"MILLIUS, Sebastian; FEUZ, Sandro",,US-15758363; EP-2017731987; CN-201780089569.1
WO2015054240,PCT/US2014/059480,07.10.2014,WO/2015/054240,16.04.2015,WO,"COMPUTER IMPLEMENTED METHOD, COMPUTER SYSTEM AND SOFTWARE FOR REDUCING ERRORS ASSOCIATED WITH A SITUATED INTERACTION","A computer implemented method and computer system for reducing errors associated with a situated interaction performed by at least two agents of a sociotechnical team and for augmenting situation awareness of the at least two agents. Also, a non-transitory computer- readable storage medium used to store instructions relating to the computer method and the computer system. The situated interaction can be surgery and the at least two agents can be members of a surgical team.",G06F 17/28,"PRESIDENT AND FELLOWS OF HARVARD COLLEGE; VETERANS AFFAIRS, THE UNITED STATES GOVERNMENT AS REPRESENTED BY THE DEPARTMENT OF","ZENATI, Marco; MARON, Jason","61/887,559 07.10.2013 US",EP-2014852109
WO2018053835,PCT/CN2016/100099,26.09.2016,WO/2018/053835,29.03.2018,WO,METHOD AND APPARATUS FOR REDUCING PARAMETER DENSITY OF DEEP NEURAL NETWORK (DNN),An apparatus and method are described for reducing the parameter density of a deep neural network (DNN). A layer-wise pruning module to prune a specified set of parameters from each layer of a reference dense neural network model to generate a second neural network model having a relatively higher sparsity rate than the reference neural network model; a retraining module to retrain the second neural network model in accordance with a set of training data to generate a retrained second neural network model; and the retraining module to output the retrained second neural network model as a final neural network model if a target sparsity rate has been reached or to provide the retrained second neural network model to the layer-wise pruning model for additional pruning if the target sparsity rate has not been reached.,G06N 3/02,"INTEL CORPORATION; YAO, Anbang; GUO, Yiwen; XU, Lin; LI, Yan; CHEN, Yurong","YAO, Anbang; GUO, Yiwen; XU, Lin; LI, Yan; CHEN, Yurong",,
EP289840924,18192840,06.09.2018,3620319,11.03.2020,EP,METHOD FOR OPERATING A VIRTUAL ASSISTANT FOR A MOTOR VEHICLE AND CORRESPONDING BACKEND SYSTEM,"The invention is concerned with a method for operating a virtual assistant (13) for a motor vehicle (12). An avatar interface (14) of the virtual assistant (13) is presented to a user (15) in the motor vehicle (12) and a predefined set of accessible elements (25) is provided to be selected by the user (15), wherein the accessible elements (25) comprise operating functions and/or information data. The method is characterized in that at least one user statement (26) of the user (15) is received over the avatar interface (14); a question-answering logic (28) is operated in the virtual assistant (13) for determining at least one of the accessible elements (25) that the user (15) requests by the at least one user statement (26); and the at least one identified accessible element (25) is made available to the user (15).",B60K 37/06; G06N 3/00,AUDI AG,THURIMELLA ANIL,18192840 06.09.2018 EP,
WO2018213399,PCT/US2018/032902,16.05.2018,WO/2018/213399,22.11.2018,WO,INTEGRATED CIRCUIT DESIGNS FOR RESERVOIR COMPUTING AND MACHINE LEARNING,"An integrated circuit device for reservoir computing can include a weighted input layer, an unweighted, asynchronous, internal recurrent neural network made up of nodes having binary weighting, and a weighted output layer. Weighting of output signals can be performed using predetermined weighted sums stored in memory. Application specific integrated circuit (ASIC) embodiments may include programmable nodes. Characteristics of the reservoir of the device can be tunable to perform rapid processing and pattern recognition of signals at relatively large rates.",G06N 3/04; G06N 3/063; G11C 7/00; H03K 21/00,"UNIVERSITY OF MARYLAND, COLLEGE PARK","LATHROP, Daniel; SHANI, Itamar; MEGSON, Peter; RESTELLI, Alessandro; MAUTINO, Anthony Robert","62/662,119 24.04.2018 US; 62/506,951 16.05.2017 US; 62/555,511 07.09.2017 US",
WO2020047314,PCT/US2019/048903,29.08.2019,WO/2020/047314,05.03.2020,WO,SECURE EXPLORATION FOR REINFORCEMENT LEARNING,"A secured exploration agent for reinforcement learning (RL) is provided. Securitizing an exploration agent includes training the exploration agent to avoid dead-end states and dead-end trajectories. During training, the exploration agent ""learns"" to identify and avoid dead-end states of a Markov Decision Process (MDP). The secured exploration agent is utilized to safely and efficiently explore the environment, while significantly reducing the training time, as well as the cost and safety concerns associated with conventional RL. The secured exploration agent is employed to guide the behavior of a corresponding exploitation agent. During training, a policy of the exploration agent is iteratively updated to reflect an estimated probability that a state is a dead-end state. The probability, via the exploration policy, that the exploration agent chooses an action that results in a transition to a dead-end state is reduced to reflect the estimated probability that the state is a dead-end state.",G06N 3/08; G06N 3/00; G06N 7/00,"MICROSOFT TECHNOLOGY LICENSING, LLC","VAN SEIJEN, Harm Hendrik; FATEMI BOOSHEHRI, Seyed Mehdi","62/725,981 31.08.2018 US; 16/554,525 28.08.2019 US",
WO2016038516,PCT/IB2015/056719,03.09.2015,WO/2016/038516,17.03.2016,WO,MOTOR TASK ANALYSIS SYSTEM AND METHOD,"Video processing for motor task analysis is described. In various examples, a video of a person carrying out a motor task, such as placing the forefinger on the nose, is input to a trained machine learning system to classify the motor task into one of a plurality of classes. In an example, motion descriptors such as optical flow are computed from pairs of frames of the video and the motion descriptors are input to the machine learning system. The motor task analysis may be used to assess or evaluate neurological conditions such as multiple sclerosis and/or Parkinson's.",G06F 19/00,NOVARTIS AG,"KONTSCHIEDER, Peter; ZIKIC, Darko; CRIMINSI, Antonio; DORN, Jonas; DAHLKE, Frank Kurt","62/048,132 09.09.2014 US",AU-2015313891; IL-250855; US-15508618; EP-2015763984; CA-2960584; JP-2017532225
WO2018080813,PCT/US2017/056702,16.10.2017,WO/2018/080813,03.05.2018,WO,DEVICE/SERVER DEPLOYMENT OF NEURAL NETWORK DATA ENTRY SYSTEM,"An electronic device is described which has at least one input interface to receive at least one item of a sequence of items. The electronic device is able to communicate with a server, the server storing a neural network and a process which generates item embeddings of the neural network. The electronic device has a memory storing a copy of the neural network and a plurality of item embeddings of the neural network. In the case when there is unavailability at the electronic device of a corresponding item embedding corresponding to the received at least one item, the electronic device triggers transfer of the corresponding item embedding from the server to the electronic device. A processor at the electronic device predicts at least one candidate next item in the sequence by processing the corresponding item embedding with the copy of the neural network and the plurality of item embeddings.",G06F 17/27; G06N 3/02,"MICROSOFT TECHNOLOGY LICENSING, LLC","WILLSON, Matthew James; FISCATO, Marco; ISO-SIPILÄ, Juha; ORR, Douglas Alexander Harper","15/332,907 24.10.2016 US",CN-201780065887.4; EP-2017797481
EP278290495,18174918,29.05.2018,3576019,04.12.2019,EP,ARTIFICIAL NEURAL NETWORKS,,G06N 3/04,NOKIA TECHNOLOGIES OY,ISOPOUSSU ANTON,18174918 29.05.2018 EP,
WO2013181637,PCT/US2013/043783,31.05.2013,WO/2013/181637,05.12.2013,WO,NEURAL NETWORK LEARNING AND COLLABORATION APPARATUS AND METHODS,"Apparatus and methods for learning and training in neural network-based devices. In one implementation, the devices each comprise multiple spiking neurons, configured to process sensory input In one approach, alternate heterosynaptic plasticity mechanisms are used to enhance learning and field diversity within the devices. The selection of alternate plasticity rules is based on recent post-synaptic activity of neighboring neurons. Apparatus and methods for simplifying training of the devices are also disclosed, including a computer- based application. A data representation of the neural network may be imaged and transferred to another computational environment, effectively copying the brain. Techniques and architectures for achieve this training, storing, and distributing these data representations are also disclosed.",G06N 3/04,BRAIN CORPORATION,"BUIBAS, Marius; IZHIKEVICH, Eugene, M.; SZATMARY, Botond; POLONICHKO, Vadim","61/654,738 01.06.2012 US; 13/830,398 14.03.2013 US",
WO2019197710,PCT/FI2019/050212,13.03.2019,WO/2019/197710,17.10.2019,WO,CONTENT-SPECIFIC NEURAL NETWORK DISTRIBUTION,"At least one memory and a computer program code are configured, with at least one processor, to cause an apparatus to receive media content for streaming to a user device; to train a neural network to be overfitted (308) to at least a first portion (302) of the media content; and to send the trained neural network and the first portion of the media content to the user equipment. In addition, at least one memory and a computer program code are configured, with at least one processor, to cause another apparatus to receive at least a first portion of media content (302) and a neural network trained to be overfitted (308) to the first portion of the media content; and to process the first portion of the media content using the overfitted neural network.",H04N 21/262; G06N 3/08; G06T 9/00; H04N 19/85; G06N 20/00,NOKIA TECHNOLOGIES OY,"CRICRI, Francesco; TUPALA, Miika; AKSU, Emre; NI, Xingyang; AYTEKIN, Caglar","15/948,304 09.04.2018 US",
WO2001045408,PCT/EP2000/012263,05.12.2000,WO/2001/045408,21.06.2001,WO,METHOD AND APPARATUS FOR RECOMMENDING TELEVISION PROGRAMMING USING DECISION TREES,"A method and apparatus are disclosed for recommending television programming using decision trees. Inductive principles are utilized to identify a set of recommended programs that may be of interest to a particular viewer, based on past viewing behavior. A user's viewing history (130) is monitored and the shows that are actually watched by a user (positive examples) and the shows that are not watched by the user (negative examples) are analyzed. For each positive and negative program example (i.e., programs watched and not watched), a number of program attributes are classified in the user profile. The various attributes are then positioned in a hierarchical decision tree (200) based on a ranking of the entropy of each attribute. Each node and sub-node in the decision tree corresponds to a given attribute from the user profile. Each leaf node in the decision tree corresponds to either a positive or negative recommendation for a program mounted at the corresponding leaf node. The decision tree is (200) built using a decision tree process (300) that implements a 'top-down divide and conquer' approach. The decision tree can thereafter be applied to an electronic program guide (140) to make program recommendations.",H04H 20/00; H04N 17/00; H04N 21/258; H04N 21/442; H04N 21/45; H04N 21/454; H04N 21/466; H04N 7/025; H04N 7/03; H04N 7/035; H04N 7/16,KONINKLIJKE PHILIPS ELECTRONICS N.V.,"GUTTA, Srinivas","09/466,406 17.12.1999 US",CN-00806336.2; EP-2000990655; IN-IN/PCT/2001/1160/CHE; JP-2001546167; KR-1020017010466
WO2017205924,PCT/AU2017/050526,01.06.2017,WO/2017/205924,07.12.2017,WO,AN ADAPTIVE INCENTIVISED EDUCATION PLATFORM,"There is provided an adaptive incentivise education platform that provides educational content to a user via their mobile device. Usage information relating to how, when and what the user users is collected and analysed by machine learning to establish user preference patterns, which are used to update the user profile, and to predict what content would be most likely to be engaged by the user to achieve predetermined outcomes. The content is then selected and sent to the user.",G06Q 50/20; G09B 5/00; G09B 7/00; G06F 15/18,"HOLZHEIMER, Lyndon Robert; HUFF, Stephen Alan; SICKLING, Paul David","HOLZHEIMER, Lyndon Robert; HUFF, Stephen Alan; SICKLING, Paul David","62/344,380 01.06.2016 US",
WO2020061489,PCT/US2019/052213,20.09.2019,WO/2020/061489,26.03.2020,WO,TRAINING NEURAL NETWORKS FOR VEHICLE RE-IDENTIFICATION,"In various examples, a neural network may be trained for use in vehicle re-identification tasks – e.g., matching appearances and classifications of vehicles across frames – in a camera network. The neural network may be trained to learn an embedding space such that embeddings corresponding to vehicles of the same identify are projected closer to one another within the embedding space, as compared to vehicles representing different identities. To accurately and efficiently learn the embedding space, the neural network may be trained using a contrastive loss function or a triplet loss function. In addition, to further improve accuracy and efficiency, a sampling technique – referred to herein as batch sample – may be used to identify embeddings, during training, that are most meaningful for updating parameters of the neural network.",G06K 9/00; G06K 9/62,NVIDIA CORPORATION,"RATNESH KUMAR, Fnu; AGHDASI, Farzin; SRIRAM, Parthasarathy; WEILL, Edwin","62/734,199 20.09.2018 US; 16/577,716 20.09.2019 US",
WO2018195986,PCT/CN2017/082584,28.04.2017,WO/2018/195986,01.11.2018,WO,CALIBRATION OF LASER SENSORS,"A method for calibrating laser sensors carried by a mobile platform, includes determining an overlapping region of point cloud data generated by laser sensors, comparing surface features of the point clouds within the overlapping region, and generating calibration rules based thereon. A method for automatically detecting a disturbance to an emitter/detector unit carried by a mobile platform, comprising: transforming first and second point cloud information into a first and a second point cloud in a reference system associated with the mobile platform, the first and a second point cloud information obtained from the emitter/detector unit at a first and a second point in time; determining an overlapping region between the first and second point clouds; comparing surface attributes of the first and second point clouds in the overlapping region; detecting a disturbance to the emitter/detector unit based at least in part on comparing the surface attributes.",G06T 7/00; G06T 3/00; G01S 17/02,"SZ DJI TECHNOLOGY CO., LTD.","WU, Kanzhi; MA, Lu",,CN-201780090131.5; EP-2017907356
WO2019160975,PCT/US2019/017876,13.02.2019,WO/2019/160975,22.08.2019,WO,CONDITIONAL LOSS FUNCTION MODIFICATION IN A NEURAL NETWORK,"Method, electronic device, and computer readable medium embodiments are disclosed. In one embodiment, a method includes training a neural network using a first image dataset and a first truth dataset (720, 820), then using the trained neural network to analyze a second image dataset (722, 822). The training includes modifying a loss function of the neural network (708, 810) to forego penalizing the neural network when a feature is predicted with higher than a first confidence level by the neural network, and the first truth dataset has no feature corresponding to the predicted feature.",G06N 3/08; G06N 3/04,"SLINGSHOT AEROSPACE, INC.","GODWIN IV, David Stuart; ROMO, Spencer Ryan; HERNANDEZ, Carrie Inez; ASHMAN, Thomas Scott; STRICKLAN, Melanie","62/630,097 13.02.2018 US; 62/640,404 08.03.2018 US",
WO2017184274,PCT/US2017/022561,15.03.2017,WO/2017/184274,26.10.2017,WO,SYSTEM AND METHOD FOR DETERMINING AND MODELING USER EXPRESSION WITHIN A HEAD MOUNTED DISPLAY,A system and method for determining user expression within a head mounted display is provided. The system utilizes electrical signals generated from facial muscle engagement to determine user facial expression. The electrical signals generated by muscle engagement are detected by one or more sensors secured within a head mounted display and subsequently processed to determine the individual or grouped facial muscles engaged during a user facial movement. The system may implement vector-based techniques to analyze and select a facial expression model from a database corresponding to an expression displayed by a user within the head mounted display. The selected facial expression model may be outputted to a facial modeling system to establish a method for modeling user expressions formed within a head mounted display.,G06F 3/01; G02B 27/01; G06K 9/00,"ALPHA COMPUTING, INC.","MILLER, Charles, Robert","62/372,909 10.08.2016 US; 62/324,169 18.04.2016 US",
EP232545777,18163752,23.03.2018,3396604,31.10.2018,EP,ACCELERATED DECISION TREES ON DATA CENTER CLUSTERS,"In an example, an apparatus comprises a plurality of execution units and logic, at least partially including hardware logic, to implement training of a deep tree application at a data center. Other embodiments are also disclosed and claimed.",G06N 5/00; G06N 99/00,INTEL CORP,BLEIWEISS AMIT; FAIVISHEVSKY LEV; SCHWARTZ TOMER; FAIS YANIV; SUBAG JACOB,201715499899 28.04.2017 US,
WO2004046998,PCT/US2003/036857,19.11.2003,WO/2004/046998,03.06.2004,WO,EPISTEMIC ENGINE,"An epistemic engine system and methods are provided, which accept biological data from experiments or other sources, and automatically produce a model, such as a genomic and protein interaction network, which attempts to explain the operation of a biological system. The system and methods identify interrelationships among components of a biological system, consistent with the biological data and other life science knowledge. In preferred embodiments, evolutionary algorithms are used, in combination with information from a life science knowledge base and experimental data, to generate models that may identify these interrelationships. The output of an epistemic engine permits scientists to better understand biological systems, to propose hypotheses, to build more complete models, and to propose new experiments to test the validity of their hypotheses.",G06F 15/18; G06F 17/00; G06F 19/12; G06G 7/48; G06G 7/58; G06N 3/00; G06N 3/12; G06N 5/02,"GENSTRUCT, INC.","CHANDRA, Navin, D.; ELLISTON, Keith, O.; KIGHTLEY, David, A.","60/427,755 20.11.2002 US; 60/504,746 19.09.2003 US",JP-null
WO2017189758,PCT/US2017/029689,26.04.2017,WO/2017/189758,02.11.2017,WO,SYSTEM AND METHODS FOR MEDICAL IMAGE ANALYSIS AND REPORTING,"The present invention relates generally to a system and methods for medical image analysis and reporting. Specifically, certain preferred embodiments relate to a system that is configurable to receive a variety of inputs such that a user may choose the images, information, data, or other content reviewed by the user, the information that will result from that review and be inputted into the system, and the type of report that may be generated. In certain embodiments, the system facilitates matching the inputs to terms of a set of structured data elements to produce one or more templates that a user may select. An identifier including at least one term from the selected template may be assigned to the image. The system may then access an identified image database and process images with the identifier to produce a machine learning model, which can then be used to train a machine learning algorithm.",A61B 3/14; A61B 3/113; A61B 5/05,ASCEND HIT LLC,"ROBERGE, James; SOBLE, Jeffrey; WOLFER, James","62/327,743 26.04.2016 US; 62/341,698 26.05.2016 US",EP-2017790368
WO2020046066,PCT/KR2019/011197,30.08.2019,WO/2020/046066,05.03.2020,WO,METHOD FOR TRAINING CONVOLUTIONAL NEURAL NETWORK TO RECONSTRUCT AN IMAGE AND SYSTEM FOR DEPTH MAP GENERATION FROM AN IMAGE,"A method for training a convolutional neural network to reconstruct an image. The method includes forming a common loss function basing on the left and right images, reconstructed left and right images, disparity maps, reconstructed disparity maps for the left and right images and the auxiliary images and training the neural network based on the formed loss function.",G06T 7/593; G06N 3/08,"SAMSUNG ELECTRONICS CO., LTD.","SHCHERBININ, Andrey Yurievich; ANISIMOVSKIY, Valery Valerievich; TURKO, Sergey Alexandrovich",2018131290 30.08.2018 RU,
WO2018081134,PCT/US2017/058103,24.10.2017,WO/2018/081134,03.05.2018,WO,COGNITIVE PLATFORM CONFIGURED AS A BIOMARKER OR OTHER TYPE OF MARKER,"Example systems, methods, and apparatus are provided for using data collected from the responses of an individual with the computerized tasks of a cognitive platform to derive performance metrics as an indicator of cognitive abilities, and applying predictive models to generate an indication of neurodegenerative condition. The example systems, methods, and apparatus also can be configured to adapt the computerized tasks to enhance the individual's cognitive abilities, and for using data collected from the responses of an individual with the adapted computerized tasks to derive performance metrics and applying predictive models to generate the indication of neurodegenerative condition.",A61B 5/16; A61B 5/00; G09B 5/00,"AKILI INTERACTIVE LABS, INC.","BOWER, Jeffrey; ALAILIMA, Titiimaea","62/412,215 24.10.2016 US",CA-3041648; JP-2019521747; EP-2017865415; AU-2017347975
WO2016139576,PCT/IB2016/051125,01.03.2016,WO/2016/139576,09.09.2016,WO,BRAIN ACTIVITY MEASUREMENT AND FEEDBACK SYSTEM,"A head set (2) comprises a brain electrical activity (EEG) sensing device (3) comprising EEG sensors (22) configured to be mounted on a head of a wearer so as to position the EEG sensors (22) at selected positions of interest over the wearers scalp, the EEG sensing device comprising a sensor support (4) and a flexible circuit (6) assembled to the sensor support. The sensor support and flexible circuit comprise a central stem (4a, 6a) configured to extend along a center plane of the top of the head in a direction from a nose to a centre of the back of a wearers head, a front lateral branch (4b, 6b) configured to extend across a front portion of a wearer's head extending laterally from the central stem, a center lateral branch (4c, 6c) configured to extend across a top portion of a wearer's head essentially between the wearer's ears, and a rear lateral branch (4d, 6d) configured to extend across a back portion of a wearer's head. The sensor support (4) comprises a base wall (401) and side walls (402) extending along edges of the base wall to form an essentially flat ""U"" shaped channel (403) in which the flexible circuit (6) is inserted and the base wall comprise EEG sensor orifices (404) to allow access to the EEG sensor contacts or electrodes on the flexible circuit.",A61B 5/0478; A61B 5/00; A61B 5/01; A61B 5/04; A61B 5/0402; A61B 5/0482; A61B 5/0488; A61B 5/0496; A61B 5/053; A61B 5/11; G02B 27/01; G06F 3/01,MINDMAZE SA,"TADI, Tej; GARIPELLI, Gangadhar; PEREZ MARCOS, Daniel; BOURDAUD, Nicolas; CHAVEZ CASTANEDA, Gerardo de Jesus; BOLOMEY, Leandre",15157206.2 02.03.2015 EP,EP-2016710815; US-15555561
WO2019060283,PCT/US2018/051461,18.09.2018,WO/2019/060283,28.03.2019,WO,PERSONALIZED NEURAL NETWORK FOR EYE TRACKING,"Disclosed herein is a wearable display system for capturing retraining eye images of an eye of a user for retraining a neural network for eye tracking. The system captures retraining eye images using an image capture device when user interface (UI) events occur with respect to UI devices displayed at display locations of a display. The system can generate a retraining set comprising the retraining eye images and eye poses of the eye of the user in the retraining eye images (e.g., related to the display locations of the UI devices) and obtain a retrained neural network that is retrained using the retraining set.",G06K 9/66; G06K 9/62; G06K 9/46; H04N 13/383; G02B 27/01; G06F 3/01,"MAGIC LEAP, INC.","KAEHLER, Adrian; LEE, Douglas; BADRINARAYANAN, Vijay","62/560,898 20.09.2017 US",IL-272289
WO2017070148,PCT/US2016/057605,19.10.2016,WO/2017/070148,27.04.2017,WO,ON-SCREEN OPTICAL FINGERPRINT CAPTURE FOR USER AUTHENTICATION,"Example methods, systems, computer-readable media, and apparatuses for on screen optical fingerprint capture for user authentication are presented. These allow for the authentication of a fingerprint where the fingerprint image is propagated in a glass layer before being captured by a camera. In some examples, such propagation can result in multiple fingerprint images resulting from total internal reflection within the glass layer. Feature information can then be determined from the captured image of the fingerprint, which can include multiple fingerprint images. The amount of feature information can then be reduced. A histogram associated with the captured image based on the reduced number of features can be generated, and a user can be authenticated based on the histogram.",G06K 9/00,QUALCOMM INCORPORATED,"SEO, Hae-Jong; WYRWAS, John","62/243,618 19.10.2015 US; 62/243,517 19.10.2015 US; 15/295,936 17.10.2016 US; 15/297,088 18.10.2016 US",EP-2016791723
WO2017044214,PCT/US2016/045618,04.08.2016,WO/2017/044214,16.03.2017,WO,DISTRIBUTED NEURAL NETWORKS FOR SCALABLE REAL-TIME ANALYTICS,"Techniques related to implementing distributed neural networks for data analytics are discussed. Such techniques may include generating sensor data at a device including a sensor, implementing one or more lower level convolutional neural network layers at the device, optionally implementing one or more additional lower level convolutional neural network layers at another device such as a gateway, and generating a neural network output label at a computing resource such as a cloud computing resource based on optionally implementing one or more additional lower level convolutional neural network layers and at least implementing a fully connected portion of the neural network.",H04L 12/24; H04L 12/66; H04L 12/70,INTEL CORPORATION,"YANG, Shao-Wen; LI, Jianguo; CHEN, Yen-Kuang; CHEN, Yurong","14/849,924 10.09.2015 US",
WO2019079749,PCT/US2018/056754,19.10.2018,WO/2019/079749,25.04.2019,WO,SYSTEMS AND METHODS FOR CUSTOMIZING NEURAL NETWORKS,"Provided herein is a system including, in some embodiments, one or more servers and one or more database servers configured to receive user-specific target information from a client application for training a neural network on a neuromorphic integrated circuit. The one or more database servers are configured to merge the user-specific target information with existing target information to form merged target information in the one or more databases. The system further includes a training set builder and a trainer. The training set builder is configured to build a training set for training a software-based version of the neural network from the merged target information. The trainer is configured to train the software-based version of the neural network with the training set to determine a set of synaptic weights for the neural network on the neuromorphic integrated circuit.",G06N 3/02; G06N 3/08,SYNTIANT,"BUSCH, Kurt, F.; VORENKAMP, Pieter; BAILEY, Stephen, W.","16/164,671 18.10.2018 US; 62/574,650 19.10.2017 US",
WO2018018038,PCT/US2017/043502,24.07.2017,WO/2018/018038,25.01.2018,WO,"SYSTEM AND METHOD FOR SMALL MOLECULE ACCURATE RECOGNITION TECHNOLOGY (""SMART"")","Systems and methods are provided that leverage the advantages of Non-Uniform Sampling (NUS) 2D NMR techniques and Deep Convolutional Neural Networks (DCNN) to create the ""SMART"" tool that can assist in high-throughput natural product discovery. The methodological development of SMART is accomplished in two steps: (1) the NUS heteronuclear single quantum coherence (HSQC) NMR program was adapted to a state-of-the-art nuclear magnetic resonance (NMR) instrument equipped with a cryoprobe, and the data reconstruction methods were optimized, (2) a DCNN with modified contrastive loss was trained on a database containing over 2000 HSQC spectra as the initial training set. To demonstrate the utility of SMART, several newly isolated compounds were automatically located with their known analogues in the test embedding map (TEM), thereby streamlining the discovery pipeline for new biologically active natural products.",A61B 5/05; A61K 49/00; G01R 33/465; G01R 33/58; G06F 17/14; G06F 19/00,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,"ZHANG, Chen; IDELBAYEV, Yerlan; COTTRELL, Garrison, W.; GERWICK, William, H.; LANDON, Preston, B.","62/365,548 22.07.2016 US",
WO2017123553,PCT/US2017/012875,10.01.2017,WO/2017/123553,20.07.2017,WO,ACCELERATING SEMICONDUCTOR-RELATED COMPUTATIONS USING LEARNING BASED MODELS,Methods and systems for performing one or more functions for a specimen using output simulated for the specimen are provided. One system includes one or more computer subsystems configured for acquiring output generated for a specimen by one or more detectors included in a tool configured to perform a process on the specimen. The system also includes one or more components executed by the one or more computer subsystems. The one or more components include a learning based model configured for performing one or more first functions using the acquired output as input to thereby generate simulated output for the specimen. The one or more computer subsystems are also configured for performing one or more second functions for the specimen using the simulated output.,G06N 3/08; G06N 3/04; G06N 99/00,KLA-TENCOR CORPORATION,"BHASKAR, Kris; YOUNG, Scott A.; ROULO, Mark; ZHANG, Jing; KARSENTI, Laurent; MAHADEVAN, Mohan; BRAUER, Bjorn","62/277,227 11.01.2016 US; 15/402,169 09.01.2017 US",KR-1020187022848; IL-260104
