Time:,21.04.2020 00:10:45,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
WO2005055805,PCT/US2004/040423,02.12.2004,WO/2005/055805,23.06.2005,WO,"AN ARTIFICIAL INTELLIGENCE AND DEVICE FOR DIAGNOSIS, SCREENING, PREVENTION AND TREATMENT OF MATERNO-FETAL CONDITIONS",The present invention relates to a time-oriented artificial intelligence system to handle any diagnostic screening or treatment of complications or risks throughout pregnancy. A user can insert a problem or query relating to clinical case management during a pregnancy(10) and receive case oriented output guiding the management of the case(D1-D12) via at least one algoritm.,G06F 17/00; G06N 5/00,"ROTTEM, Shraga","ROTTEM, Shraga","60/526,313 02.12.2003 US",AU-2004296799; JP-2006542760; RU-2006123425; CN-200480035773.8; KR-1020067013150; IN-1449/KOLNP/2006; US-10596195; DE-null; CA-2547912; EP-2004812856; IL-176066; NZ-547573
EP137965663,13832325,24.08.2013,2889791,01.07.2015,EP,"COMPOUND DESIGN DEVICE, COMPOUND DESIGN METHOD, AND COMPUTER PROGRAM","When the interaction of a compound is predicted by using a computer, a technique to highly precisely design a compound having a novel structure has been required. A compound designing device is provided which includes an input unit configured to receive, at least about one or more query proteins, one or more pieces of query protein information corresponding to the one or more query proteins; and a processing unit configured to perform steps of (a) generating one or more pieces of compound information, (b) computing a score indicating interaction potential between a compound corresponding to the compound information and each of the one or more query proteins, (c) updating the compound information by an optimization method with reference to the score computed at step (b) such that the interaction potential increases, and (d) repeating steps (b) and (c) a plurality of times.",G06F 19/16; C07B 61/00; C40B 30/02; G01N 33/15; G01N 33/50; G06F 19/00,KYOTO CONSTELLA TECHNOLOGIES CO LTD; UNIV KYOTO,OKUNO YASUSHI; KANAI CHISATO; YOSHIKAWA TATSUYA; TAMON AKIKO,2012186072 27.08.2012 JP; 2013072630 24.08.2013 JP,
WO2017114810,PCT/EP2016/082676,26.12.2016,WO/2017/114810,06.07.2017,WO,"METHODS, CONTROLLERS AND SYSTEMS FOR THE CONTROL OF DISTRIBUTION SYSTEMS USING A NEURAL NETWORK ARCHITECTURE","A deep approximation neural network architecture is described which extrapolates data over unseen states for demand response applications in order to control distribution systems like product distribution systems of which energy distribution systems, e.g. heat or electrical power distribution, are one example. The present invention describes a model-free control technique mainly in the form of Reinforcement Learning (RL) whereby a controller learns from interaction with the system to be controlled to control product distribution s of which energy distribution systems, e.g. heat or electrical power distribution, are one example.",G06N 3/04; G05B 13/00,VITO NV,"CLAESSENS, Bert; VRANCX, Peter",15203252.0 31.12.2015 EP; 16167240.7 27.04.2016 EP,US-16066118; JP-2018534532; EP-2016826348
WO2019040125,PCT/US2018/026332,05.04.2018,WO/2019/040125,28.02.2019,WO,INTEGRATED SURVEILLANCE AND CONTROL,"A method of managing oilfield activity with a control system is provided having a plurality of virtual sensors and integrating the virtual sensors into a virtual sensor network. The method includes determining interdependencies among the virtual sensors, obtaining operational information from the virtual sensors, and providing virtual sensor output to the control system based on the determined interdependencies and the operational information.",E21B 41/00; E21B 43/12; G06N 3/08; G06N 3/04,LANDMARK GRAPHICS CORPORATION,"RANGARAJAN, Keshava; WINSTON, Joseph Blake; JAIN, Anuj; WANG, Xi","62/548,272 21.08.2017 US",GB-2002350.3; NO-20191443; CA-3065094; AU-2018319552
WO2017176670,PCT/US2017/025839,04.04.2017,WO/2017/176670,12.10.2017,WO,SENSOR BASED SYSTEM AND METHOD FOR PREMISES SAFETY AND OPERATIONAL PROFILING BASED ON DRIFT ANALYSIS,"A system includes plural sensor devices installed at a premises and a server computer coupled to a network and in communication with a gateway, which receives a risk profile for a physical premises, collect sensor information from the plural sensor devices and receives data feeds relevant to a location of the physical premises and execute one or more learning models to continually analyze the collected sensor information and data feeds to produce operational decisions based on the sensor information and data feeds to predict changes to risk profiles based on the continual analysis of sensor information and which determines responses to new risk profiles that are produced. The system also includes an engine for monitoring the sensor devices to recognize occurrences of events, and ask, through an interface to a human for additional information to confirm an occurrence of one or more of the events.",G08B 29/20; G08B 31/00; G08B 23/00,"TYCO FIRE & SECURITY GMBH; SCHATTMAIER, Steve; ADKINS, Tracie; CAMPERO, Paul","SCHATTMAIER, Steve; ADKINS, Tracie; CAMPERO, Paul; RASBAND, Paul B.","62/318,291 05.04.2016 US",EP-2017779613
WO2016025887,PCT/US2015/045363,14.08.2015,WO/2016/025887,18.02.2016,WO,FLIGHT PARAMETER PREDICTION USING NEURAL NETWORKS,"A neural network including a set of input nodes may consume a respective stream of time-series data recorded during a flight of a flying aircraft, each stream of time-series data representing measurements of a respective flight parameter captured by a sensor at various time-steps of the flight.A training circuit set may train the neural network to predict a future measurement of the flight parameter. Training the neural network may include comparing a predictive value from the neural network to a measured value of a flight parameter and modifying structural components of the neural network to bring the predictive value closer to the measured value. A parameter acquisition circuit set may acquire time-series data of a flight parameter. A prediction circuit set may apply the time-series data to the trained neural network to predict the next measurement for the flight parameter in the time-series data.",G05D 1/06; G06N 3/02; G06N 3/04; G01P 5/00; G01P 13/02,UNIVERSITY OF NORTH DAKOTA,"DESELL, Travis; HIGGINS, Jim; CLACHAR, Sophine","62/037,408 14.08.2014 US",US-15503982
EP14295022,04001994,29.01.2004,1522918,13.04.2005,EP,Proactive user interface,"A proactive user interface, which could optionally be installed in (or otherwise control and/or be associated with) any type of computational device. The proactive user interface actively makes suggestions to the user, based upon prior experience with a particular user and/or various preprogrammed patterns from which the computational device could select, depending upon user behavior. These suggestions could optionally be made by altering the appearance of at least a portion of the display, for example by changing a menu or a portion thereof; providing different menus for display; and/or altering touch screen functionality. The suggestions could also optionally be made audibly.",G06F 3/048; G06F 9/44; G06F 3/00; G06F 3/01; G06F 3/033; G06F 3/14; G06F 15/00; G06F 15/18; G06F 17/00; G06N 3/00; H04M 1/247; H04M 1/2745; H04M 1/725; H04M 3/00,SAMSUNG ELECTRONICS CO LTD,LEE JONG-GOO; TOLEDANO EYAL; LINDER NATAN; EISENBERG YARIV; BEN-YAIR RAN,50066903 05.09.2003 US; 74347603 23.12.2003 US,
WO1999027466,PCT/US1998/025182,24.11.1998,WO/1999/027466,03.06.1999,WO,SYSTEM AND METHOD FOR INTELLIGENT QUALITY CONTROL OF A PROCESS,"A method and system for detecting errors in a process such as laboratory analysis of patient specimens and generation of test results is described. The steps of the method include collecting data elements having a range of values from the process. The number of data elements having values within predetermined intervals of the range are then counted. The counts of the data elements are applied as inputs to nodes of a neural network, each count being applied to a node representing the predetermined interval corresponding to the count. Output is then generated from the neural network based on the inputs, the output indicative of whether an error in the process (such as bias error or a precision error) has occurred. Several such neural networks such as one for every combination of error type and data type are employed. In a preferred embodiment of the invention, a moving window is used to collect a predetermined number of data elements each time. The steps of the method are then repeated after moving the window to replace a data element in the window with another data element outside the window. The method may also include scaling the data elements to values within a predetermined range before counting the data elements. This scaling step may comprise scaling the data elements to values within the range of zero to one, for example. When the method is applied to the process of laboratory analysis of patient speciments, the test results generated by a laboratory instrument are counted, and the counts are applied to the neural network. The neural network monitors trends in the test results to detect if the instrument is producing test results within an acceptable range. If test results outside of an acceptable range are detected, the neural network output indicates that an error has occured. The output is generated in real time and available immediately for automatic or manual correction of the instrument. Thus the method substantially eliminates the delay inherent in prior approaches for detecting and correcting laboratory instrument error.",G06F 11/25,"THE GOVERNMENT OF THE UNITED STATES OF AMERICA, as represented by THE SECRETARY, DEPARTMENT OF HEALTH AND HUMAN SERVICES, THE NATIONAL INSTITUTES OF HEALTH; DELEO, James, M.; REMALEY, Alan, T.","DELEO, James, M.; REMALEY, Alan, T.","60/066,624 26.11.1997 US",US-09555325
WO2000079727,PCT/CA2000/000712,19.06.2000,WO/2000/079727,28.12.2000,WO,VEHICULAR TELEMETRY,"The present invention provides a system for reporting on-board diagnostic data from mobile vehicles to regulatory agencies whose mandate it is to ensure compliance with environmental emissions and safety standards. The system comprises three (3) principal components: (i) an enhanced Hybrid Network Radio, enabled for both IEEE 802 wireless LAN connectivity and Mobile IP; (ii) an IEEE 802 Access Point, configured as an IPv6 Router and enabled for Mobile IP to support the functionality of foreign mobility agent; and (iii) a 'cluster intelligence' module, incorporated in the same mobile device as the Hybrid Network Radio, using the Automotive Telemetry Protocol (ATP) to enable vehicles to exchange telemetry data with each other over an ad-hoc IEEE 802.11 network.",G07C 5/00; H04L 12/24; H04L 12/28; H04L 12/56; H04B 1/707; H04W 24/10,"PAXGRID TELEMETRIC SYSTEMS INC.; NATHANSON, Martin; NADER, Frederick","NATHANSON, Martin; NADER, Frederick","60/139,573 17.06.1999 US; 60/148,270 11.08.1999 US; 60/187,022 06.03.2000 US; 09/556,289 24.04.2000 US",CA-2414126
EP14438365,05253035,18.05.2005,1607898,21.12.2005,EP,A bioinformatics system for functional proteomics modelling,"The invention develops models of functional proteomics. Simulation scenarios of protein pathway vectors and protein-protein interactions are modelled from limited information in protein databases. The system focuses on three integrated subsystems, including (1) a system to model protein-protein interactions using an evolvable Global Proteomic Model (GPM) of functional proteomics to ascertain healthy pathway operations, (2) a system to identify haplotypes customized for specific pathology using dysfunctional protein pathway simulations of the function of combinations of single nucleotide polymorphisms (SNPs) so as to ascertain pathology mutation sources and (3) a pharmacoproteomic modelling system to develop, test and refine proposed drug solutions based on the molecular structure and topology of mutant protein(s) in order to manage individual pathologies. The system focuses on simulating the degenerative genetic disease categories of cancer, neurodegenerative diseases, immunodegenerative diseases and aging. The system reveals approaches to reverse engineer and test personalized medicines based upon dysfunctional proteomic pathology simulations.",G06F 19/00; C12Q 1/68; G01N 33/48; G01N 33/50,SOLOMON NEAL E,SOLOMON NEAL E,13349205 19.05.2005 US; 57271604 18.05.2004 US,
WO2019164140,PCT/KR2019/001030,24.01.2019,WO/2019/164140,29.08.2019,WO,SYSTEM FOR PROCESSING USER UTTERANCE AND CONTROLLING METHOD THEREOF,"A system includes a communication interface, at least one processor, and at least one memory storing information about a plurality of chatbots and a plurality of categories of the chatbots. The memory may further store instructions that, when executed, cause the processor to receive from a client device including a user interface (UI), data associated with a voice-based or text-based user input associated with or indicative of a request to perform at least one task, to select at least one chatbot from the plurality of chatbots for at least one category for performing the at least one task among the plurality of categories of the plurality of chatbots, and to transmit information on the selected at least one chatbot and the at least one category via the communication interface to the client device such that the client device provides the information through the UI.",G10L 15/04; G10L 15/28; G10L 15/22; G06F 3/048,"SAMSUNG ELECTRONICS CO., LTD.","BYUN, Dooho; KIM, Woonsoo; UM, Taekwang; LEE, Dasom",10-2018-0019610 20.02.2018 KR,
WO2018160267,PCT/US2018/000013,16.02.2018,WO/2018/160267,07.09.2018,WO,CLOUD BASED ROBOTIC CONTROL SYSTEMS AND METHODS,"A method of controlling an operation of a robot (102) is provided using a cluster of nodes (104) in a network (106). The method includes receiving, using a gateway cloud driver (108), robot state information from the robot (102) via the network (106), and converting, using the gateway cloud driver (108), the robot state information into at least one message. The method further includes transmitting, using a message broker (110), the at least one message to the cluster of nodes (104) via the network (106). The method further includes processing, using the cluster of nodes (104) in the network ( 106), the at least one message by parallel computing, and generating, using the cluster of nodes (104) in the network (106), a robot command to control the operation of the robot (102).",G06F 19/00,INDIANA UNIVERSITY RESEARCH AND TECHNOLOGY CORPORATION,"FOX, Geoffrey, C.; KAMBURUGAMUVE LOKU ACHARIGE, Supun, M.","62/459,967 16.02.2017 US",
EP20672431,09805505,05.08.2009,2310880,20.04.2011,EP,SYSTEMS AND METHODS EMPLOYING COOPERATIVE OPTIMIZATION-BASED DIMENSIONALITY REDUCTION,"Dimensionality reduction systems and methods facilitate visualization, understanding, and interpretation of high-dimensionality data sets, so long as the essential information of the data set is preserved during the dimensionality reduction process. In some of the disclosed embodiments, dimensionality reduction is accomplished using clustering, evolutionary computation of low-dimensionality coordinates for cluster kernels, particle swarm optimization of kernel positions, and training of neural networks based on the kernel mapping. The fitness function chosen for the evolutionary computation and particle swarm optimization is designed to preserve kernel distances and any other information deemed useful to the current application of the disclosed techniques, such as linear correlation with a variable that is to be predicted from future measurements. Various error measures are suitable and can be used.",G01V 1/34; G06N 3/12,HALLIBURTON ENERGY SERVICES INC,CHEN DINGDING; HAMID SYED; DIX MICHAEL C,2009052860 05.08.2009 US; 8652208 06.08.2008 US,
WO2019031707,PCT/KR2018/007638,05.07.2018,WO/2019/031707,14.02.2019,WO,MOBILE TERMINAL AND METHOD FOR CONTROLLING MOBILE TERMINAL USING MACHINE LEARNING,"Provided are a mobile terminal including an artificial intelligent agent and a method for controlling a mobile terminal using machine learning. A mobile terminal comprises a microphone, a learning data unit configured to identify and store keywords and a controller configured to: activate the microphone in response to an activation event, receive a voice input via the microphone, extract vocabulary information from the received voice input and execute a control corresponding to command information included in the received voice input, wherein the executed control is varied by utilizing the keywords and the extracted vocabulary information.",H04M 1/725; G06N 99/00; G06F 3/16; G10L 15/06; G10L 15/02; G10L 15/16,LG ELECTRONICS INC.,"LEE, Jungho; BAE, Guntae; LEE, Junkwan; HAN, Jongwoo",10-2017-0102549 11.08.2017 KR,
WO2019217323,PCT/US2019/030934,06.05.2019,WO/2019/217323,14.11.2019,WO,"METHODS AND SYSTEMS FOR IMPROVING MACHINES AND SYSTEMS THAT AUTOMATE EXECUTION OF DISTRIBUTED LEDGER AND OTHER TRANSACTIONS IN SPOT AND FORWARD MARKETS FOR ENERGY, COMPUTE, STORAGE AND OTHER RESOURCES","A transaction-enabling system includes a production facility having a core task that is a production task. The system includes a controller having a facility description circuit that interprets a number of historical facility parameter values and a corresponding number of historical facility outcome values, and a facility prediction circuit that operates an adaptive learning system, where the adaptive learning system is configured to train a facility production predictor in response to the plurality of facility parameter values and the corresponding plurality of facility outcome values. The facility description circuit further interprets a number of present state facility parameter values, and the facility prediction circuit further operates the adaptive learning system to predict a present state facility outcome value in response to the number of present state facility parameter values.",G06Q 10/10; G06Q 30/06; G06Q 50/18; G06N 3/08; G06Q 10/04; G06Q 10/06; G06Q 50/04,"STRONG FORCE TX PORTFOLIO 2018, LLC","CELLA, Charles Howard","62/667,550 06.05.2018 US; 62/751,713 29.10.2018 US; 62/787,206 31.12.2018 US",
WO2018213119,PCT/US2018/032248,11.05.2018,WO/2018/213119,22.11.2018,WO,SYSTEMS AND METHODS IMPLEMENTING AN INTELLIGENT OPTIMIZATION PLATFORM,"A system and method includes receiving a tuning work request for tuning an external machine learning model; implementing a plurality of distinct queue worker machines that perform various tuning operations based on the tuning work data of the tuning work request; implementing a plurality of distinct tuning sources that generate values for each of the one or more hyperparameters of the tuning work request; selecting, by one or more queue worker machines of the plurality of distinct queue worker machines, one or more tuning sources of the plurality of distinct tuning sources for tuning the one or more hyperparameters; and using the selected one or more tuning sources to generate one or more suggestions for the one or more hyperparameters, the one or more suggestions comprising values for the one or more hyperparameters of the tuning work request.",G06F 15/18,"SIGOPT, INC.","HAYES, Patrick; MCCOURT, Michael; JOHNSON, Alexandra; KE, George; CLARK, Scott","62/593,785 01.12.2017 US; 62/507,503 17.05.2017 US; 62/608,090 20.12.2017 US; 62/608,076 20.12.2017 US; 62/540,367 02.08.2017 US; 62/578,788 30.10.2017 US",EP-2018801697
WO2020060380,PCT/KR2019/095033,10.09.2019,WO/2020/060380,26.03.2020,WO,REFRIGERATOR AND METHOD OF CONTROLLING THEREOF,"A refrigerator including a main body including a storage room, a door coupled to the main body and rotatable in front of a side of the storage room, and including a display on a front surface of the door, a camera disposed to capture the storage room, and a processor configured to acquire an augmented-reality object corresponding to a food included in an image captured by the camera using a trained artificial intelligence model, to control the display to display the acquired augmented-reality object and the captured image as being overlapped with each other, and based on a user input being acquired while the acquired augmented-reality object is displayed, to provide a response to the user input based on the acquired augmented-reality object. The refrigerator can utilize an artificial intelligence model trained according to at least one of machine learning, neural network or deep learning algorithm.",F25D 29/00; G06Q 50/12; G06K 9/00; G06F 3/16; G06T 19/00,"SAMSUNG ELECTRONICS CO., LTD.","JEONG, Kye Young; KANG, Minjeong",10-2018-0111257 18.09.2018 KR; 10-2019-0019986 20.02.2019 KR,
WO2019191153,PCT/US2019/024157,26.03.2019,WO/2019/191153,03.10.2019,WO,ABSTRACTED INTERFACE FOR GAMIFICATION OF MACHINE LEARNING ALGORITHMS,"Methods, systems, and media for interactive machine learning. The method includes iteratively performing a process including steps of identifying a solution to a given problem; processing, based on determining that the identified solution is a possible solution to the given problem, the possible solution by running a machine learning application using the possible solution; selecting a processed solution based on a plurality of processed solutions at least a portion of which are from different iterations of the process; and determining whether to exit the process with the selected solution for the given problem based on an exit condition. Performing the process includes receiving, via a user interface for an interactive application, inputs into the interactive application to use in performing at least part of one of the steps.",G06F 9/50; G06F 17/00; G06F 17/20; G06F 17/21; G06F 9/44; G06N 7/00,"BALANCED MEDIA TECHNOLOGY, LLC","CLARK, Corey","62/648,198 26.03.2018 US",
EP14401653,05250306,21.01.2005,1577830,21.09.2005,EP,Adaptive dynamic computer system,,G06N 5/04; G06N 5/04,SOLOMON NEAL E,SOLOMON NEAL E,53909504 23.01.2004 US,
EP222892888,16205998,21.12.2016,3340115,27.06.2018,EP,A SYSTEM AND METHOD TO PREDICT THE PATH OF MOVING OBJECTS,"A method of predicting the possible paths taken by a moving object between non-overlapping sensor networks. A moving object (MO) is detected by a sensor (S12) of one sensor network managed by a regional base station (RB1) which communicates real-time sensor data to a central base station (CB). Using agent-based modelling or another machine-learning algorithm, simulations are run on the basis of the sensor data combined with long-term data including environment information, to obtain one or more predicted paths which are then communicated to other regional base stations (RB2, RB3, RB4, RB5) to facilitate tracking of the moving object. An ensemble-based approach, varying the rules applied in the Agent-based modelling or another machine-learning algorithm, is used to yield probabilistic values for each predicted path. As more sensor data comes in the predictions are constrained and/or the simulations re-run to improve the prediction accuracy.",G06N 3/00,FUJITSU LTD,BHASKARAN BALAKRISHNAN,16205998 21.12.2016 EP,
WO2001061505,PCT/US2000/003698,15.02.2000,WO/2001/061505,23.08.2001,WO,NEURAL NETWORK SYSTEM AND METHOD FOR CONTROLLING INFORMATION OUTPUT BASED ON USER FEEDBACK,"A system and method for controlling information output based on user feedback about the information is provided that comprises a plurality of information sources providing information (18). The information sources may be electronic mail providers, chat participants, or page links. At least one neural network module (26) selects one or more of plurality of objects to receive information from the plurality of information sources based at least in part on a plurality of inputs and plurality of weight values during that epoch. At least one server (20), associated with the neural network module, provides one or more of the objects to a plurality of recipients (22). The objects may comprise electronic mail messages, chat participants viewers, or slots within a link directory page. Recipients provide feedback about the information during an epoch. At the conclusion of an epoch, the neural network takes all of the feedback that has been provided from the recipients and generates a rating value for each of the plurality of objects. Based on the rating value and the selections made, the neural network redetermines the weight value within the network then selects the objects to receive information during a subsequent epoch using the redetermined weight values and inputs for that subsequent epoch.",G06F 17/30; G06N 3/04; G06Q 10/00,"THINALIKE, INC.","SULLIVAN, Alan; POPE, Ivan",,
EP232545709,18163728,23.03.2018,3396548,31.10.2018,EP,BARRIERS AND SYNCHRONIZATION FOR MACHINE LEARNING AT AUTONOMOUS MACHINES,"A mechanism is described for facilitating barriers and synchronization for machine learning at autonomous machines. A method of embodiments, as described herein, includes detecting thread groups relating to machine learning associated with one or more processing devices. The method may further include facilitating barrier synchronization of the thread groups across multiple dies such that each thread in a thread group is scheduled across a set of compute elements associated with the multiple dies, where each die represents a processing device of the one or more processing devices, the processing device including a graphics processor.",G06F 9/52; G06N 3/063,INTEL CORP,APPU ABHISHEK R; KOKER ALTUG; RAY JOYDEEP; VEMBU BALAJI; WEAST JOHN C; MACPHERSON MIKE B; KIM DUKHWAN; HURD LINDA L; JAHAGIRDAR SANJEEV; RANGANATHAN VASANTH,201715495112 24.04.2017 US,
EP240631210,18165197,29.03.2018,3467718,10.04.2019,EP,MACHINE LEARNING SYSTEM,"There is described a reinforcement learning system comprising an environment, and agent, and a learning routine. The environment has multiple possible states. The agent is arranged to receive state information indicative of a current state of the environment and to generate an action signal dependent on the state information and a policy associated with the agent, where the action signal is operable to cause a change in a state of the environment. The agent is further arranged to generate experience data dependent on the state information and information conveyed by the action signal. The learning routine is configured to process the experience data in order to update the policy associated with the agent. The reinforcement learning system further comprises a probabilistic model operable to generate, dependent on the current state of the environment, probabilistic data relating to future states of the environment, and the agent is further arranged to generate the action signal in dependence on the probabilistic data.",G06N 3/00; G06N 3/04; G06N 3/08; G06N 7/00,PROWLER IO LTD,ELEFTHERIADIS STEFANOS; HENSMAN JAMES; JOHN SEBASTIAN; SALIMBENI HUGH,17275185 21.11.2017 EP; 20170100448 04.10.2017 GR; 20180100074 20.02.2018 GR,
WO2013070945,PCT/US2012/064195,08.11.2012,WO/2013/070945,16.05.2013,WO,IMAGE ANALYSIS SYSTEMS HAVING IMAGE SHARPENING CAPABILITIES AND METHODS USING SAME,Described herein are image analysis systems that utilize a non-linear data processing algorithm for overlaying and comparing time sequence images. The image analysis system and method also sharpens at least one of the time sequence images during the process to improve image registration accuracy.,G06T 7/00,"KACENJAR, Steve T.; LOCKHEED MARTIN CORPORATION","KACENJAR, Steve T.","61/557,377 08.11.2011 US",
EP282270463,18777880,29.03.2018,3598770,22.01.2020,EP,ELECTRONIC DEVICE FOR DETERMINING EMOTION OF USER AND METHOD FOR CONTROLLING SAME,"The present disclosure relates to an artificial intelligence (AI) system utilizing a machine learning algorithm such as deep learning, and application of the same. In particular, a method for controlling an electronic device of the present disclosure comprises the steps of: obtaining image data and supplementary data including data on a user from an external terminal connected to the electronic device; generating feature data for determining the user's actual emotion by using the image data and the supplementary data; and determining the user's actual emotion by inputting the feature data into an emotion recognition model.",H04N 21/466; G06N 5/04,SAMSUNG ELECTRONICS CO LTD,YUN SO-JUNG; KIM YE-HOON; JANG JUN-IK,20170041774 31.03.2017 KR; 20170162116 29.11.2017 KR; 2018003735 29.03.2018 KR,
WO2020061884,PCT/CN2018/107886,27.09.2018,WO/2020/061884,02.04.2020,WO,COMPOSITE BINARY DECOMPOSITION NETWORK,"Embodiments are directed to a composite binary decomposition network. An embodiment of a computer-readable storage medium includes executable computer program instructions for transforming a pre-trained first neural network into a binary neural network by processing layers of the first neural network in a composite binary decomposition process, where the first neural network having floating point values representing weights of various layers of the first neural network. The composite binary decomposition process includes a composite operation to expand real matrices or tensors into a plurality of binary matrices or tensors, and a decompose operation to decompose one or more binary matrices or tensors of the plurality of binary matrices or tensors into multiple lower rank binary matrices or tensors.",G06N 3/06,"INTEL CORPORATION; LI, Jianguo; CHEN, Yurong","LI, Jianguo; CHEN, Yurong; WANG, Zheng",,
WO2019177731,PCT/US2019/017781,13.02.2019,WO/2019/177731,19.09.2019,WO,CLUSTER COMPRESSION FOR COMPRESSING WEIGHTS IN NEURAL NETWORKS,"A method for instantiating a convolutional neural network on a computing system. The convolutional neural network includes a plurality of layers, and instantiating the convolutional neural network includes training the convolutional neural network using a first loss function until a first classification accuracy is reached, clustering a set of F x K kernels of the first layer into a set of C clusters, training the convolutional neural network using a second loss function until a second classification accuracy is reached, creating a dictionary which maps each of a number of centroids to a corresponding centroid identifier, quantizing and compressing F filters of the first layer, storing F quantized and compressed filters of the first layer in a memory of the computing system, storing F biases of the first layer in the memory, and classifying data received by the convolutional neural network.",G06N 3/08; G06N 3/04,RECOGNI INC.,"BACKHUS, Gilles, J.C.A.; FEINBERG, Eugene, M.","62/642,578 13.03.2018 US; 62/672,845 17.05.2018 US",
WO2020014425,PCT/US2019/041318,11.07.2019,WO/2020/014425,16.01.2020,WO,PRIVACY-PRESERVING GRAPH COMPRESSION WITH AUTOMATED FUZZY VARIABLE DETECTION,"A disclosed method includes a) receiving by a server computer network data comprising a plurality of transaction data for a plurality of transactions. Each transaction data comprises a plurality of data elements with data values. At least one of the plurality of data elements comprises a user identifier for a user. The server computer can then b) generate one or more graphs comprising a plurality of communities based on the network data. The server computer can c) determine fuzzy values for at least some of the data values for each transaction of the plurality of transactions. For each user, the server computer can d) determine fuzzy values for communities within the plurality of communities. The server computer can then e) generate a model using the fuzzy values obtained in steps c) and d), and at least some of the data values.",G06F 21/60; G06N 5/04; G06N 20/10; G06Q 20/38,VISA INTERNATIONAL SERVICE ASSOCIATION,"HARRIS, Theodore; KOROLEVSKAYA, Tatiana; LI, Yue","62/696,480 11.07.2018 US",
WO2020025633,PCT/EP2019/070540,30.07.2019,WO/2020/025633,06.02.2020,WO,INCENTIVE CONTROL FOR MULTI-AGENT SYSTEMS,"A machine learning system comprises: a set of agents, each having associated processing circuitry and associated memory circuitry, the associated memory circuitry of each agent holding a respective policy for selecting an action in dependence on the agent making an observation of an environment; and a meta-agent having associated processing circuitry and associated memory circuitry. The associated memory circuitry of each agent further holds program code which, when executed by the associated processing circuitry of that agent, causes that agent to update iteratively the respective policy of that agent, each iteration of the updating comprising, for each of a sequence of time steps: making an observation of the environment; selecting and performing an action depending on the observation and the respective policy; and determining a reward in response to performing the selected action, the reward depending on a reward modifier parameter. Each iteration of the updating further includes: generating trajectory data dependent on the observations made, the actions performed, and the rewards determined at each of the sequence of time steps; and updating the respective policy using the sequentially generated trajectory data. The iterative updating causes the respective policy of each of the agents to converge towards a respective stationary policy, thereby substantially inducing equilibrium behaviour between the agents. The associated memory circuitry of the meta-agent holds program code which, when executed by the associated processing circuitry of the meta-agent, causes the agent to: determine a system reward depending on the equilibrium behaviour of the agents; determine, using the determined system reward, an estimated system value associated with the equilibrium behaviour of the agents; and determine, using the estimated system value, a revised reward modifier parameter for determining subsequent reward signals for the plurality of agents.",G06F 9/54; G06N 3/00; G06N 3/08; G06N 7/00,PROWLER.IO LIMITED,"MGUNI, David; CEPPI, Sofia; MACUA, Sergio Valcarel; MUNOZ DE COTE, Enrique",18186631.0 31.07.2018 EP,
WO2015077398,PCT/US2014/066513,20.11.2014,WO/2015/077398,28.05.2015,WO,ADAPTIVE VIRTUAL INTELLIGENT AGENT,"Embodiments of an adaptive virtual intelligent agent (""AVIA"") service are disclosed. It may include the functions of a human administrative assistant for an enterprise including customer support, customer relationship management, and fielding incoming caller inquiries. It also has multi-modal applications for the home through interaction with AVIA implemented in the home. It may engage in free-form natural language dialogs. During a dialog, embodiments maintain the context and meaning of the ongoing dialog and provides information and services as needed by the domain of the application. Over time, the service automatically extends its knowledge of the domain (as represented in the Knowledge Tree Graphs) through interaction with external resources. Embodiments can intelligently understand and converse with users using free-form speech without pre-programmed deterministic sequences of questions and answers, can dynamically determine what it needs to know to converse meaningfully with users, and knows how to obtain information it needs.",G10L 15/00,"LONDON, Justin","LONDON, Justin","61/906,839 20.11.2013 US; 62/026,023 17.07.2014 US; 14/546,097 18.11.2014 US",
WO2014210368,PCT/US2014/044421,26.06.2014,WO/2014/210368,31.12.2014,WO,SYSTEMS AND METHODS FOR QUANTUM PROCESSING OF DATA,"Systems, methods and aspects, and embodiments thereof relate to unsupervised or semi-supervised features learning using a quantum processor. To achieve unsupervised or semi-supervised features learning, the quantum processor is programmed to achieve Hierarchal Deep Learning (referred to as HDL) over one or more data sets. Systems and methods search for, parse, and detect maximally repeating patterns in one or more data sets or across data or data sets. Embodiments and aspects regard using sparse coding to detect maximally repeating patterns in or across data. Examples of sparse coding include L0 and L1 sparse coding. Some implementations may involve appending, incorporating or attaching labels to dictionary elements, or constituent elements of one or more dictionaries. There may be a logical association between label and the element labeled such that the process of unsupervised or semi-supervised feature learning spans both the elements and the incorporated, attached or appended label.",G06N 99/00,D-WAVE SYSTEMS INC.,"ROSE, Geordie; GILDERT, Suzanne; MACREADY, William, G.; WALLIMAN, Dominic, Christoph","61/841,129 28.06.2013 US; 61/873,303 03.09.2013 US",CN-201480047692.3; EP-2014817299; JP-2016524211
