Time:,21.04.2020 00:39:24,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13
WO2018170512,PCT/US2018/023155,19.03.2018,WO/2018/170512,20.09.2018,WO,"ONLINE, INCREMENTAL REAL-TIME LEARNING FOR TAGGING AND LABELING DATA STREAMS FOR DEEP NEURAL NETWORKS AND NEURAL NETWORK APPLICATIONS","Today, artificial neural networks are trained on large sets of manually tagged images. Generally, for better training, the training data should be as large as possible. Unfortunately, manually tagging images is time consuming and susceptible to error, making it difficult to produce the large sets of tagged data used to train artificial neural networks. To address this problem, the inventors have developed a smart tagging utility that uses a feature extraction unit and a fast-learning classifier to learn tags and tag images automatically, reducing the time to tag large sets of data. The feature extraction unit and fast-learning classifiers can be implemented as artificial neural networks that associate a label with features extracted from an image and tag similar features from the image or other images with the same label. Moreover, the smart tagging system can learn from user adjustment to its proposed tagging. This reduces tagging time and errors.",G06F 17/00; G06F 17/30; G06K 9/00,"NEURALA, INC.","WURBS, Jeremy; GORSHECHNIKOV, Anatoly; VERSACE, Massimiliano; KATZ, Warren; NEVES, Lucas; DEBEASI, Liam; VERSACE, Heather Ames","62/472,925 17.03.2017 US",KR-1020197030696; CA-3056884; CN-201880032375.2; JP-2019551365; EP-2018767344
WO2018236674,PCT/US2018/037650,14.06.2018,WO/2018/236674,27.12.2018,WO,FOR HIEARCHICAL DECOMPOSITION DEEP REINFORCEMENT LEARNING FOR AN ARTIFICIAL INTELLIGENCE MODEL,"Methods and apparatuses that apply a hierarchical-decomposition reinforcement learning technique to train one or more Al objects as concept nodes composed in a hierarchical graph incorporated into an Al model. The individual sub-tasks of a decomposed task may correspond to its own concept node in the hierarchical graph and are initially trained on how to complete their individual sub-task and then trained on how the all of the individual sub-tasks need to interact with each other in the complex task in order to deliver an end solution to the complex task. Next, during the training, using reward functions focused for solving each individual sub-task and then a separate one or more reward functions focused for solving the end solution of the complex task. In addition, where reasonably possible, conducting the training of the Al objects corresponding to the individual sub-tasks in the complex task, in parallel at the same time.",G06N 3/08; G06F 3/0482,"BONSAI AL, INC.","CAMPOS, Marcos; GUDIMELLA, Aditya; STORY, Ross; SHAKER, Matineh; KONG, Ruofan; SHNAYDER, Victor; BROWN, Matthew, James","62/524,381 23.06.2017 US; 62/547,339 18.08.2017 US",
WO2019118290,PCT/US2018/064428,07.12.2018,WO/2019/118290,20.06.2019,WO,EVOLUTIONARY ARCHITECTURES FOR EVOLUTION OF DEEP NEURAL NETWORKS,"A system and method for evolving a deep neural network structure that solves a provided problem includes: a memory storing a candidate supermodule genome database having a pool of candidate supermodules having values for hyperparameters for identifying a plurality of neural network modules in the candidate supermodule and further storing fixed multitask neural networks; a training module that assembles and trains N enhanced fixed multitask neural networks and trains each enhanced fixed multitask neural network using training data; an evaluation module that evaluates a performance of each enhanced fixed multitask neural network using validation data; a competition module that discards supermodules in accordance with assigned fitness values and saves others in an elitist pool; an evolution module that evolves the supermodules in the elitist pool; and a solution harvesting module providing for deployment of a selected one of the enhanced fixed multitask neural networks, instantiated with supermodules selected from the elitist pool.",G06N 3/00,SENTIENT TECHNOLOGIES (BARBADOS) LIMITED,"LIANG, Jason Zhi; MEYERSON, Elliot; MIIKKULAINEN, Risto","62/627,166 06.02.2018 US; 62/662,082 24.04.2018 US; 62,598,409 13.12.2017 US",
EP241923903,18203124,29.10.2018,3480741,08.05.2019,EP,REINFORCEMENT AND IMITATION LEARNING FOR A TASK,"A neural network control system for controlling an agent to perform a task in a real-world environment, operates based on both image data and proprioceptive data describing the configuration of the agent. The training of the control system includes both imitation learning, using datasets generated from previous performances of the task, and reinforcement learning, based rewards calculated from control data output by the control system.",G06N 3/04; G06N 3/00; G06N 3/08,DEEPMIND TECH LIMITED,TUNYASUVUNAKOOL SARAN; ZHU YUKE; MEREL JOSHUA; KRAMAR JANOS; WANG ZIYU; HEESS NICHOLAS MANFRED OTTO,201762578368 27.10.2017 US,
WO2006113755,PCT/US2006/014634,18.04.2006,WO/2006/113755,26.10.2006,WO,CONTROLLING A ROBOT USING POSE,Systems and methods are presented that enable robot commands to be determined based on the pose of an object. A method is described for determining the orientation and pose of an object using indistinguishable points. The resolution of the pose detection is based on the robot's command vocabulary. A system is described for controlling a robot by pose detection using unlabelled points.,G06F 19/00,"HONDA MOTOR CO., LTD.; GONZALEZ-BANOS, Hector; NG-THOW-HING, Victor","GONZALEZ-BANOS, Hector; NG-THOW-HING, Victor","60/672,916 18.04.2005 US; 11/406,483 17.04.2006 US",JP-2008507820; EP-6750629; RU-null
WO2004012021,PCT/US2003/023671,29.07.2003,WO/2004/012021,05.02.2004,WO,SYSTEM AND METHOD FOR NONLINEAR DYNAMIC CONTROL BASED ON SOFT COMPUTING WITH DISCRETE CONSTRAINTS,"A control system using a genetic analyzer based on discrete constraints is described. In one embodiment, a genetic algorithm with step-coded chromosomes is used to develop a teaching signal that provides good control qualities for a controller with discrete constraints, such as, for example, a step-constrained controller. In one embodiment, the control system uses a fitness (performance) function that is based on the physical laws of minimum entropy. In one embodiment, the genetic analyzer is used in an off-line mode to develop a teaching signal for a fuzzy logic classifier system that develops a knowledge base. The teaching signal can be approximated online by a fuzzy controller that operates using knowledge from the knowledge base. The control system can be used to control complex plants described by nonlinear, unstable, dissipative models. In one embodiment, the step-constrained control system is configured to control stepping motors.",G05B 13/02,"YAMAHA MOTOR CO., LTD","ULYANOV, Sergei, V.; PANFILOV, Sergei; TAKAHASHI, Kazuki","10/209,671 30.07.2002 US",EP-2003772029; CN-03818112.6; JP-2004525006
WO2016061403,PCT/US2015/055817,15.10.2015,WO/2016/061403,21.04.2016,WO,AUGMENTING NEURAL NETWORKS WITH EXTERNAL MEMORY,"Methods, systems, and apparatus, including computer programs encoded on computer storage media, for augmenting neural networks with an external memory. One of the methods includes providing an output derived from a first portion of a neural network output as a system output; determining one or more sets of writing weights for each of a plurality of locations in an external memory; writing data defined by a third portion of the neural network output to the external memory in accordance with the sets of writing weights; determining one or more sets of reading weights for each of the plurality of locations in the external memory from a fourth portion of the neural network output; reading data from the external memory in accordance with the sets of reading weights; and combining the data read from the external memory with a next system input to generate the next neural network input.",G06N 3/04,GOOGLE INC.,"GRAVES, Alexander Benjamin; DANIHELKA, Ivo; WAYNE, Gregory Duncan","62/064,965 16.10.2014 US",CN-201580033184.4; EP-2015791075
WO1998054653,PCT/FI1998/000450,28.05.1998,WO/1998/054653,03.12.1998,WO,ASSOCIATIVE NEURAL NETWORK,"An associative artificial neural network comprises a number of associative neurons (N1 to Nm), each one of which has a number of associative inputs for receiving associative signals (A111 to Ajql) and a concept input for receiving a concept input signal (CS1 to CSm). In the invention, the neural network also comprises memory means (M11 to Mjq), which are arranged to convert the temporally sequential input signals (G11 to G1k) of the neural network to temporally parallel signals (A111 to Ajql), which are operatively connected to the associative inputs of the neurons (N1 to Nm). Further, the neural network comprises selection means (SELa), which are arranged to select the output signal (O1 to Om) on the basis of at least one predetermined criterion from only some of the neurons (N1 to Nm), preferably from at most one neuron at a time.",G06N 3/063,"NOKIA OYJ; HAIKONEN, Pentti","HAIKONEN, Pentti",972289 29.05.1997 FI,JP-1999500298; US-09423834; EP-1998922836
WO2018053430,PCT/US2017/052072,18.09.2017,WO/2018/053430,22.03.2018,WO,"SYSTEM AND CALIBRATION, REGISTRATION, AND TRAINING METHODS","One variation of a method for manipulating a multi-link robotic arm includes: accessing a virtual model of the target object; extracting an object feature representing the target object from the virtual model; at the robotic arm, scanning a field of view of an optical sensor for the object feature, the optical sensor arranged on a distal end of the robotic arm proximal an end effector; in response to detecting the object feature in the field of view of the optical sensor, calculating a physical offset between the target object and the end effector based on a position of the object feature in the field of view of the optical sensor and a known offset between the optical sensor and the end effector; and driving a set of actuators in the robotic arm to reduce the physical offset.",B25J 9/16; B25J 9/22; B25J 13/00; B25J 13/08; G05B 19/423; G06F 19/00,"CARBON ROBOTICS, INC.","CORKUM, Daniel; MYERS, Rosanna","62/395,990 16.09.2016 US",
EP251648371,18210163,04.12.2018,3539728,18.09.2019,EP,SYSTEM AND METHOD FOR FAULT DETECTION IN ROBOTIC ACTUATION,,B25J 9/16,TATA CONSULTANCY SERVICES LTD,GHOSE AVIK; DEY SWARNAVA; MUKHERJEE ARIJIT,201821009841 17.03.2018 IN,
WO2018005395,PCT/US2017/039350,27.06.2017,WO/2018/005395,04.01.2018,WO,ARTIFICIAL NEURAL NETWORK WITH SIDE INPUT FOR LANGUAGE MODELLING AND PREDICTION,"The present invention relates to an improved artificial neural network for predicting one or more next items in a sequence of items based on an input sequence item. The artificial neural network is implemented on an electronic device comprising a processor, and at least one input interface configured to receive one or more input sequence items, wherein the processor is configured to implement the artificial neural network and generate one or more predicted next items in a sequence of items using the artificial neural network by providing an input sequence item received at the at least one input interface and a side input as inputs to the artificial neural network, wherein the side input is configured to maintain a record of input sequence items received at the input interface.",G06N 3/04; G06N 3/08; G10L 15/16; G06F 3/023,"MICROSOFT TECHNOLOGY LICENSING, LLC","ISO-SIPILA, Juha; WILLSON, Matthew, James","1611380.5 30.06.2016 GB; 15/245,934 24.08.2016 US",EP-2017735358; CN-201780040077.3
WO2018203470,PCT/JP2018/015636,16.04.2018,WO/2018/203470,08.11.2018,WO,"LEARNING APPARATUS, LEARNING METHOD, AND LEARNING PROGRAM","A learning apparatus according to an aspect of the present invention includes: a learning data acquisition unit configured to acquire a first learning data group for enabling a learning device to learn a predetermined ability through machine learning, the first learning data group including a plurality of pieces of learning data; a learning processing unit configured to construct a first learning device that has learned the predetermined ability, by carrying out machine learning of the learning device using the first learning data group; and an evaluation unit configured to evaluate quantity of insufficient learning data in machine learning of the first learning device, based on a result of the first learning device carrying out processing using the predetermined ability with respect to sample data.",G06N 99/00; G06N 3/04,OMRON CORPORATION,"ANDO, Tanichi",2017-091295 01.05.2017 JP,
WO2019068838,PCT/EP2018/077063,04.10.2018,WO/2019/068838,11.04.2019,WO,MACHINE LEARNING SYSTEM,"There is described a machine learning system comprising a first subsystem and a second subsystem remote from the first subsystem. The first subsystem comprises an environment having multiple possible states and a decision making subsystem comprising one or more agents. Each agent is arranged to receive state information indicative of a current state of the environment and to generate an action signal dependent on the received state information and a policy associated with that agent, the action signal being operable to cause a change in a state of the environment. Each agent is further arranged to generate experience data dependent on the received state information and information conveyed by the action signal. The first subsystem includes a first network interface configured to send said experience data to the second subsystem and to receive policy data from the second subsystem. The second subsystem comprises: a second network interface configured to receive experience data from the first subsystem and send policy data to the first subsystem; and a policy learner configured to process said received experience data to generate said policy data, dependent on the experience data, for updating one or more policies associated with the one or more agents. The decision making subsystem is operable to update the one or more policies associated with the one or more agents in accordance with policy data received from the second subsystem.",G06N 3/00; G06N 3/04; G06N 3/08; G06N 7/00,PROWLER.IO LIMITED,"TUKIAINEN, Aleksi; KIM, Dongho; NICHOLSON, Thomas; TOMCZAK, Marcin; MUNOZ DE COTE FLORES LUNA, Jose Enrique; FERGUSON, Neil; ELEFTHERIADIS, Stefanos; SEPPA, Juha; BEATTIE, David; JENNINGS, Joel; HENSMAN, James; LEIBFRIED, Felix; GRAU-MOYA, Jordi; JOHN, Sebastian; VRANCX, Peter; BOU AMMAR, Haitham",20170100448 04.10.2017 GR; 17275185.1 21.11.2017 EP,
WO1998033451,PCT/US1998/001975,02.02.1998,WO/1998/033451,06.08.1998,WO,MULTIMODALITY INSTRUMENT FOR TISSUE CHARACTERIZATION,"A system with multimodality instrument for tissue identification includes a computer-controlled motor driven heuristic probe with a multisensory tip. For neurosurgical applications, the instrument is mounted on a stereotactic frame for the probe to penetrate the brain in a precisely controlled fashion. The resistance of the brain tissue being penetrated is continually monitored by a miniaturized strain gauge attached to the probe tip. Other modality sensors may be mounted near the probe tip to provide real-time tissue characterizations and the ability to detect the proximity of blood vessels, thus eliminating errors normally associated with registration of pre-operative scans, tissue swelling, elastic tissue deformation, human judgement, etc., and rendering surgical procedures safer, more accurate, and efficient. A neural network program adaptively learns the information on resistance and other characteristic features of normal brain tissue during the surgery and provides near real-time modeling. Identification of abnormal brain tissue is determined by the detection of change and comparison with previously learned models of abnormal brain tissues. The operation of the instrument is controlled through a user friendly graphical interface. Patient data is presented in a 3D stereographics display.",A61B 1/00; A61B 5/00; A61B 5/026; A61B 5/03; A61B 5/0476; A61B 8/08; A61B 17/00; A61B 19/00,"NATIONAL AERONAUTICS AND SPACE ADMINISTRATION; MAH, Robert, W.; RUSSELL, J., Andrews","MAH, Robert, W.; RUSSELL, J., Andrews","08/795,272 04.02.1997 US; null 02.02.1998 US",
WO2020073147,PCT/CN2018/109262,08.10.2018,WO/2020/073147,16.04.2020,WO,VEHICLE ENTRY DETECTION,"A method for event state detection includes receiving a plurality of sensor signals at a computing device (502), determining, at the computing device, probabilities of sub-event states based on the plurality of sensor signals using an artificial neural network for each of a plurality of time intervals (504), and detecting, at the computing device, the event state based on the probabilities of the sub-event states via a state sequence model (506).",G06K 9/62,"QUALCOMM INCORPORATED; LEE, Mingu; CHANG, Wonil; KIM, Yeon seok; HWANG, Kyu Woong; HUANG, Yin; WANG, Ruowei; ZHAO, Haijun; CHO, Janghoon","LEE, Mingu; CHANG, Wonil; KIM, Yeon seok; HWANG, Kyu Woong; HUANG, Yin; WANG, Ruowei; ZHAO, Haijun; CHO, Janghoon",,
WO2003065180,PCT/US2003/003251,03.02.2003,WO/2003/065180,07.08.2003,WO,SYSTEM AND METHOD FOR CREATING A DISTRIBUTED NETWORK ARCHITECTURE,"A large scale distributed multimedia system comprising the following: I) one or more server(s), wherein each server includes a main server thread (210), one or more threads capable of monitoring incoming data feeds (221) and instantiating the resultant data into the system (monitoring threads), one or more threads capable of handling incoming data requests (211) (request threads), and cache memory (250); ii) a mass storage system (MSS) (250), wherein the MSS stores information concerning the arrangement of one or more server(s) and is capable of controlling one or more robotic autoloader systems (robots); iii) a types system for defining data types at a binary level and for associating those data types with one or more server(s) such that the mapping maps data types with the servers that must be addressed to obtain the corresponding data; and iv) a query system for executing data queries on servers mapped to the data type being queried. Additional features are also supported including registration on one or more servers of customized commands and functions, and input and output folders for transmitting data to or from data storage.",G06F 9/45; G06F 12/06; G06F 13/00; G06F 15/16; G06F 15/173; G06F 17/00; G06F 17/21; G06F 17/27; G06F 17/28; G06F 17/30; G06K 9/72; G06N 5/00,"FAIRWEATHER, John","FAIRWEATHER, John","60/353,487 01.02.2002 US",JP-null
WO2018168537,PCT/JP2018/008141,02.03.2018,WO/2018/168537,20.09.2018,WO,LEARNING TARGET APPARATUS AND OPERATING METHOD,"A mechanism is provided that ensures the safety around a learning target apparatus that is placed at a remote location, when the learning target apparatus is remotely manipulated in order to carry out machine learning. A learning target apparatus according to an aspect of the present invention executes: an accepting step of accepting, from the learning apparatus, a command made through remote manipulation that instructs the learning target apparatus to execute an operation associated with the designated ability; an execution step of executing the operation associated with the designated ability in accordance with the accepted command made through the remote manipulation; and a display step of causing the display unit to display that an operation is being executed in accordance with the remote operation from the learning apparatus, while the operation is being executed in accordance with the command made through the remote manipulation.",B25J 9/16; G06N 99/00,OMRON CORPORATION,"ANDO, Tanichi; TAKIZAWA, Koji",2017-048335 14.03.2017 JP; 2018-023614 14.02.2018 JP,
WO2018213565,PCT/US2018/033167,17.05.2018,WO/2018/213565,22.11.2018,WO,ARTIFICIAL INTELLIGENCE-BASED TEXT-TO-SPEECH SYSTEM AND METHOD,"A technique improves training and speech quality of a text-to-speech (TTS) system having an artificial intelligence, such as a neural network. The TTS system is organized as a front-end subsystem and a back-end subsystem. The front-end subsystem is configured to provide analysis and conversion of text into input vectors, each having at least a base frequency, f0, a phenome duration, and a phoneme sequence that is processed by a signal generation unit of the back-end subsystem. The signal generation unit includes the neural network interacting with a pre-existing knowledgebase of phenomes to generate audible speech from the input vectors. The technique applies an error signal from the neural network to correct imperfections of the pre-existing knowledgebase of phenomes to generate audible speech signals. Speech signal specific modelling techniques in combination with applied psychoacoustic principles drive training efficiency of neural networks with positive impact on quality of generated speech signals.",G10L 13/08; G10L 25/30; G06N 3/08,"TELEPATHY LABS, INC.","REBER, Martin; AVIJEET, Vijeta","62/508,024 18.05.2017 US",EP-2018802941
WO2017206156,PCT/CN2016/084621,03.06.2016,WO/2017/206156,07.12.2017,WO,LOOK-UP CONVOLUTIONAL LAYER IN CONVOLUTIONAL NEURAL NETWORK,"Embodiments provide for a processor including logic to accelerate convolutional neural network processing, the processor including first logic to apply a convolutional layer to an image to generate a first convolution result and second logic to apply a look-up convolutional layer to the first convolution result to generate a second convolution result, the second convolution result associated with a location of the first convolution result within a global filter kernel.",G06K 9/66,"INTEL CORPORATION; MA, Liwei; SONG, Jiqiang","MA, Liwei; SONG, Jiqiang",,EP-2016903541; CN-201680085331.7
WO2019018649,PCT/US2018/042896,19.07.2018,WO/2019/018649,24.01.2019,WO,SYSTEMS AND METHODS FOR PREDICTING AND IDENTIFYING RETAIL SHRINKAGE ACTIVITY,"A retail shrinkage activity prediction and identification system that includes: a sensor control system, a first shrinkage database, a second shrinkage database, an analytics engine, and a machine learning engine. The sensor control system is communicatively coupled with a plurality of sensors arranged in a retail environment. The sensor control system is configured to control a setting of each of the plurality of sensors. The first shrinkage database includes retail shrinkage data for at least the retail environment. The retail shrinkage data includes at least one item at high risk for shrinkage or at least one time at high risk for shrinkage activity. The second shrinkage database includes external data related to shrinkage in a geographic area of the retail environment. The analytics engine is communicatively coupled with the first shrinkage database, the second shrinkage database, and the sensor control system.",G06E 1/00,"WALMART APOLLO, LLC","LOBO, Charles; ZHANG, Jinzhi; MOORE, Trisha; TYAGI, Aman","62/534,304 19.07.2017 US",
EP289840470,18828204,06.02.2018,3621304,11.03.2020,EP,METHOD AND DEVICE FOR ENCODING OR DECODING IMAGE,"Provided is in-loop filtering technology using a trained deep neural network (DNN) filter model. An image decoding method according to an embodiment includes receiving a bitstream of an encoded image, generating reconstructed data by reconstructing the encoded image, obtaining information about a content type of the encoded image from the bitstream, determining a deep neural network (DNN) filter model trained to perform in-loop filtering by using at least one computer, based on the information about the content type, and performing the in-loop filtering by applying the reconstructed data to the determined DNN filter model.",H04N 19/117; G06N 3/08; G06T 9/00; H04N 19/105; H04N 19/124; H04N 19/82; H04N 19/86,SAMSUNG ELECTRONICS CO LTD,PARK YOUNG-O; KIM JAE-HWAN; LEE JONG-SEOK; JEON SUN-YOUNG; PARK JEONG-HOON; CHOI KWANG-PYO,2017007263 06.07.2017 KR; 2018001539 06.02.2018 KR,
WO2018183852,PCT/US2018/025411,30.03.2018,WO/2018/183852,04.10.2018,WO,USER-ASSISTED ROBOTIC CONTROL SYSTEMS,"Exemplary embodiments relate to user-assisted robotic control systems, user interfaces for remote control of robotic systems, vision systems in robotic control systems, and modular grippers for use by robotic systems. Systems, methods, apparatuses and computer-readable media instructions are disclosed for interactions with and control of robotic systems, in particular, pick and place systems using soft robotic actuators to grasp, move and release target objects.",B25J 9/16; B25J 9/14; B25J 15/12,"SOFT ROBOTICS, INC.","ROSENSTEIN, Michael; CURHAN, Jeffrey; LESSING, Joshua, Aaron; KNOPF, Ryan; HARBURG, Daniel; CHIAPPETTA, Mark","62/478,775 30.03.2017 US",JP-2019553079; EP-2018720455
EP212505526,17181575,17.07.2017,3284563,21.02.2018,EP,PICKING SYSTEM,"A picking system includes a shape obtainer, a weight estimator, a picking robot, and a controller. The shape obtainer is configured to obtain shape information of an object. The weight estimator is configured to estimate a weight of the object based on the shape information obtained by the shape obtainer. The picking robot is configured to perform a picking operation on the object. The controller is configured to control the picking operation based on the weight estimated by the weight estimator.",B25J 9/16,YASKAWA ELECTRIC CORP,TAKANISHI KANJI; KUTSUKAKE FUMINORI; YAMAMOTO AKIHIRO; ISHIKAWA SHINICHI,2016159901 17.08.2016 JP,
EP189907229,16177023,29.06.2016,3112969,04.01.2017,EP,METHOD AND APPARATUS FOR RELOCATION OF MOBILE ROBOT IN INDOOR ENVIRONMENT,"A method and apparatus for relocation of a mobile robot is provided. The relocation method includes the steps of generating a fingerprint based on a previously built magnetic field map, and if the mobile robot is determined as being failed in localization, relocating a location of the mobile robot based on the generated location fingerprint. The step of generating the location fingerprint includes the step of generating the location fingerprint based on the magnetic field map and location measurement values for the mobile robot that are previously measured by a radio source.",G05D 1/02,KOREA ADVANCED INST OF SCIENCE AND TECH,MYEONG HYEON; JUNG JONG DAE,20150095075 03.07.2015 KR,
WO1998013782,PCT/US1997/017419,26.09.1997,WO/1998/013782,02.04.1998,WO,AFFECT-BASED ROBOT COMMUNICATION METHODS AND SYSTEMS,"An affect-based method of communication between robots is provided by displaying a visual facial expression (52) indicative of a simulated emotional state on a display device of a first robot, and viewing the visual facial expression using a camera on a second robot (54). The simulated emotional state may be one of happiness, anger, or sadness, for example. The second robot determines the simulated emotional state to redefine its own simulated emotional state (56), and to display a visual facial expression indicative thereof. The visual facial expression allows a human observer to discern the simulated emotional state of the robot. Optionally, the robots further communicate affect using audio tones (53).",A63F 9/24; G06N 3/00,"INTERVAL RESEARCH CORPORATION; TOW, Robert, F.","TOW, Robert, F.","08/721,006 26.09.1996 US",
WO2015148189,PCT/US2015/021077,17.03.2015,WO/2015/148189,01.10.2015,WO,DIFFERENTIAL ENCODING IN NEURAL NETWORKS,Differential encoding in a neural network includes predicting an activation value for a neuron in the neural network based on at least one previous activation value for the neuron. The encoding further includes encoding a value based on a difference between the predicted activation value and an actual activation value for the neuron in the neural network.,G06N 3/04,QUALCOMM INCORPORATED,"ANNAPUREDDY, Venkata Sreekanta Reddy; JULIAN, David Jonathan; TOWAL, Regan Blythe; LIU, Yinyin","61/969,747 24.03.2014 US; 14/513,155 13.10.2014 US",KR-1020167029200; EP-2015716612; JP-2016558315
WO2020027540,PCT/KR2019/009474,30.07.2019,WO/2020/027540,06.02.2020,WO,APPARATUS AND METHOD FOR PERSONALIZED NATURAL LANGUAGE UNDERSTANDING,"An electronic device for training a machine learning model includes at least one memory and at least one processor coupled to the at least one memory. The at least one processor is configured to train a classification layer of the model. To train the classification layer, the at least one processor is configured to receive, by the classification layer, one or more language contexts from an utterance encoder layer and to classify, by the classification layer, at least one portion of an utterance into an information type among a plurality of information types. The at least one processor may be further configured to jointly train a slot filling layer and an intent detection layer of the model.",G10L 15/00; G10L 15/18; G06F 17/27,"SAMSUNG ELECTRONICS CO., LTD.","SHEN, Yilin; ZENG, Xiangyu; WANG, Yu; JIN, Hongxia","62/712,773 31.07.2018 US; 16/404,012 06.05.2019 US",
WO1991010196,PCT/GB1990/002006,21.12.1990,WO/1991/010196,11.07.1991,WO,NEURAL NETWORKS,"A neural net in which new nodes and connections are created in both input and intermediate layers during training, which is by punishment, reward and teaching. This can use a small increase in memory requirement to preclude the necessity for long training times applicable problems in speech and natural language processing, video recognition and simple logic functions.",G06N 3/08,"BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY; NIGHTINGALE, Charles; WYARD, Peter, Joseph","NIGHTINGALE, Charles; WYARD, Peter, Joseph",8929146.2 22.12.1989 GB,EP-1991900886; CA-2070677
WO2020025633,PCT/EP2019/070540,30.07.2019,WO/2020/025633,06.02.2020,WO,INCENTIVE CONTROL FOR MULTI-AGENT SYSTEMS,"A machine learning system comprises: a set of agents, each having associated processing circuitry and associated memory circuitry, the associated memory circuitry of each agent holding a respective policy for selecting an action in dependence on the agent making an observation of an environment; and a meta-agent having associated processing circuitry and associated memory circuitry. The associated memory circuitry of each agent further holds program code which, when executed by the associated processing circuitry of that agent, causes that agent to update iteratively the respective policy of that agent, each iteration of the updating comprising, for each of a sequence of time steps: making an observation of the environment; selecting and performing an action depending on the observation and the respective policy; and determining a reward in response to performing the selected action, the reward depending on a reward modifier parameter. Each iteration of the updating further includes: generating trajectory data dependent on the observations made, the actions performed, and the rewards determined at each of the sequence of time steps; and updating the respective policy using the sequentially generated trajectory data. The iterative updating causes the respective policy of each of the agents to converge towards a respective stationary policy, thereby substantially inducing equilibrium behaviour between the agents. The associated memory circuitry of the meta-agent holds program code which, when executed by the associated processing circuitry of the meta-agent, causes the agent to: determine a system reward depending on the equilibrium behaviour of the agents; determine, using the determined system reward, an estimated system value associated with the equilibrium behaviour of the agents; and determine, using the estimated system value, a revised reward modifier parameter for determining subsequent reward signals for the plurality of agents.",G06F 9/54; G06N 3/00; G06N 3/08; G06N 7/00,PROWLER.IO LIMITED,"MGUNI, David; CEPPI, Sofia; MACUA, Sergio Valcarel; MUNOZ DE COTE, Enrique",18186631.0 31.07.2018 EP,
EP12164397,90121115,05.11.1990,0433626,26.06.1991,EP,PHYSIOLOGIC WAVEFORM ANALYSIS,"A waveform analysis assembly (10) includes a sensor (12) for detecting physiological electrical and mechanical signals produced by the body. An extraction neural network (22, 22 min ) will learn a repetitive waveform of the electrical signal, store the waveform in memory (18), extract the waveform from the electrical signal, store the location times of occurrences of the waveform, and subtract the waveform from the electrical signal. Each significantly different waveform in the electrical signal is learned and extracted. A single or multilayer layer neural network (22) accomplishes the learning and extraction with either multiple passes over the electrical signal or accomplishes the learning and extraction of all waveforms in a single pass over the electrical signal. A reducer (20) receives the stored waveforms and times and reduces them into features characterizing the waveforms. A classifier neural network (36) analyzes the features by classifying them through nonlinear mapping techniques within the network representing diseased states and produces results of diseased states based on learned features of the normal and patient groups.",A61B 5/0452; A61B 5/0476; A61B 5/0488; G06F 15/18; G06F 17/00; G06F 19/00; G06K 9/00; G06N 3/04; G06N 3/10,WAYNE STATE UNIVERSITY,"SPITZER, ROBERT; HASSOUN, MOHAMED",43858189 17.11.1989 US,
EP283379888,17909637,11.05.2017,3605259,05.02.2020,EP,"ROBOT CONTROL AND SERVICE PROVIDING METHOD AND DEVICE, AND ELECTRONIC DEVICE","The present disclosure provides a method and an apparatus for control a robot, a method and an apparatus for providing service and an electronic device. The method includes: creating, by a local robot, a file system snapshot of an application in a local operating system, and synchronizing file system data of the application to a cloud robot; running, by the cloud robot, on a cloud virtual machine pre-running the same operating system as that of the local robot, the same application as that of the local robot (101); and reversely synchronizing a running result of the application to the local robot (102). A cloud server runs on the cloud virtual machine an operating system kernel with the same version as that of an operating system kernel of the terminal, directly loads and runs the file system and the application that have been synchronized by the terminal, and then returns the running result of the application program to the terminal. In this way, the cloud can achieve a remote operation of the application of the terminal, and an ability of the cloud can be further improved to control behaviors of the local robot.",G05D 1/02,CLOUDMINDS SHENZHEN ROBOTICS SYSTEMS CO LTD,WEN YANFEI,2017084033 11.05.2017 CN,
WO2019060325,PCT/US2018/051597,18.09.2018,WO/2019/060325,28.03.2019,WO,CONSUMER INTELLIGENCE FOR AUTOMATIC REAL TIME MESSAGE DECISIONS AND SELECTION,"Methods and apparatus for improving automatic selection and timing of messages by a machine or system of machines include an inductive computational process driven by log-level network data from mobile devices and other network-connected devices, optionally in addition to traditional application-level data from cookies or the like. The methods and apparatus may be used, for example, to improve or optimize effectiveness of automatically-generated electronic communications with consumers and potential consumers for achieving a specified target.",G06Q 30/02; G06F 15/18,"HERZ, Justin; KURSAR, Brian; CAMOOSA, Keith; GEWICKEY, Greg; OSTROVER, Lewis; HUSEIN, Adam","HERZ, Justin; KURSAR, Brian; CAMOOSA, Keith; GEWICKEY, Greg; OSTROVER, Lewis; HUSEIN, Adam","62/560,637 19.09.2017 US",
